TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	3.258	0	-7.98584	146.6771956
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	7.63422	0	-0.362793	81.36000691
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	3.17255	0	7.3208	22.16275236
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-7.48877	0	-0.640137	-93.57489414
object/static/structure/general/campfire_fresh.iff	-0.871277	0	-0.507324	71.13328322
object/static/structure/general/campfire_smoldering.iff	-0.806641	0	-1.34668	71.13328322
object/static/structure/general/campfire_smoldering.iff	0.300232	0	-0.302734	71.13328322
object/static/structure/general/campfire_ash.iff	0.469055	0	-0.975098	71.13328322
object/static/structure/general/campfire_fresh.iff	0.194763	0	-2.05029	71.13328322
object/static/structure/general/skeleton_human_body.iff	-1.11487	0	-0.659668	71.13328322
object/static/structure/general/skeleton_bith_headandbody.iff	-0.261169	0	-2.03662	71.13328322
object/static/structure/general/skeleton_human_head.iff	0.717041	0	-0.589355	71.13328322
object/static/structure/general/skeleton_human_headandbody.iff	-0.312134	0	-0.615234	71.13328322
object/static/structure/general/skeleton_human_body.iff	-0.284729	0	-1.31738	0
object/static/structure/general/skeleton_human_head.iff	-1.30383	0	-1.04785	0
object/static/structure/general/skeleton_ithorian_head.iff	0.76062	0	-1.49268	0
object/static/structure/general/skeleton_ithorian_headandbody.iff	-0.643677	0	-1.63867	0
object/static/structure/general/skeleton_human_head.iff	6.39032	0	0.536621	0
object/static/structure/general/skeleton_bith_headandbody.iff	3.38324	0	6.98682	0
object/static/structure/general/skeleton_ithorian_head.iff	3.59192	0	-3.25195	0
object/static/structure/general/skeleton_ithorian_headandbody.iff	3.00836	0	-5.13574	0
object/static/structure/general/skeleton_human_headandbody.iff	1.02783	0	-5.25928	0
object/static/structure/general/skeleton_human_headandbody.iff	-4.534	0	4.18555	68.41402553
object/static/structure/general/skeleton_human_headandbody.iff	-3.9718	0	4.11719	4.941898493
object/static/structure/general/skeleton_human_head.iff	-3.47791	0	4.229	-95.13219343
object/static/structure/general/skeleton_human_head.iff	-4.57111	0	4.73828	-60.18176793
object/static/structure/general/skeleton_human_head.iff	-4.26654	0	5.10498	-95.13219343

