TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/building/naboo/filler_building_naboo_theed_style_10.iff	2.77661	0.153168	35.5239	0
object/building/naboo/filler_building_naboo_theed_style_2.iff	9.67572	0.658051	6.9707	-89.95437384
object/building/naboo/filler_building_naboo_theed_style_3.iff	-34.6378	-0.500031	4.62842	0
object/building/naboo/filler_building_naboo_theed_style_4.iff	21.3818	0.195847	-21.6763	178.3726478
object/building/naboo/filler_building_naboo_theed_style_5.iff	-3.61554	-0.00624084	-26.9868	0
object/static/structure/naboo/gate_wide_s01.iff	30.8519	0.632156	7.61328	88.80845825
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	30.6796	0.543091	-6.15869	-90.52733163
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	25.0945	0.372421	27.6904	179.1272332
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	31.1351	0.371536	27.6514	89.56361662
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	31.049	0.51236	21.5381	89.56361662
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	30.5605	0.682648	-12.2808	-90.52733163
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	19.1222	0.511978	27.8228	179.1272332
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	9.65515	0.143097	-17.8394	179.1272332
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	3.49707	0.0740967	-17.833	-179.7271201
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	-21.0317	-0.173706	31.4116	-179.9093206
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s02.iff	-21.1341	-0.149384	25.647	-91.10086238
object/static/structure/naboo/planter_naboo_theed_style_1.iff	-19.0627	-0.0773315	29.228	37.24225668
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s01.iff	-14.5029	-0.673035	-27.7837	-2.864788976
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s01.iff	-18.1207	-0.63945	-27.7148	-14.50648923
object/static/structure/naboo/gate_narrow_s02.iff	-23.2437	-0.657013	-25.9751	-27.50197417
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s01.iff	-30.4407	-0.663147	-20.6074	123.7588837
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s01.iff	-31.1492	-0.64093	-17.3271	102.5594453
object/static/structure/naboo/nboo_imprv_metal_fence_wall_lg_s01.iff	-28.5388	-0.669739	-23.5522	149.5419845

