TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/static/structure/general/campfire_fresh.iff	-0.628418	0	0.61377	71.13328322
object/static/structure/general/campfire_smoldering.iff	-0.563782	0	-0.225586	71.13328322
object/static/structure/general/campfire_smoldering.iff	0.543091	0	0.818359	71.13328322
object/static/structure/general/campfire_ash.iff	0.711914	0	0.145996	71.13328322
object/static/structure/general/campfire_fresh.iff	0.437622	0	-0.929199	71.13328322
object/static/structure/general/skeleton_human_body.iff	-0.872009	0	0.461426	71.13328322
object/static/structure/general/skeleton_bith_headandbody.iff	-0.0183105	0	-0.915527	71.13328322
object/static/structure/general/skeleton_human_head.iff	0.9599	0	0.531738	71.13328322
object/static/structure/general/skeleton_human_headandbody.iff	-0.0692749	0	0.505859	71.13328322
object/static/structure/general/skeleton_human_body.iff	-0.0418701	0	-0.196289	0
object/static/structure/general/skeleton_human_head.iff	-1.06097	0	0.0732422	0
object/static/structure/general/skeleton_ithorian_head.iff	1.00348	0	-0.371582	0
object/static/structure/general/skeleton_ithorian_headandbody.iff	-0.400818	0	-0.517578	0

