strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType
s	i	i	i	i	i	i	s	s	s
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_shear_mite_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_shear_mite_queen_lair_neutral_large	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_shear_mite_lurking_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_shear_mite_hunter_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_gaping_spider_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_gaping_spider_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_gaping_spider_hunter_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_gaping_spider_queen_neutral_large	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_gaping_spider_recluse_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_rancor_ancient_bull_lair_neutral_large	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_kamurith_snapper_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_kamurith_snapper_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_kamurith_defiler_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_kamurith_defiler_neutral_none	
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_kamurith_nocuous_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_kamurith_nocuous_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_brackaset_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_brackaset_family_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_brackaset_family_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_brackaset_surefoot_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_brackaset_surefoot_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_rancor_enraged_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_nightsister_spell_weaver_escort_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_nightsister_spell_weaver_camp_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_mtn_clan_outpost_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_mtn_clan_arch_witch_squad_neutral_none
object/tangible/lair/npc_lair.iff	-1	150	500	50	15			dathomir_bounty_hunter_death_watch_quest
