strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_reptilian_ancient_flyer_flock_neutral_none					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_reptilian_ancient_flyer_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_brackaset_family_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_brackaset_family_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	80	90	15	25			dathomir_brackaset_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_bolma_craggy_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_bolma_craggy_neutral_none					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_reptilian_enraged_flyer_flock_neutral_none					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_gaping_spider_hunter_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_gaping_spider_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_giant_baz_nitch_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_giant_baz_nitch_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_kamurith_defiler_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_kamurith_defiler_neutral_none					
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_kamurith_nocuous_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	80	90	15	25			dathomir_kamurith_snapper_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	80	90	15	25			dathomir_kamurith_snapper_neutral_none				
object/tangible/lair/npc_lair.iff	-1	64	70	15	25			dathomir_baz_nitch_kinad_neutral_none				
object/tangible/lair/npc_lair.iff	-1	85	90	15	25			dathomir_reptilian_mature_flyer_flock_neutral_none				
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_purbole_hunter_pack_neutral_none				
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_purbole_scout_pack_neutral_none				
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_purbole_stalker_pack_neutral_none				
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_rhoa_kwi_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	80	85	15	25			dathomir_rhoa_kwi_hunter_neutral_none				
object/tangible/lair/npc_lair.iff	-1	80	90	15	25			dathomir_brackaset_surefoot_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	0	0	15	25			dathomir_shear_mite_lurking_neutral_none				
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	85	90	20	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	85	90	10	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	85	90	10	25			global_reb_trooper_tier3		2	90	1
