spawns	name	room	loc_x	loc_y	loc_z	scriptOne	scriptTwo	scriptThree	convo_script	yaw	mood	respawn_time	spawn_objvar	spawn_objvar_value	spawn_objvar2	spawn_objvar_value2	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	s	s	s	s	f	s	i	s	s	s	s	s	s	s	s	s
crackdown_rebel_guardsman		world	-983.8	12	-3746.5	theme_park.script_spawner.spawner_methods.ss_setup				116		180	spawn_objvar	static							
crackdown_rebel_command_security_guard		world	-981	12	-3792.1	theme_park.script_spawner.spawner_methods.ss_setup				133		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1133.2	12.2	-3614.6	theme_park.script_spawner.spawner_methods.ss_setup				125		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1130.9	12.2	-3611.6	theme_park.script_spawner.spawner_methods.ss_setup				125		180	spawn_objvar	static							
crackdown_rebel_command_security_guard		world	-1169.8	12	-3692.1	theme_park.script_spawner.spawner_methods.ss_setup				-125		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1292.8	12	-3585.5	theme_park.script_spawner.spawner_methods.ss_setup				133		180	spawn_objvar	static							
crackdown_rebel_elite_sand_rat		world	-1283.8	12	-3480.4	theme_park.script_spawner.spawner_methods.ss_setup				0		180	spawn_objvar	static							
crackdown_rebel_liberator		world	-1275.6	12	-3479.9	theme_park.script_spawner.spawner_methods.ss_setup				0		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1291.6	12	-3509.6	theme_park.script_spawner.spawner_methods.ss_setup				-125		180	spawn_objvar	city_wander	spawn_objvar2	customs					
crackdown_rebel_guardsman		world	-1105.8	12	-3573.1	theme_park.script_spawner.spawner_methods.ss_setup				168		180	spawn_objvar	city_wander	spawn_objvar2	customs					
crackdown_rebel_command_security_guard		world	-1016.9	12	-3741.2	theme_park.script_spawner.spawner_methods.ss_setup				97		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1018.3	12	-3736.2	theme_park.script_spawner.spawner_methods.ss_setup				-88		180	spawn_objvar	static							
crackdown_rebel_guard_captain		world	-1089.8	12	-3704.2	theme_park.script_spawner.spawner_methods.ss_setup				116		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1093.7	14	-3660.2	theme_park.script_spawner.spawner_methods.ss_setup				41		180	spawn_objvar	static							
crackdown_rebel_guardsman		world	-1083.6	12	-3594.2	theme_park.script_spawner.spawner_methods.ss_setup				169		180	spawn_objvar	static		
crackdown_rebel_liberator		world	-1097	12	-3525.3	theme_park.script_spawner.spawner_methods.ss_setup				121		180	spawn_objvar	static		
crackdown_rebel_guardsman		world	-1181.3	12	-3537.9	theme_park.script_spawner.spawner_methods.ss_setup				-162		180	spawn_objvar	static		
crackdown_rebel_guardsman		world	-1278.5	12.5	-3643.1	theme_park.script_spawner.spawner_methods.ss_setup				165		180	spawn_objvar	static		
crackdown_rebel_guard_captain		world	-1413	10	-3780.9	theme_park.script_spawner.spawner_methods.ss_setup				-87		180	spawn_objvar	static		
crackdown_rebel_guardsman		world	-1414.5	10	-3780.3	theme_park.script_spawner.spawner_methods.ss_setup				105		180	spawn_objvar	static		
crackdown_rebel_guardsman		world	-1093.6	12	-3648.6	theme_park.script_spawner.spawner_methods.ss_setup				48		180	spawn_objvar	city_wander	spawn_objvar2	customs
crackdown_rebel_liberator		world	-1415.6	10	-3775.2	theme_park.script_spawner.spawner_methods.ss_setup				0		180	spawn_objvar	city_wander	spawn_objvar2	customs
