objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1693332390	0	object/building/endor/endor_tiki_torch.iff	0	1798.49	38.2426	2350.22	1	0	0	0	structure.filler.filler	$|
-915296059	0	object/building/endor/endor_tiki_torch.iff	0	1809.22	38.3268	2350.98	1	0	0	0	structure.filler.filler	$|
-1030000	0	object/tangible/ground_spawning/area_spawner.iff	0	2259.08	1.38824	2326.03	-0.251271	0	0.967917	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|300.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|15.000000|intCurrentSpawnCount|0|0|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_webweaver_gravespinner|$|
-1029999	0	object/tangible/ground_spawning/area_spawner.iff	0	2240.55	3.76298	2295.94	0.995557	0	0.0941618	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|10.000000|intCurrentSpawnCount|0|0|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_webweaver_tombsinger|$|
-1029998	0	object/tangible/ground_spawning/area_spawner.iff	0	2208.88	6.04472	2283.02	-0.705927	0	0.708285	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|10.000000|intCurrentSpawnCount|0|0|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_webweaver_bloodseeker|$|
-1029997	0	object/tangible/ground_spawning/area_spawner.iff	0	2201.19	1.38824	2211.36	0.0469492	0	0.998897	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_webweaver_gravespinner|$|
-1029996	0	object/tangible/ground_spawning/area_spawner.iff	0	2186.59	4.19124	2039.62	0.366793	0	0.930303	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_great_mouf|$|
-1029995	0	object/tangible/ground_spawning/area_spawner.iff	0	2240.6	8.66851	1988.41	0.232157	0	0.972678	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|15.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_great_mouf|$|
-1029994	0	object/tangible/ground_spawning/area_spawner.iff	0	2246.16	12.3208	1912.14	-0.317494	0	0.94826	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|15.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/forest_mouf|$|
