faction	npc	reward1	r1_type	r1_objvar1	r1_objvar1_v	r1_objvar2	r1_objvar2_v	r1_objvar3	r1_objvar3_v	r1_objvar4	r1_objvar4_v	r1_objvar5	r1_objvar5_v	r1_objvar6	r1_objvar6_v	r1_objvar7	r1_objvar7_v	r1_objvar8	r1_objvar8_v	reward2	r2_type	r2_objvar1	r2_objvar1_v	r2_objvar2	r2_objvar2_v	r2_objvar3	r2_objvar3_v	r2_objvar4	r2_objvar4_v	r2_objvar5	r2_objvar5_v	r2_objvar6	r2_objvar6_v	r2_objvar7	r2_objvar7_v	r2_objvar8	r2_objvar8_v
s[required]	s[required]	s	"e(none=0,food=1,component=2,component_armor=3,furniture=4,clothing=5,armor=6,weapon=7,schematic=8)[none]"	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	"e(none=0,food=1,component=2,component_armor=3,furniture=4,clothing=5,armor=6,weapon=7,schematic=8)[none]"	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s
Rebel	c3po	object/tangible/component/weapon/blaster_pistol_barrel_quest.iff	component	crafting_components.minDamage	20	crafting_components.maxDamage	25	crafting_components.attackSpeed	-7	crafting_components.woundChance	25	crafting_components.midRangeMod	12																								
Rebel	c3po	object/tangible/component/weapon/blaster_power_handler_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	30	crafting_components.attackSpeed	-3																												
Rebel	c3po	object/tangible/component/weapon/projectile_pistol_barrel_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	25	crafting_components.attackSpeed	-7	crafting_components.woundChance	15	crafting_components.midRangeMod	20																								
Rebel	qualdo_herm	object/tangible/component/weapon/vibro_unit_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	30	crafting_components.attackSpeed	-5	crafting_components.woundChance	8	crafting_components.midRangeMod	18	crafting_components.attackHealthCost	20	crafting_components.attackMindCost	20	crafting_components.attackActionCost	10																		
Rebel	qualdo_herm	object/tangible/component/weapon/sword_core_quest.iff	component	crafting_components.minDamage	30	crafting_components.maxDamage	35	crafting_components.attackSpeed	-5	crafting_components.woundChance	17	crafting_components.midRangeMod	20	crafting_components.attackHealthCost	20	crafting_components.attackMindCost	10	crafting_components.attackActionCost	20																		
Rebel	qualdo_herm	object/tangible/component/chemistry/liquid_delivery_suspension_quest.iff	component	crafting_components.power	250																																
Rebel	qualdo_herm	object/tangible/component/chemistry/dispersal_mechanism_quest.iff	component	crafting_components.charges	20	crafting_components.area	20	crafting_components.range	25																												
Rebel	wedge_antilles	object/tangible/wearables/ring/ring_s03_quest.iff	clothing	skillmod.bonus.camouflage	3																																
Rebel	leia	object/tangible/wearables/armor/ubese/armor_ubese_helmet_quest.iff	armor	skillmod.bonus.blind_defense	5	skillmod.bonus.resistance_fire	5																														
Rebel	leia	object/tangible/wearables/armor/ubese/armor_ubese_jacket_quest.iff	armor	skillmod.bonus.stun_defense	5	skillmod.bonus.resistance_fire	5																														
Rebel	leia	object/tangible/wearables/armor/ubese/armor_ubese_pants_quest.iff	armor	skillmod.bonus.dizzy_defense	5	skillmod.bonus.resistance_fire	5																														
Rebel	nien_nunb	object/tangible/furniture/all/frn_all_banner_rebel.iff	furniture																																		
Rebel	han_solo	object/tangible/wearables/armor/tantel/armor_tantel_skreej_helmet_quest.iff	armor	skillmod.bonus.melee_defense	3	skillmod.bonus.resistance_poison	3																														
Rebel	han_solo	object/tangible/wearables/armor/tantel/armor_tantel_skreej_chest_plate_quest.iff	armor	skillmod.bonus.melee_defense	3	skillmod.bonus.resistance_poison	3																														
Rebel	han_solo	object/tangible/wearables/armor/tantel/armor_tantel_skreej_boots_quest.iff	armor	skillmod.bonus.melee_defense	3	skillmod.bonus.resistance_poison	3										
Rebel	ackbar	object/tangible/wearables/bodysuit/bodysuit_bwing_quest.iff	clothing	skillmod.bonus.slope_move	5	skillmod.bonus.pistol_hit_while_moving	5										
Rebel	ackbar	object/tangible/wearables/bodysuit/bodysuit_bwing_quest.iff	clothing	skillmod.bonus.slope_move	5	skillmod.bonus.carbine_hit_while_moving	5										
Rebel	ackbar	object/tangible/wearables/bodysuit/bodysuit_bwing_quest.iff	clothing	skillmod.bonus.slope_move	5	skillmod.bonus.rifle_hit_while_moving	5										
Rebel	mon_mothma	object/tangible/loot/quest/schematic_backpack_s06_quest.iff	schematic														
Rebel	mon_mothma	object/tangible/loot/quest/schematic_bandolier_s04_quest.iff	schematic														
Rebel	jan_dodonna	object/weapon/melee/knife/knife_vibroblade_quest.iff	weapon	dot.vibroblade_quest.type	bleeding	dot.vibroblade_quest.strength	75	dot.vibroblade_quest.potency	60	dot.vibroblade_quest.attribute	0	dot.vibroblade_quest.duration	80	dot.vibroblade_quest.uses	9999	skillmod.bonus.berserk	5
Rebel	jan_dodonna	object/weapon/melee/2h_sword/2h_sword_katana_quest.iff	weapon	dot.katana_quest.type	bleeding	dot.katana_quest.strength	125	dot.katana_quest.potency	50	dot.katana_quest.attribute	0	dot.katana_quest.duration	60	dot.katana_quest.uses	9999	skillmod.bonus.intimidate	5
Rebel	luke_skywalker	object/tangible/loot/quest/schematic_republic_blaster_quest.iff	schematic														
Imperial	kaja_orzee	object/tangible/component/weapon/stock_advanced_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	30	crafting_components.attackSpeed	-5	crafting_components.woundChance	10	crafting_components.midRangeMod	15				
Imperial	kaja_orzee	object/tangible/component/weapon/scope_weapon_advanced_quest.iff	component	crafting_components.woundChance	20	crafting_components.midRangeMod	25	crafting_components.attackHealthCost	25	crafting_components.attackMindCost	20	crafting_components.attackActionCost	25				
Imperial	kaja_orzee	object/tangible/component/weapon/projectile_rifle_barrel_advanced_quest.iff	component	crafting_components.minDamage	25	crafting_components.maxDamage	30	crafting_components.attackSpeed	-4	crafting_components.woundChance	20	crafting_components.midRangeMod	15				
Imperial	loam_redge	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_chest_plate_quest.iff	armor	skillmod.bonus.melee_defense	3	skillmod.bonus.stun_defense	5										
Imperial	loam_redge	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_helmet_quest.iff	armor	skillmod.bonus.melee_defense	3	skillmod.bonus.blind_defense	5										
Imperial	loam_redge	object/tangible/wearables/armor/stormtrooper/armor_stormtrooper_leggings_quest.iff	armor	skillmod.bonus.melee_defense	3	skillmod.bonus.dizzy_defense	5										
Imperial	lord_hethrir	object/tangible/wearables/necklace/necklace_s09_quest.iff	clothing	skillmod.bonus.intimidate	3												
Imperial	thrawn	object/tangible/wearables/bodysuit/bodysuit_tie_fighter_quest.iff	clothing	skillmod.bonus.slope_move	5															object/tangible/wearables/helmet/helmet_tie_fighter_quest.iff	clothing
Imperial	thrawn	object/tangible/wearables/bodysuit/bodysuit_tie_fighter_quest.iff	clothing	skillmod.bonus.slope_move	5															object/tangible/wearables/helmet/helmet_tie_fighter_quest.iff	clothing
Imperial	thrawn	object/tangible/wearables/bodysuit/bodysuit_atat_quest.iff	clothing	skillmod.bonus.slope_move	5															object/tangible/wearables/helmet/helmet_atat_quest.iff	clothing
