items	price	reward
s[unique]	i[-1]	s
object/tangible/dice/eqp_chance_cube.iff	25	
object/tangible/dice/eqp_one_hundred_sided_dice_set.iff	25	
object/tangible/dice/eqp_six_sided_dice_set.iff	25	
object/tangible/dice/eqp_ten_sided_dice_set.iff	25	
object/tangible/dice/eqp_twelve_sided_dice_set.iff	25	
object/tangible/dice/eqp_twenty_sided_dice_set.iff	25	
object/tangible/encoded_disk/encoded_disk_base.iff	34	
object/tangible/encoded_disk/message_fragment_base.iff	36	
object/tangible/fishing/bait/bait_chum.iff	25	
object/tangible/fishing/bait/bait_grub.iff	25	
object/tangible/fishing/bait/bait_insect.iff	25	
object/tangible/fishing/bait/bait_worm.iff	25	
object/tangible/fishing/fishing_pole.iff	35	
object/tangible/loot/misc/artifact_rare_s01.iff	50	
object/tangible/loot/misc/basket_expensive_s01.iff	40
object/tangible/loot/misc/bowl_s01.iff	25
object/tangible/loot/misc/briefcase_s01.iff	40
object/tangible/loot/misc/cage_s01.iff	38
object/tangible/loot/misc/camera_s01.iff	40
object/tangible/loot/misc/datadisk_corrupt.iff	25
object/tangible/loot/misc/decryptor_broken_s01.iff	43
object/tangible/loot/misc/dermal_analyzer.iff	42
object/tangible/loot/misc/firework_dud_s1.iff	25
object/tangible/loot/misc/firework_dud_s2.iff	25
object/tangible/loot/misc/force_crystal.iff	50
object/tangible/loot/misc/glass_heirloom_s01.iff	48
object/tangible/loot/misc/holocron_splinters_sith_s01.iff	43
object/tangible/loot/misc/hyperdrive_part_s01.iff	50
object/tangible/loot/misc/inkpen_engraved_s01.iff	37
object/tangible/loot/misc/insect_rare_s01.iff	28
object/tangible/loot/misc/keepsakes.iff	26
object/tangible/loot/misc/key_electronic_s01.iff	32
object/tangible/loot/misc/ledger_s01.iff	25
object/tangible/loot/misc/medallion_black_sun_s01.iff	45
object/tangible/loot/misc/medallion_dark_jedi_s01.iff	50
object/tangible/loot/misc/mt_casserole.iff	25
object/tangible/loot/misc/mt_flatbread.iff	25
object/tangible/loot/misc/mt_pie.iff	25
object/tangible/loot/misc/mt_soup.iff	25
object/tangible/loot/misc/mystic_orb.iff	48
object/tangible/loot/misc/mystical_orb.iff	50
object/tangible/loot/misc/ornamental_sconce.iff	34
object/tangible/loot/misc/palm_frond.iff	29
object/tangible/loot/misc/personal_effects.iff	33
