strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	i	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_small_fog_red.iff			45			630	1620	none	dathomir_purbole_stalker_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_small_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			45			630	1620	none	dathomir_purbole_hunter_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff			45			770	1980	none	dathomir_baz_nitch_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_red.iff			45			770	1980	none	dathomir_baz_nitch_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_thicket_large_evil_fire_green.iff			45			770	1980	none	dathomir_purbole_elder_escort_neutral_none		object/tangible/lair/base/poi_all_lair_thicket_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_thicket_large_evil_fire_red.iff			45			770	1980	none	dathomir_purbole_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_thicket_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff			45			770	1980	none	dathomir_purbole_elder_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_small.iff			45			805	2070	none	dathomir_shear_mite_reclusive_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			45			1015	2610	none	dathomir_shear_mite_hunter_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			45			1050	2700	none	dathomir_mutant_baz_nitch_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			45			1050	2700	none	dathomir_mutant_baz_nitch_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			45			1225	3150	none	dathomir_giant_baz_nitch_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_small.iff			45			1225	3150	none	dathomir_giant_baz_nitch_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_red.iff			45			1330	3420	none	dathomir_shear_mite_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_red.iff		creature
object/tangible/lair/npc_lair.iff	80	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff			45			1330	3420	none	dathomir_shear_mite_queen_lair_neutral_large		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff		creature
