regionName	geometry	minX_or_centerX	minZ_or_centerZ	maxX_or_radius	maxZ	pvpType	geographicalType	minDifficultyType	maxDifficultyType	spawnableType	missionType	buildable	municipal	visible	notify	environmentFlags
s	"e(rectangle=0,circle=1)[rectangle]"	f	f	f	f	"e(normal=0,truce=1,pvp_battlefield=2,pve_battlefield=3,pvp_advanced=4)[normal]"	"e(desert=0,forest=1,jungle=2,plateau=3,oasis=4,canyon=5,lake=6,lakeshore=7,beach=8,ocean=9,underwater=10,river=11,volcano=12,swamp=13,plains=14,prairie=15,mountains=16,hills=17,grassland=18,wasteland=19,city=20,fictional=21,pathfind=22,default=23,theater=24,overload=25)[default]"	i	i	"e(spawnFalse=0,spawnTrue=1,mission=2,default=3,difficulty=5)[spawnFalse]"	"e(none=0,destroy=1,other=2,tatooine_anchorhead=3,tatooine_bestine=4,tatooine_mos_eisley=5,tatooine_mos_entha=6,tatooine_mos_espa=7,tatooine_mos_teike=8,tatooine_wayfar=9,naboo_theed=10,naboo_deeja_peak=11,naboo_kaadara=12,naboo_moenia=13,naboo_keren=14,tatooine_bib_1=15,corellia_coronet=16,corellia_tyrena=17,corellia_bela_vistal=18,corellia_vreni_island=19,corellia_kor_vella=20,corellia_daoba_guerfel=21,rori_narmle=22,rori_restuss=23,talus_dearic=24,talus_nashal=25,yavin4_labor_outpost=26,yavin4_mining_outpost=27,endor_neutral_outpost=28,dantooine_mining_outpost=29,dantooine_pirate_outpost=30,dathomir_trade_outpost=31,dathomir_survey_outpost=32,lok_nyms_stronghold=33)[none]"	b[1]	b[0]	b[0]	b[0]	s
@dantooine_region_names:eastern_steppes_1	circle	5504	192	1297.9751		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:southeastern_steppes_1	circle	5968	-5328	1456		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:southeastern_steppes_2	circle	3776	-5024	1248		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:southwestern_steppes_1	circle	-6064	-5680	1488		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:central_steppes_1	circle	2512	1776	1168		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:southern_steppes_1	circle	2016	-3360	1760		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:southern_steppes_2	circle	-1760	-3264	1513.56494		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:the_great_steppes_1	rectangle	-1728	-3776	1408	-288	normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:western_steppes_1	circle	-4448	-1088	1120		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:western_steppes_2	circle	-4432	2736	1056.86804		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:northern_steppes_1	circle	-2352	5840	1679.2594		normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:river_1	rectangle	-4480	736	-1760	1504	normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:river_2	rectangle	-1888	960	-736	2048	normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:river_3	rectangle	-1376	1504	640	2880	normal	prairie	50	90	mission	other	1	0	0	0	
@dantooine_region_names:river_4	rectangle	-960	2592	96	5280	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_5	rectangle	-7999	-7999	7999	7999	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_6	rectangle	-8000	-1984	-7104	448	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_7	circle	-4768	384	736		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_8	circle	-3424	-6048	1024		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_9	rectangle	823	-8000	2496	-6304	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_10	rectangle	-4064	-5088	-2560	-3648	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_11	rectangle	-1760	4640	-832	6144	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_12	rectangle	-1216	5120	224	6912	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_13	circle	4432	4464	2352		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_14	circle	1088	6016	1024		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_15	circle	2880	1824	1024		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_16	circle	848	2608	528		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_17	rectangle	-2208	-800	-864	1088	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_18	rectangle	-736	-1312	736	-320	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_19	rectangle	576	-704	2880	1152	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_20	rectangle	2880	-448	4256	832	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_21	rectangle	4512	-4224	6816	-2336	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_22	rectangle	-3968	1568	-1888	2912	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_23	circle	5072	-80	1104		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_24	circle	-496	-2800	976		normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_25	rectangle	-2496	-6944	1408	-5824	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_26	rectangle	-3680	3040	-896	4480	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_27	rectangle	1024	-5824	2144	-928	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_28	rectangle	-5120	-1888	-3616	-576	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_29	rectangle	-4128	-3648	-3264	-1920	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_30	rectangle	1312	2944	2720	4992	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_31	rectangle	-384	-5408	576	-3648	normal	prairie	50	90	mission	other	1	0	0	0
@dantooine_region_names:river_32	rectangle	288	-6048	1280	-5440	normal	prairie	50	90	mission	other	1	0	0	0
