regionName	geometry	minX_or_centerX	minZ_or_centerZ	maxX_or_radius	maxZ	pvpType	geographicalType	minDifficultyType	maxDifficultyType	spawnableType	missionType	buildable	municipal	visible	notify	environmentFlags
s	"e(rectangle=0,circle=1)[rectangle]"	f	f	f	f	"e(normal=0,truce=1,pvp_battlefield=2,pve_battlefield=3,pvp_advanced=4)[normal]"	"e(desert=0,forest=1,jungle=2,plateau=3,oasis=4,canyon=5,lake=6,lakeshore=7,beach=8,ocean=9,underwater=10,river=11,volcano=12,swamp=13,plains=14,prairie=15,mountains=16,hills=17,grassland=18,wasteland=19,city=20,fictional=21,pathfind=22,default=23,theater=24,overload=25)[default]"	i	i	"e(spawnFalse=0,spawnTrue=1,mission=2,default=3,difficulty=5)[spawnFalse]"	"e(none=0,destroy=1,other=2,tatooine_anchorhead=3,tatooine_bestine=4,tatooine_mos_eisley=5,tatooine_mos_entha=6,tatooine_mos_espa=7,tatooine_mos_teike=8,tatooine_wayfar=9,naboo_theed=10,naboo_deeja_peak=11,naboo_kaadara=12,naboo_moenia=13,naboo_keren=14,tatooine_bib_1=15,corellia_coronet=16,corellia_tyrena=17,corellia_bela_vistal=18,corellia_vreni_island=19,corellia_kor_vella=20,corellia_daoba_guerfel=21,rori_narmle=22,rori_restuss=23,talus_dearic=24,talus_nashal=25,yavin4_labor_outpost=26,yavin4_mining_outpost=27,endor_neutral_outpost=28,dantooine_mining_outpost=29,dantooine_pirate_outpost=30,dathomir_trade_outpost=31,dathomir_survey_outpost=32,lok_nyms_stronghold=33)[none]"	b[1]	b[0]	b[0]	b[0]	s
@lok_region_names:mountains_1	rectangle	-8000	5120	8000	8000	normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:mountains_2	rectangle	-8000	-8000	-6016	8000	normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:mountains_3	rectangle	-8000	-8000	8000	-5696	normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:mountains_4	rectangle	5408	-8000	8000	8000	normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:mountains_5	circle	5984	448	1216		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:river_1	circle	-2144	6016	1760		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:river_2	circle	-5120	1792	2464		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:river_3	circle	64	288	1920		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:river_4	circle	528	-6000	1900		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:river_5	circle	4272	4080	1040		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:hills_1	circle	-1072	4592	2497		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:hills_2	circle	5296	4272	2096		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:hills_3	circle	3936	128	1088		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:hills_4	circle	-3984	-4496	2416		normal	wasteland	50	90	mission	other	1	0	0	0	
@lok_region_names:hills_5	circle	5056	-5152	1568		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_1	circle	-5280	4544	2144		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_2	circle	2192	4720	1488		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_3	circle	-192	416	2184		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_4	circle	-4800	-1088	1376		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_5	circle	-944	-2256	2000		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_6	circle	5184	-2176	1599		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_7	rectangle	-7999	-7999	7999	7999	normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_8	circle	1936	-2320	1980		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_9	circle	2208	2272	1280		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_10	circle	2272	352	800		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_11	circle	-5312	928	1568		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_12	circle	-3232	1984	928		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:wasteland_13	circle	-2416	-1008	1008		normal	wasteland	50	90	mission	other	1	0	0	0
@lok_region_names:world_spawner	rectangle	-8000	-8000	8000	8000	normal	default	50	70	default	other	1	0	0	0
@lok_region_names:volcano	circle	2960	-4688	531		normal	fictional	1	500	spawnFalse	none	0	0	0	0
@lok_region_names:hard_nym_se	circle	354.333333	5046.333333	296.333333		normal	fictional	50	60	spawnTrue	none	1	0	0	0
@lok_region_names:medium_vesp_sw	circle	3703	2274	85		normal	fictional	50	70	spawnTrue	none	1	0	0	0
@lok_region_names:easy_gurnaset_nw	circle	-4602	-1602	90		normal	fictional	50	60	spawnTrue	none	1	0	0	0
@lok_region_names:lok_nyms_stronghold	circle	436	5120	429		normal	city	0	0	spawnFalse	other	0	1	1	0
lok_nyms_stronghold_nobuild_1	circle	436	5120	1000		normal	default	0	0	spawnFalse	none	0	0	0	0
@lok_region_names:lok_imperial_outpost	circle	-1920	-3084	201		normal	city	0	0	spawnFalse	none	0	0	1	0
lok_imperial_outpost_nobuild_1	circle	-1920	-3084	402		normal	default	0	0	spawnFalse	none	0	0	0	0
lok_nyms_stronghold_1	circle	285.431763	5117.33252	5		normal	default	1	10	spawnFalse	lok_nyms_stronghold	0	0	0	0
lok_nyms_stronghold_2	circle	449.96698	5141.313965	5		normal	default	1	10	spawnFalse	lok_nyms_stronghold	0	0	0	0
lok_nyms_stronghold_3	circle	545.59552	5081.451172	5		normal	default	1	10	spawnFalse	lok_nyms_stronghold	0	0	0	0
lok_nyms_stronghold_4	circle	522.71344	4966.937012	5		normal	default	1	10	spawnFalse	lok_nyms_stronghold	0	0	0	0
lok_sdungeon_canyon_corsairs	circle	-3829	-3885	167		normal	pathfind	0	0	spawnFalse	none	0	0	0	0
lok_bloodrazor_pirate_ship	circle	3623	2172	167		normal	pathfind	0	0	spawnFalse	none	0	0	0	0
