regionName	geometry	minX_or_centerX	minZ_or_centerZ	maxX_or_radius	maxZ	pvpType	geographicalType	minDifficultyType	maxDifficultyType	spawnableType	missionType	buildable	municipal	visible	notify	environmentFlags
s	"e(rectangle=0,circle=1)[rectangle]"	f	f	f	f	"e(normal=0,truce=1,pvp_battlefield=2,pve_battlefield=3,pvp_advanced=4)[normal]"	"e(desert=0,forest=1,jungle=2,plateau=3,oasis=4,canyon=5,lake=6,lakeshore=7,beach=8,ocean=9,underwater=10,river=11,volcano=12,swamp=13,plains=14,prairie=15,mountains=16,hills=17,grassland=18,wasteland=19,city=20,fictional=21,pathfind=22,default=23,theater=24,overload=25)[default]"	i	i	"e(spawnFalse=0,spawnTrue=1,mission=2,default=3,difficulty=5)[spawnFalse]"	"e(none=0,destroy=1,other=2,tatooine_anchorhead=3,tatooine_bestine=4,tatooine_mos_eisley=5,tatooine_mos_entha=6,tatooine_mos_espa=7,tatooine_mos_teike=8,tatooine_wayfar=9,naboo_theed=10,naboo_deeja_peak=11,naboo_kaadara=12,naboo_moenia=13,naboo_keren=14,tatooine_bib_1=15,corellia_coronet=16,corellia_tyrena=17,corellia_bela_vistal=18,corellia_vreni_island=19,corellia_kor_vella=20,corellia_daoba_guerfel=21,rori_narmle=22,rori_restuss=23,talus_dearic=24,talus_nashal=25,yavin4_labor_outpost=26,yavin4_mining_outpost=27,endor_neutral_outpost=28,dantooine_mining_outpost=29,dantooine_pirate_outpost=30,dathomir_trade_outpost=31,dathomir_survey_outpost=32,lok_nyms_stronghold=33)[none]"	b[1]	b[0]	b[0]	b[0]	s
yavin4	rectangle	-8000	-8000	8000	8000	normal	default	0	0	spawnFalse	none	1	0	0	0	
@yavin4_region_names:world_spawner	rectangle	-8000	-8000	8000	8000	normal	default	70	90	default	other	1	0	0	0	
@yavin4_region_names:swamp_one	circle	5200	5488	464		normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:swamp_two	rectangle	4992	-1728	7776	2476	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:jungle_one	rectangle	-7296	3744	-3808	6144	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:jungle_two	rectangle	-3456	-768	-928	4128	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:jungle_three	rectangle	-1504	-6432	1920	-1696	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:jungle_four	rectangle	-7999	-7999	7999	7999	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:jungle_five	rectangle	1280	4224	5216	7008	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:mountain_one	rectangle	-1408	4384	544	5440	normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:mountain_two	circle	-6272	2176	1472		normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:mountain_three	circle	-4000	896	1312		normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:mountain_four	circle	-5300	-4944	2500		normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:mountain_five	circle	3600	-2256	1424		normal	jungle	70	90	mission	other	1	0	0	0	
@yavin4_region_names:mountain_six	circle	5744	-4304	1936		normal	jungle	70	90	mission	other	1	0	0	0
@yavin4_region_names:yavin4_labor_outpost	circle	-6925	-5707	200		normal	city	1	10000	spawnFalse	other	0	1	1	0
@yavin4_region_names:yavin4_mining_outpost	circle	-307	4861	200		normal	city	1	10000	spawnFalse	other	0	1	1	0
@yavin4_region_names:yavin4_imperial_fort	circle	4030	-6215	200		normal	city	1	10000	spawnFalse	other	0	0	1	0
yavin4_labor_outpost_nobuild_1	circle	-6925	-5707	200		normal	default	1	10000	spawnFalse	none	0	0	0	0
yavin4_mining_outpost_nobuild_1	circle	-307	4861	200		normal	default	1	10000	spawnFalse	none	0	0	0	0
yavin4_labor_outpost_1	circle	-6953.841797	-5734.776367	2		normal	default	1	10000	spawnFalse	yavin4_labor_outpost	0	0	0	0
yavin4_labor_outpost_2	circle	-6978.510254	-5676.131836	2		normal	default	1	10000	spawnFalse	yavin4_labor_outpost	0	0	0	0
yavin4_labor_outpost_3	circle	-6920.904785	-5653.233398	2		normal	default	1	10000	spawnFalse	yavin4_labor_outpost	0	0	0	0
yavin4_labor_outpost_4	circle	-6912.210938	-5732.02832	2		normal	default	1	10000	spawnFalse	yavin4_labor_outpost	0	0	0	0
yavin4_labor_outpost_5	circle	-6947.808105	-5754.456543	2		normal	default	1	10000	spawnFalse	yavin4_labor_outpost	0	0	0	0
yavin4_mining_outpost_1	circle	-364.298798	4839.270508	2		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_2	circle	-365.840912	4866.648438	2		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_3	circle	-348.122101	4882.180664	2		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_4	circle	-324.673065	4889.007324	5		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_5	circle	-329.392395	4823.335449	5		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_6	circle	-352.762268	4820.839844	2		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_7	circle	-311.915222	4824.621582	5		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_8	circle	-274.233734	4827.906738	2		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_9	circle	-258.202026	4837.590332	2		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_mining_outpost_10	circle	-256.416534	4892.178711	5		normal	default	1	10000	spawnFalse	yavin4_mining_outpost	0	0	0	0
yavin4_imperial_base	circle	4034	-6212	128		normal	city	1	10000	spawnFalse	none	0	0	0	0
yavin4_blueleaf_temple	circle	-830	-2056	250		normal	city	1	10000	spawnFalse	none	0	0	0	0
yavin4_exar_kun_temple	circle	5056	5537	400		normal	city	1	10000	spawnFalse	none	0	0	0	0
yavin4_woolamander_temple	circle	512	-655	400		normal	city	1	10000	spawnFalse	none	0	0	0	0
