regionName	geometry	minX_or_centerX	minZ_or_centerZ	maxX_or_radius	maxZ	pvpType	geographicalType	minDifficultyType	maxDifficultyType	spawnableType	missionType	buildable	municipal	visible	notify	environmentFlags
s	"e(rectangle=0,circle=1)[rectangle]"	f	f	f	f	"e(normal=0,truce=1,pvp_battlefield=2,pve_battlefield=3,pvp_advanced=4)[normal]"	"e(desert=0,forest=1,jungle=2,plateau=3,oasis=4,canyon=5,lake=6,lakeshore=7,beach=8,ocean=9,underwater=10,river=11,volcano=12,swamp=13,plains=14,prairie=15,mountains=16,hills=17,grassland=18,wasteland=19,city=20,fictional=21,pathfind=22,default=23,theater=24,overload=25)[default]"	i	i	"e(spawnFalse=0,spawnTrue=1,mission=2,default=3,difficulty=5)[spawnFalse]"	"e(none=0,destroy=1,other=2,tatooine_anchorhead=3,tatooine_bestine=4,tatooine_mos_eisley=5,tatooine_mos_entha=6,tatooine_mos_espa=7,tatooine_mos_teike=8,tatooine_wayfar=9,naboo_theed=10,naboo_deeja_peak=11,naboo_kaadara=12,naboo_moenia=13,naboo_keren=14,tatooine_bib_1=15,corellia_coronet=16,corellia_tyrena=17,corellia_bela_vistal=18,corellia_vreni_island=19,corellia_kor_vella=20,corellia_daoba_guerfel=21,rori_narmle=22,rori_restuss=23,talus_dearic=24,talus_nashal=25,yavin4_labor_outpost=26,yavin4_mining_outpost=27,endor_neutral_outpost=28,dantooine_mining_outpost=29,dantooine_pirate_outpost=30,dathomir_trade_outpost=31,dathomir_survey_outpost=32,lok_nyms_stronghold=33)[none]"	b[1]	b[0]	b[0]	b[0]	s
@rori_region_names:southern_forest_1	circle	-6544	-6544	1400		normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_forest_2	rectangle	-5483	-7300	8000	-5947	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_forest_3	rectangle	-5152	-5856	-1312	-4960	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_forest_4	rectangle	-320	-5856	672	-4800	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_forest_5	rectangle	2208	-5888	2752	-5024	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_forest_6	rectangle	2784	-5824	3296	-5504	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_forest_7	rectangle	3584	-5888	5888	-5472	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_mountains_1	rectangle	-8000	-8000	8000	-7200	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_mountains_2	rectangle	-8000	-8000	-6208	-6688	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_mountains_3	rectangle	-8000	-6688	-7168	-5696	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:southern_mountains_4	rectangle	7232	-7488	8000	-5888	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:eastern_mountains_1	rectangle	7264	-4064	8000	8000	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:eastern_mountains_2	rectangle	4416	7328	8000	8000	normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:eastern_mountains_3	circle	7616	-2528	300		normal	swamp	40	90	mission	other	1	0	0	0	
@rori_region_names:western_mountains_1	rectangle	-8000	-3052	-7265	8000	normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:western_mountains_2	rectangle	1056	7392	8000	8000	normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:western_mountains_3	circle	-7408	4624	500		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:western_mountains_4	circle	-6816	-1952	800		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:southern_mud_flats_1	circle	-5584	-6128	768.18286		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:southern_mud_flats_2	circle	-3376	-6960	945.71954		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:southern_mud_flats_3	circle	-832	-5408	1102.75488		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:southern_mud_flats_4	circle	1424	-5488	848		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:southern_mud_flats_5	circle	3728	-7056	911.41943		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:southern_mud_flats_6	circle	6112	-6688	834.52698		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_1	circle	-5520	-1008	898.06805		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_2	circle	-4176	-1776	726.07898		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_3	circle	-3360	-1440	788.84882		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_4	circle	-3632	560	1329.09827		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_5	circle	-1024	672	1006.09985		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_6	circle	-5120	4832	1359.23901		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_7	circle	-1440	4224	1293.95642		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_8	circle	4720	272	1202.32434		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:mud_beach_9	circle	7408	-3600	500		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:western_islands_1	circle	-6000	-4112	1722.97034		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:western_islands_2	circle	-3184	-3376	1691.74109		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:central_islands_1	circle	-288	-2624	2346.20898		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:central_islands_2	circle	2128	-1008	2434.81885		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:eastern_islands_1	circle	3744	-3168	2638.33862		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:eastern_islands_2	circle	6368	4192	765		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:northern_islands_1	circle	2864	1936	1919.22815		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:northern_islands_2	circle	2928	4720	1488		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:northern_islands_3	circle	2768	6512	1400		normal	swamp	40	90	mission	other	1	0	0	0
@rori_region_names:swamp_general_1	rectangle	-1984	1216	1248	7136	normal	swamp	40	90	mission	other	1	0	0	0
