strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	i	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	5	6	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_resistance_dissident_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	7	8	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_resistance_agitator_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	8	10	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_resistance_separatist_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	8	10	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_creature_handler_novice_slice_hound_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	8	10	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_creature_handler_novice_gurrcat_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	9	12	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_resistance_anarchist_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	10	14	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_resistance_leader_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	12	18	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_creature_handler_apprentice_razor_cat_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
object/tangible/lair/npc_lair.iff	12	18	object/tangible/lair/base/objective_banner_rebel.iff			40			625	2025		global_rebel_creature_handler_apprentice_huurton_camp_rebel_small_theater		object/tangible/lair/base/objective_banner_rebel.iff		npc
