strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	i	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	5	7	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_civil_patrolman_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	8	10	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_civil_patrol_sergeant_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	9	12	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_civil_patrol_captain_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	9	12	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_cadet_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	10	14	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_civil_patrol_commander_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	10	14	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_probot_handler_drone_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	10	14	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_probot_handler_seeker_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	10	14	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_cadet_senior_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	11	16	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_cadet_squadleader_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	13	21	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_spec_non_com_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	16	27	object/tangible/lair/base/objective_banner_imperial.iff			15			256	729		global_imperial_outpost_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	16	27	object/tangible/lair/base/objective_banner_imperial.iff			25			256	729		global_imperial_sergeant_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	16	27	object/tangible/lair/base/objective_banner_imperial.iff			25			256	729		global_imperial_mission_engineer_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	17	29	object/tangible/lair/base/objective_banner_imperial.iff			25			289	841		global_imperial_staff_sergeant_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	17	29	object/tangible/lair/base/objective_banner_imperial.iff			25			289	841		global_imperial_staff_cpl_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	19	500	object/tangible/lair/base/objective_banner_imperial.iff			25			361	1089		global_imperial_sgt_major_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	19	500	object/tangible/lair/base/objective_banner_imperial.iff			25			361	1089		global_imperial_warrant_officer_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	19	500	object/tangible/lair/base/objective_banner_imperial.iff			25			361	1089		global_imperial_command_security_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	20	500	object/tangible/lair/base/objective_banner_imperial.iff			40			400	1225		global_imperial_large_base_imperial_large_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	20	500	object/tangible/lair/base/objective_banner_imperial.iff			25			400	1225		global_imperial_1st_lieutenant_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	21	500	object/tangible/lair/base/objective_banner_imperial.iff			15			441	1369		global_imperial_small_base_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	21	500	object/tangible/lair/base/objective_banner_imperial.iff			15			441	1369		global_imperial_large_base_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	22	500	object/tangible/lair/base/objective_banner_imperial.iff			40			484	1521		global_imperial_outpost_imperial_large_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	23	500	object/tangible/lair/base/objective_banner_imperial.iff			25			529	1681		global_imperial_colonel_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	23	500	object/tangible/lair/base/objective_banner_imperial.iff			25			529	1681		global_imperial_scout_trooper_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	24	500	object/tangible/lair/base/objective_banner_imperial.iff			25			576	1849		global_imperial_compforce_trooper_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	25	500	object/tangible/lair/base/objective_banner_imperial.iff			15			625	2025		global_imperial_stormtrooper_camp2_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	25	500	object/tangible/lair/base/objective_banner_imperial.iff			25			625	2025		global_imperial_stormtrooper_camp_imperial_medium_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	27	500	object/tangible/lair/base/objective_banner_imperial.iff			15			729	2401		global_imperial_stormtrooper_camp_imperial_small_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	27	500	object/tangible/lair/base/objective_banner_imperial.iff			40			729	2401		global_imperial_stormtrooper_camp_imperial_large_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
object/tangible/lair/npc_lair.iff	27	500	object/tangible/lair/base/objective_banner_imperial.iff			40			729	2401		global_imperial_stormtrooper_camp2_imperial_large_theater		object/tangible/lair/base/objective_banner_imperial.iff		npc
