source_wearable_appearance_name	wearer_appearance_name	mapped_wearable_appearance_name	comments_1	comments_2
s	s	s	c	c
lookup/mnt_wr_default_covering	appearance/bantha_hue.sat	appearance/mnt_wr_default_covering_bantha_bantha.sat	bantha	
lookup/mnt_wr_default_covering	appearance/mouf.sat	appearance/mnt_wr_default_covering_bear_mouf.sat	bear	
lookup/mnt_wr_default_covering	appearance/bageraset_hue.sat	appearance/mnt_wr_default_covering_camel_bageraset.sat	camel	
lookup/mnt_wr_default_covering	appearance/brackaset_hue.sat	appearance/mnt_wr_default_covering_camel_brackaset.sat	/	
lookup/mnt_wr_default_covering	appearance/eopie_hue.sat	appearance/mnt_wr_default_covering_camel_eopie.sat	/	
lookup/mnt_wr_default_covering	appearance/falumpaset_hue.sat	appearance/mnt_wr_default_covering_camel_falumpaset.sat	/	
lookup/mnt_wr_default_covering	appearance/gurnaset_hue.sat	appearance/mnt_wr_default_covering_camel_gurnaset.sat	/	
lookup/mnt_wr_default_covering	appearance/bol_hue.sat	appearance/mnt_wr_default_covering_dewback_bol.sat	dewback	
lookup/mnt_wr_default_covering	appearance/bolma_hue.sat	appearance/mnt_wr_default_covering_dewback_bolma.sat	/	
lookup/mnt_wr_default_covering	appearance/dewback_hue.sat	appearance/mnt_wr_default_covering_dewback_dewback.sat	/	
lookup/mnt_wr_default_covering	appearance/guf_drolg_hue.sat	appearance/mnt_wr_default_covering_dewback_guf_drolg.sat	/	
lookup/mnt_wr_default_covering	appearance/mutated_dewback.sat	appearance/mnt_wr_default_covering_dewback_mutant_dewback.sat	/	
lookup/mnt_wr_default_covering	appearance/gronda_hue.sat	appearance/mnt_wr_default_covering_elephant_gronda.sat	elephant	
lookup/mnt_wr_default_covering	appearance/thune_hue.sat	appearance/mnt_wr_default_covering_elephant_thune.sat	/	
lookup/mnt_wr_default_covering	appearance/snorbal_hue.sat	appearance/mnt_wr_default_covering_elephant_snorbal.sat	/
lookup/mnt_wr_default_covering	appearance/fambaa_hue.sat	appearance/mnt_wr_default_covering_fambaa_fambaa.sat	fambaa
lookup/mnt_wr_default_covering	appearance/huf_dun_hue.sat	appearance/mnt_wr_default_covering_fambaa_huf_dun.sat	/
lookup/mnt_wr_default_covering	appearance/malkloc_hue.sat	appearance/mnt_wr_default_covering_fambaa_malkloc.sat	/
lookup/mnt_wr_default_covering	appearance/torton_hue.sat	appearance/mnt_wr_default_covering_fambaa_torton.sat	/
lookup/mnt_wr_default_covering	appearance/bolle_bol_hue.sat	appearance/mnt_wr_default_covering_giraffe_bolle_bol.sat	giraffe
lookup/mnt_wr_default_covering	appearance/picket_hue.sat	appearance/mnt_wr_default_covering_giraffe_picket.sat	/
lookup/mnt_wr_default_covering	appearance/ronto_hue.sat	appearance/mnt_wr_default_covering_giraffe_ronto.sat	/
lookup/mnt_wr_default_covering	appearance/sharnaff_hue.sat	appearance/mnt_wr_default_covering_giraffe_sharnaff.sat	/
lookup/mnt_wr_default_covering	appearance/condor_dragon_hue.sat	appearance/mnt_wr_default_covering_griffon_condor_dragon.sat	griffon
lookup/mnt_wr_default_covering	appearance/gulginaw_hue.sat	appearance/mnt_wr_default_covering_griffon_gulinglaw.sat	/
lookup/mnt_wr_default_covering	appearance/kai_tok_hue.sat	appearance/mnt_wr_default_covering_griffon_kai_tok.sat	/
lookup/mnt_wr_default_covering	appearance/perlek_hue.sat	appearance/mnt_wr_default_covering_griffon_perlek.sat	/
lookup/mnt_wr_default_covering	appearance/bordok_hue.sat	appearance/mnt_wr_default_covering_horse_bordok.sat	horse
lookup/mnt_wr_default_covering	appearance/gualama_hue.sat	appearance/mnt_wr_default_covering_horse_gualama.sat	/
lookup/mnt_wr_default_covering	appearance/krahbu_hue.sat	appearance/mnt_wr_default_covering_horse_krahbu.sat	/
lookup/mnt_wr_default_covering	appearance/nerf_hue.sat	appearance/nerf_saddle.sat	/
lookup/mnt_wr_default_covering	appearance/tybis_hue.sat	appearance/mnt_wr_default_covering_insect_mantis_tybis.sat	insect_mantis
lookup/mnt_wr_default_covering	appearance/dalyrake_hue.sat	appearance/mnt_wr_default_covering_insect_mantis_dalyrake.sat	/
lookup/mnt_wr_default_covering	appearance/kliknik_hue.sat	appearance/mnt_wr_default_covering_insect_mantis_kliknik.sat	/
lookup/mnt_wr_default_covering	appearance/merek_hue.sat	appearance/mnt_wr_default_covering_insect_mantis_merek.sat	/
lookup/mnt_wr_default_covering	appearance/carrion_spat_hue.sat	appearance/mnt_wr_default_covering_kaadu_carrion_spat.sat	kaadu
lookup/mnt_wr_default_covering	appearance/kaadu_hue.sat	appearance/mnt_wr_default_covering_kaadu_kaadu.sat	/
lookup/mnt_wr_default_covering	appearance/mawgax_hue.sat	appearance/mnt_wr_default_covering_kaadu_mawgax.sat	/
lookup/mnt_wr_default_covering	appearance/mutated_borgax.sat	appearance/mnt_wr_default_covering_kaadu_mutant_borgax.sat	/
lookup/mnt_wr_default_covering	appearance/pugoriss_hue.sat	appearance/mnt_wr_default_covering_kaadu_pugoriss.sat	/
lookup/mnt_wr_default_covering	appearance/graul_hue.sat	appearance/mnt_wr_default_covering_rancor_graul.sat	rancor
lookup/mnt_wr_default_covering	appearance/rancor_hue.sat	appearance/mnt_wr_default_covering_rancor_rancor.sat	/
lookup/mnt_wr_default_covering	appearance/mutated_rancor.sat	appearance/mnt_wr_default_covering_rancor_mutant.sat	/
lookup/mnt_wr_default_covering	appearance/angler_hue.sat	appearance/mnt_wr_default_covering_spider_angler.sat	spider
lookup/mnt_wr_default_covering	appearance/gaping_spider_hue.sat	appearance/mnt_wr_default_covering_spider_gaping_spider.sat	/
lookup/mnt_wr_default_covering	appearance/hermit_spider_hue.sat	appearance/mnt_wr_default_covering_spider_hermit_spider.sat	/
lookup/mnt_wr_default_covering	appearance/shear_mite_hue.sat	appearance/mnt_wr_default_covering_spider_shear_mite.sat	/
lookup/mnt_wr_default_covering	appearance/blurrg_hue.sat	appearance/mnt_wr_default_covering_tauntaun_blurrg.sat	tauntaun
lookup/mnt_wr_default_covering	appearance/mutated_cupa.sat	appearance/mnt_wr_default_covering_tauntaun_mutated_cupa.sat	/
lookup/mnt_wr_default_covering	appearance/cu_pa_hue.sat	appearance/mnt_wr_default_covering_tauntaun_cu_pa.sat	/
lookup/mnt_wr_default_covering	appearance/kwi_hue.sat	appearance/mnt_wr_default_covering_tauntaun_kwi.sat	/
lookup/mnt_wr_default_covering	appearance/tauntaun_hue.sat	appearance/mnt_wr_default_covering_tauntaun_tauntaun.sat	/
lookup/mnt_wr_default_covering	appearance/monstrosity.sat	appearance/mnt_wr_default_covering_tauntaun_tauntaun.sat	
