spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	f	s	s	s	i	s	s	s	s	s	s
crackdown_rebel_corporal_hard		entry	3.1	0.2	8.5	-93	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_cadet_hard		entry	1.5	0.2	8.5	89	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_colonel_hard		corner	-7	0.2	3.6	-18	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_command_security_guard_hard		corner	-7	0.2	5.3	179	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_commando_hard		mainroom	-1.1	0.2	1.5	173	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_corporal_hard		mainroom	0.2	0.2	1.5	169	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_elite_heavy_trooper_hard		mainroom	-1	0.2	0.5	-1	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_first_lieutenant_hard		mainroom	0	0.2	0.7	-5	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_grenadier_hard		mainroom	0.7	0.2	1.5	-74	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_guard_captain_hard		mainroom	-3.1	0.2	-9	-54	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_heavy_trooper_hard		mainroom	-4.3	0.2	-8.3	112	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_master_sergeant_hard		mainroom	-6.2	0.2	-1.9	92	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_medic_hard		mainroom	-4.7	0.2	-1.9	-96	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_rifleman_hard		mainroom	-5.5	0.2	-2.7	1	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_sergeant_hard		mainroom	-5.7	0.2	-0.7	166	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_sharpshooter_hard		mainroom	7.4	0.2	-1.3	176	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_soldier_hard		mainroom	7.5	0.2	-3	-3	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_squad_leader_hard		mainroom	5.7	0.2	-4.8	-134	event.emp_day.empire_day_interior_spawn_npc		
crackdown_rebel_warrant_officer_ii_hard		mainroom	4.8	0.2	-4.2	-170	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		mainroom	4.5	0.2	-5.5	31	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		mainroom	1.3	0.2	-4.4	-77	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		mainroom	-0.6	0.2	-3.8	104	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		mainroom	7.5	0.2	1.5	-132	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		mainroom	0	0.2	-9.7	-4	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		crafting	-2.3	0.2	3	-13	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	-3.7	0.2	3.5	33	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		crafting	-4.5	0.2	5	92	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		crafting	-3.8	0.2	6.4	139	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	-2.7	0.2	7	169	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	-1.7	0.2	5.3	-98	event.emp_day.empire_day_interior_spawn_npc		
crackdown_rebel_elite_heavy_trooper_hard		crafting	0.5	0.2	3.8	80	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_grenadier_hard		crafting	2.3	0.2	3.1	-103	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		crafting	0.8	0.2	4.1	129	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	0.3	0.2	7	-161	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		crafting	-0.3	0.2	6.3	22	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	5.8	0.2	6.8	-158	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	6.7	0.2	6	-130	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		crafting	5.6	0.2	5.7	31	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		crafting	6.3	0.2	3.6	-46	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
