spawns	name	room	loc_x	loc_y	loc_z	yaw	script	mood	animation_mood	respawn_time	spawn_objvar	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value
s	s	s	f	f	f	f	s	s	s	i	s	s	s	s	s	s
crackdown_rebel_corporal_hard		livingroom1	3.6	0.4	2.2	88	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_cadet_hard		livingroom1	5.3	0.4	2.2	-89	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_colonel_hard		livingroom1	6.9	0.4	-10.1	-40	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_command_security_guard_hard		livingroom1	5.6	0.4	-8.4	136	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_commando_hard		livingroom1	2.4	0.4	-9.3	-96	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_corporal_hard		livingroom1	0.5	0.4	-9.5	86	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_elite_heavy_trooper_hard		livingroom1	1.3	0.4	-5.7	-72	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_first_lieutenant_hard		livingroom1	-0.6	0.4	-4.5	133	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_grenadier_hard		livingroom1	1	0.4	-3.2	150	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_guard_captain_hard		livingroom1	2.3	0.4	-3.3	169	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_heavy_trooper_hard		livingroom1	2.3	0.4	-5.6	-17	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_master_sergeant_hard		livingroom1	7	0.4	-5.3	-8	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_medic_hard		livingroom1	7	0.4	-4.2	178	event.emp_day.empire_day_interior_spawn_npc									
crackdown_rebel_rifleman_hard		livingroom1	-7.2	0.4	-7.2	87	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking							
crackdown_rebel_sergeant_hard		livingroom1	-5.3	0.4	-7.2	-90	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_sharpshooter_hard		livingroom1	-7.5	0.4	2.2	119	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_soldier_hard		livingroom1	-5.8	0.4	1.2	-64	event.emp_day.empire_day_interior_spawn_npc		
crackdown_rebel_squad_leader_hard		bedroom1	-8	1	5.2	-93	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_warrant_officer_ii_hard		bedroom1	1.7	1	5	-95	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		bedroom1	-9	1	6.5	170	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		bedroom1	-0.4	1	4.9	67	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		bedroom1	-3.4	1	7.8	173	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		bedroom1	-4.3	1	6.5	38	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		bedroom1	-2.7	1	6.7	-27	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		livingroom1	9.5	0.4	5.6	178	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		bedroom1	-8.6	1	9.3	85	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		livingroom1	4.5	0.4	0.7	-8	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		livingroom1	-1.9	0.4	-2.1	22	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
rebel_emperorsday_ceremony_sentry		livingroom1	-0.6	0.4	-1	-136	event.emp_day.empire_day_interior_spawn_npc		
rebel_emperorsday_ceremony_sentry		livingroom1	-2.2	0.4	-0.3	167	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
crackdown_rebel_elite_heavy_trooper_hard		livingroom1	-10.6	0.4	-0.4	175	event.emp_day.empire_day_interior_spawn_npc		
crackdown_rebel_grenadier_hard		livingroom1	-10.6	0.4	-2.3	-11	event.emp_day.empire_day_interior_spawn_npc		npc_standing_drinking
