strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_brigade_camp_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_cobral_runner_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_forest_mite_neutral_boss_01					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_midnight_vir_vur_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_kobola_assasin_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_kobola_miner_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_kobola_underboss_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_leviasquall_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_mammoth_jax_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_mountain_ikopi_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_narmle_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_narmle_commando_patrol_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_rorgungan_warband_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	46	15	25			rori_kai_tok_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_shallow_torton_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_spice_collective_miner_base_neutral_large_theater				
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_tattered_torton_lair_neutral_large				
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			rori_vrobal_bull_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_imp_swamptrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	44	52	15	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	44	52	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	44	52	7	25			global_reb_trooper_tier3		2	90	1
