strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_brigade_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_cobral_assasin_neutral_none					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_cobral_overlord_camp_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_cobral_boss_camp_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_garyn_raiders_outpost_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_garyn_raiders_platoon_neutral_none					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_narmle_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_ravenous_torton_lair_neutral_large					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			rori_spice_collective_miner_base_neutral_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_veteran_captain_squad_rebel_none					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_veteran_rebel_base_rebel_large_theater					
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_imp_stormtrooper_tier1		1	50	1	
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_imp_swamptrooper_tier1		1	50	1	
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_imp_assaulttrooper_tier2		1	75	1	
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	50	60	15	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	50	60	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	50	60	7	25			global_reb_trooper_tier3		2	90	1
