strTemplate	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts	strCellName	intNoCreate	strLocationList
s	f	f	f	f	f	f	f	f	f	p	s	s	i	s
object/tangible/shipcontrol/pilot_chair_y8.iff	0	1	0	0	0	1	-2.5	2.6	-6.3	$|	script.space.ship.shipcontrol_falcon	bridge	0	
object/tangible/container/drum/pob_ship_loot_box.iff	0	1	0	0	0	1	-5.7	2	-10.2	$|	script.space.ship.ship_interior_loot	bridge	0	
object/tangible/terminal/terminal_elevator_down.iff	0	1	0	0	0	1	0.00230518	2.29294	-24.9665	$|		elevator1	0	
object/tangible/terminal/terminal_elevator_up.iff	0	1	0	0	0	1	0.0336484	-2.7573	-24.9655	$|		elevator1	0	
object/tangible/terminal/terminal_elevator_up.iff	0	1	0	-0.999958	0	-0.00920355	6.22913	-8.2123	-29.9718	$|		elevator2	0	
object/tangible/terminal/terminal_elevator_down.iff	0	1	0	-0.998248	0	-0.0591687	6.25761	-2.70357	-29.9591	$|		elevator2	0	
object/tangible/ship/interior_components/escape_pod_hatch.iff	0	1	0	0.999942	0	0.010779	-8.00059	-1.66639	-23.0302	$|	script.space.crafting.escape_hatch	hall2	0	
object/tangible/ship/interior_components/escape_pod_hatch.iff	0	1	0	0.999958	0	-0.00920355	-7.99563	-1.6651	-17.0327	$|	script.space.crafting.escape_hatch	hall2	0	
object/tangible/ship/interior_components/escape_pod_hatch.iff	0	1	0	0	0	1	5.94915	3.33559	-22.117	$|	script.space.crafting.escape_hatch	bridge	0	
object/tangible/terminal/terminal_pob_ship.iff	0	1	0	0	0	1	1.5614	2.58171	-20.2557	$|	script.terminal.terminal_pob_ship	bridge	0	
object/tangible/shipcontrol/shipoperations_y8.iff	0	1	0	0	0	1	2.5	2.59364	-6.3	$|	script.space.ship.shipoperations_falcon	bridge	0	
object/tangible/shipcontrol/turret_ladder.iff	0	1	0	-0.999942	0	0.0107973	8.93593	-3	0.996325	turret_slot|0|2|$|	script.space.ship.turret_ladder	turret1	0	
object/tangible/shipcontrol/turret_ladder.iff	0	1	0	0.999783	0	0.0207998	-8.9263	-3	0.983767	turret_slot|0|3|$|	script.space.ship.turret_ladder	turret2	0	
object/tangible/shipcontrol/turret_ladder.iff	0	1	0	-0.99879	0	-0.049184	8.97232	-3	-41.0081	turret_slot|0|4|$|	script.space.ship.turret_ladder	turret3	0	
