TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/installation/battlefield/destructible/bfield_target_power_generator.iff	8.82983	0.125168	24.6885	0
object/installation/battlefield/destructible/bfield_target_power_transformer_01.iff	-22.7031	0.125168	-23.9209	-44.99999064
object/installation/battlefield/destructible/bfield_target_power_transformer_02.iff	-18.0088	0.125168	-27.2964	0
object/building/military/military_outpost_guard_house_rebel.iff	-1.17017	0.125168	24.6885	90.00021046
object/building/military/military_base_shed_rebel_style_01.iff	14.8298	0.125168	8.68848	179.999848
object/building/military/military_outpost_guard_tower_1.iff	42.8298	0.125168	-7.31152	179.999848
object/building/military/military_outpost_guard_tower_1.iff	-35.1702	0.125168	6.68848	0
object/installation/battlefield/destructible/bfield_wall_barbed.iff	32.8298	0.125168	8.68848	-44.99999064
object/installation/battlefield/destructible/bfield_column_strong.iff	20.8298	0.125168	-31.3115	0
object/installation/battlefield/destructible/bfield_column_strong.iff	-19.3972	0.125168	-31.6494	0
object/installation/battlefield/destructible/bfield_column_strong.iff	-42.5051	0.125168	-8.30225	0
object/installation/battlefield/destructible/bfield_column_strong.iff	-11.4849	0.125168	33.1255	0
object/installation/battlefield/destructible/bfield_column_strong.iff	20.8298	0.125168	32.6885	0
object/installation/battlefield/destructible/bfield_column_strong.iff	44.0549	0.125168	9.60303	0
object/installation/battlefield/destructible/bfield_column_strong.iff	-43.0032	0.125168	0.525879	0
object/installation/battlefield/destructible/rebel_gate_house.iff	14.8298	0.125168	-23.3115	90.00021046
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-1.9458	0.125168	-12.6021	0
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-17.7151	0.125168	-12.4966	0
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-26.3223	0.125168	-4.93555	-90.00021046
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-26.4888	0.125168	7.99561	-90.00021046
object/installation/battlefield/destructible/bfield_column_strong.iff	27.2502	0.125168	2.98291	0
object/installation/battlefield/destructible/bfield_column_strong.iff	-26.1494	0.125168	-12.8232	0
object/installation/battlefield/destructible/bfield_column_strong.iff	6.03711	0.125168	-12.6099	0
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	4.82983	0.125168	-31.3115	0
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	32.8298	0.125168	20.6885	-134.9997427
object/static/structure/military/military_wall_med_rebl_style_01.iff	-42.9233	0.125168	-4.09229	-89.9996375
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	5.19995	0.125168	33.4297	0
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	-30.9233	0.125168	-20.0923	-134.9997427
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	32.8298	0.125168	-19.3115	134.9997427
object/static/structure/military/military_wall_med_rebl_32_style_01.iff	-23.1702	0.125168	20.6885	134.9997427
object/static/structure/military/military_wall_weak_rebl_32_style_01.iff	6.82983	0.125168	16.6885	-90.00021046
object/static/structure/military/military_wall_weak_rebl_16_style_01.iff	-1.17017	0.125168	16.6885	0
object/static/structure/military/military_wall_weak_rebl_16_style_01.iff	14.8298	0.125168	16.6885	0
object/static/structure/military/military_wall_weak_rebl_16_style_01.iff	-21.9817	0.125168	-20.8579	0
object/static/installation/mockup_power_generator_photo_bio_style_1.iff	20.8298	0.125168	26.6885	-134.9997427
object/static/installation/mockup_power_generator_solar_style_1.iff	31.2358	0.125168	-12.9561	44.99999064
object/static/installation/mockup_power_generator_solar_style_1.iff	27.1228	0.125168	-18.019	44.99999064
object/static/installation/mockup_mining_gas_harvester_style_1.iff	30.8298	0.125168	16.6885	134.9997427
object/static/installation/mockup_power_generator_wind_style_1.iff	7.46851	0.125168	-20.5	0
object/static/structure/general/banner_rebel_style_01.iff	17.239	0.125168	0.158691	179.999848
object/static/structure/general/banner_rebel_style_01.iff	-17.6055	0.125168	17.1431	0
object/static/structure/general/banner_rebel_style_01.iff	12.4067	0.125168	-0.0625	179.999848
object/static/structure/general/banner_rebel_style_01.iff	-10.6313	0.125168	17.0254	0
object/static/structure/military/military_wall_weak_rebl_style_01.iff	-22.554	0.125168	16.3452	-0.0000326
object/static/structure/military/military_wall_weak_rebl_style_01.iff	5.93213	0.125168	-8.73535	90.00021046
object/static/vehicle/player_shuttle.iff	-16.5759	0.312811	-1.69727	-144.3865103
object/static/structure/tatooine/concrete_slab_tatooine_16x8.iff	-17.9685	-7.57255	-3.979	0
object/static/structure/military/military_wall_med_rebl_style_01.iff	-15.1162	0.125168	-31.3491	0.000218587
object/static/structure/tatooine/debris_tatt_crate_1.iff	0.787109	0.125168	-10.9399	161.4262751
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	3.7395	0.125168	14.3804	0
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	3.33105	0.125168	11.8184	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	3.00342	0.125168	-8.01318	167.1558531
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	0.855225	0.125168	-7.43945	139.6538789
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	1.16748	0.125168	-9.21338	-79.97173017
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	3.0061	0.125168	-5.74268	112.8446107
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	-0.70874	0.125168	-9.80957	-161.5792548
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	4.80713	0.125168	13.4614	-21.19943842
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	2.37256	0.125168	12.0693	0
object/static/structure/tatooine/debris_tatt_crate_1.iff	4.53784	0.125168	11.4604	51.56620156
object/static/structure/tatooine/antenna_tatt_style_2.iff	2.20801	0.125168	10.2246	0
