objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-4030000	0	object/tangible/ground_spawning/area_spawner.iff	0	835.043	3.62452	1920.76	0.572528	0	0.819885	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|900.000000|fltMinSpawnTime|2|720.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_laen_pieweto|$|
-4029999	0	object/tangible/ground_spawning/area_spawner.iff	0	843.853	3.62452	1914.93	0.8736	0	0.486644	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_hunter|$|
-4029998	0	object/tangible/ground_spawning/area_spawner.iff	0	831.882	3.62452	1934.1	0.986281	0	0.165073	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_hunter|$|
-4029997	0	object/tangible/ground_spawning/area_spawner.iff	0	851.116	3.62452	1923.78	0.583803	0	0.811895	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_hunter|$|
-4029996	0	object/tangible/ground_spawning/area_spawner.iff	0	870.562	3.96327	1911.99	0.76867	0	0.639646	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_hunter|$|
-4029995	0	object/tangible/ground_spawning/area_spawner.iff	0	866.053	12.5062	1951.04	0.244702	0	0.969598	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_hunter|$|
-4029994	0	object/tangible/ground_spawning/area_spawner.iff	0	841.277	3.62452	1962.84	-0.325617	0	0.945502	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_hunter|$|
-4029993	0	object/tangible/ground_spawning/area_spawner.iff	0	869.221	3.62452	1975.41	0.77453	0	0.632537	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_smuggler|$|
-4029992	0	object/tangible/ground_spawning/area_spawner.iff	0	888.876	3.62452	1977.92	0.427945	0	0.903805	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|460.000000|fltMinSpawnTime|2|320.000000|fltRadius|2|3.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/etyyy_chiss_poacher_smuggler|$|
