objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1424381521	0	object/static/item/item_wrapped_candy.iff	0	989.867	5	108.343	0.847255	0	-0.531186	0		$|
-1188973290	0	object/static/item/item_wrapped_candy.iff	0	997.967	5	106.397	0.847255	0	-0.531186	0		$|
-721880569	0	object/static/item/item_wrapped_candy.iff	0	994.367	5	106.979	0.847255	0	-0.531186	0		$|
-1546898519	0	object/static/item/item_wrapped_candy.iff	0	1003.67	5	101.714	0.847255	0	-0.531186	0		$|
-979366197	0	object/static/item/item_wrapped_candy.iff	0	1011.61	5	101.934	0.847255	0	-0.531186	0		$|
-1121281344	0	object/static/item/item_wrapped_candy.iff	0	1017.69	5	96.241	0.847255	0	-0.531186	0		$|
-674869306	0	object/static/item/item_wrapped_candy.iff	0	1008.69	5	102.458	0.847255	0	-0.531186	0		$|
-663298489	0	object/static/item/item_wrapped_candy.iff	0	1016.21	5	99.7065	0.847255	0	-0.531186	0		$|
-74459436	0	object/static/item/item_wrapped_candy.iff	0	1015.9	5	99.7729	0.847255	0	-0.531186	0		$|
-2072776409	0	object/static/item/item_wrapped_candy.iff	0	1031.36	5	93.5889	0.847255	0	-0.531186	0		$|
-438143844	0	object/static/item/item_wrapped_candy.iff	0	1036.2	5	92.4856	0.847255	0	-0.531186	0		$|
-1990882014	0	object/static/item/item_wrapped_candy.iff	0	1037.56	5	87.4553	0.847255	0	-0.531186	0		$|
-550604029	0	object/static/item/item_wrapped_candy.iff	0	1042.73	5	92.1289	0.847255	0	-0.531186	0		$|
-48733685	0	object/static/item/item_wrapped_candy.iff	0	1048.13	5	90.1799	0.847255	0	-0.531186	0		$|
-1632292914	0	object/static/item/item_wrapped_candy.iff	0	1052.43	5	94.8281	0.847255	0	-0.531186	0		$|
-2079096488	0	object/static/item/item_wrapped_candy.iff	0	1055.64	5	84.8621	0.847255	0	-0.531186	0		$|
-731832630	0	object/static/item/item_wrapped_candy.iff	0	1025.69	5	95.0896	0.847255	0	-0.531186	0		$|
-1919290260	0	object/static/item/item_wrapped_candy.iff	0	1033.93	5	93.9695	0.847255	0	-0.531186	0		$|
-1345317146	0	object/static/item/item_wrapped_candy.iff	0	1038.98	5	90.7749	0.847255	0	-0.531186	0		$|
-1917807755	0	object/static/item/item_wrapped_candy.iff	0	1043.85	5	94.1189	0.847255	0	-0.531186	0		$|
-1556305373	0	object/static/item/item_wrapped_candy.iff	0	1049.09	5	87.408	0.847255	0	-0.531186	0		$|
-170914721	0	object/static/item/item_wrapped_candy.iff	0	1057.55	5	83.8877	0.847255	0	-0.531186	0		$|
-875757482	0	object/static/item/item_wrapped_candy.iff	0	1064.92	5	88.1487	0.847255	0	-0.531186	0		$|
-1511584474	0	object/static/item/item_wrapped_candy.iff	0	1067.14	5	84.1807	0.847255	0	-0.531186	0		$|
-1157277067	0	object/static/item/item_wrapped_candy.iff	0	1075.83	5	80.0872	0.847255	0	-0.531186	0		$|
-1012284974	0	object/static/item/item_wrapped_candy.iff	0	1082.35	5	81.1497	0.847255	0	-0.531186	0		$|
-1950287397	0	object/static/item/item_wrapped_candy.iff	0	1089.28	5	76.6682	0.847255	0	-0.531186	0		$|
-163403152	0	object/static/item/item_wrapped_candy.iff	0	1070.11	5	81.3684	0.847255	0	-0.531186	0		$|
-150925793	0	object/static/item/item_wrapped_candy.iff	0	1084.14	5	74.9614	0.847255	0	-0.531186	0		$|
-1160040867	0	object/static/item/item_wrapped_candy.iff	0	1093.9	5	75.5625	0.847255	0	-0.531186	0		$|
-2014947533	0	object/static/item/item_wrapped_candy.iff	0	1101.05	5	73.3301	0.847255	0	-0.531186	0		$|
-1475768328	0	object/static/item/item_wrapped_candy.iff	0	1104.75	5	74.177	0.847255	0	-0.531186	0		$|
-379794319	0	object/static/item/item_wrapped_candy.iff	0	1102.39	5	75.2734	0.847255	0	-0.531186	0		$|
-50803265	0	object/static/item/item_wrapped_candy.iff	0	1103.04	5	73.272	0.847255	0	-0.531186	0		$|
-321973550	0	object/static/item/item_wrapped_candy.iff	0	1101.47	5	75.1675	0.847255	0	-0.531186	0		$|
-365524762	0	object/static/item/item_wrapped_candy.iff	0	1104.21	5	76.0447	0.847255	0	-0.531186	0		$|
-299784080	0	object/static/item/item_wrapped_candy.iff	0	1104.98	5	75.7354	0.847255	0	-0.531186	0		$|
-1806703759	0	object/static/item/item_wrapped_candy.iff	0	1104.01	5	76.562	0.847255	0	-0.531186	0		$|
