objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1380089389	0	object/building/kashyyyk/thm_all_wookiee_corpse_s02.iff	0	1375.33	5.57238	1501.71	0.800575	0.139619	-0.577894	0.0750016		$|
-1391840260	0	object/building/kashyyyk/thm_all_bones_wookiee_s03.iff	0	1314.73	4.06579	1481.96	1	0	0	0		$|
-2137388254	0	object/building/kashyyyk/thm_all_bones_wookiee_s02.iff	0	1367.07	7.70149	1482.67	0.609054	0.614686	-0.356038	0.352776		$|
-199245207	0	object/building/kashyyyk/mun_kash_imprv_streetlamp_s02.iff	0	1362.7	4	1485.76	0.981048	0	-0.193767	0		$|
-451145087	0	object/building/kashyyyk/mun_kash_imprv_streetlamp_s02.iff	0	1377	4.04235	1507.35	-0.644827	0	0.764329	0		$|
-1321335622	0	object/static/halloween/item_restraining_table.iff	0	1367.96	4.88626	1490.42	1	0	0	0		$|
-1828889672	0	object/static/halloween/kashyyyk_restraining_wall.iff	0	1367.13	7.05245	1482.59	0.879969	0	-0.475031	0		$|
-1718579006	0	object/static/halloween/kashyyyk_operating_table.iff	0	1375.4	4.62535	1501.74	0.813879	0	-0.581035	0		$|
-1092833496	0	object/static/structure/content/exar_kun_torture_table.iff	0	1362.18	3.98653	1493.12	0.709794	0	-0.704409	0		$|
-613668036	0	object/building/kashyyyk/thm_all_humanoid_bone_pile_s03.iff	0	1366.89	4.0441	1499.54	0.767815	-0.0191994	0.640184	0.0160079		$|
-7362712	0	object/building/kashyyyk/thm_all_humanoid_bone_pile_s02.iff	0	1367.11	3.99978	1500.43	0.764804	-0.00644204	0.644185	-0.00764828		$|
-1799466049	0	object/building/kashyyyk/thm_all_humanoid_bone_pile_s01.iff	0	1369.58	5.01415	1492.03	0.857709	0	-0.514136	0		$|
-2046098232	0	object/building/kashyyyk/thm_all_humanoid_bone_skull.iff	0	1366.93	4.84748	1498.97	0.78858	0.182759	-0.516651	-0.278949		$|
-1972682421	0	object/static/item/item_tool_hydrospanner.iff	0	1366.77	4.76567	1498.44	-0.529536	0.815705	-0.195299	-0.126783		$|
-1115726375	0	object/static/item/item_tool_recording_rod.iff	0	1365.92	4.7601	1498.01	-0.096262	0.171924	0.969351	0.146743		$|
-195248033	0	object/static/item/wp_mle_sword_ryyk_blade.iff	0	1365.4	4.88684	1497.56	-0.569619	0.282904	0.217664	0.740351		$|
-1126162437	0	object/static/item/wp_mle_sword_massassi.iff	0	1366.21	4.82562	1498.73	-0.481067	0.482861	-0.390471	0.61883		$|
-1579111930	0	object/static/structure/general/skeleton_bith_headandbody.iff	0	1361.95	5.15622	1493.11	0.690339	0.158931	0.689788	-0.14955		$|
-903168819	0	object/static/structure/general/skeleton_human_headandbody.iff	0	1364.7	4.0494	1498.06	-0.534742	0	0.845015	0		$|
-1378064655	0	object/static/structure/general/skeleton_ithorian_headandbody.iff	0	1374.29	5.03844	1499.51	0.99639	0	-0.0848975	0		$|
-418657340	0	object/static/structure/content/exar_kun_brazier.iff	0	1366.4	3.98854	1497.67	0.962425	0	0.271547	0		$|
-1400489852	0	object/static/structure/general/campfire_burnt.iff	0	1366.48	4.70363	1497.73	-0.674876	0	0.737931	0		$|
-1645356043	0	object/static/particle/pt_burning_smokeandembers_md.iff	0	1366.4	4.86097	1497.88	1	0	0	0		$|
-330932392	0	object/building/kashyyyk/mun_kash_imprv_streetlamp_s02.iff	0	1319.51	3.95354	1489.8	0.877582	0	-0.479426	0		$|
-288981272	0	object/static/structure/general/web_07.iff	0	1355.35	4.1277	1352.62	1	0	0	0		$|
-1336206020	0	object/static/creature/dathomir_gaping_spider.iff	0	1329.49	8.84925	1315.31	0.188921	-0.428652	0.681172	0.562644		$|
-1357263661	0	object/building/kashyyyk/mun_kash_imprv_streetlamp_s02.iff	0	1281.74	4.60933	1318.08	-0.589787	0	0.807558	0		$|
-1933785539	0	object/static/particle/pt_flocking_willowisp.iff	0	1328.96	4.8338	1412.18	0.893822	0	-0.448423	0		$|
-331201197	0	object/static/particle/pt_flocking_willowisp.iff	0	1328.51	5	1432.26	1	0	0	0		$|
-67846434	0	object/static/particle/pt_flocking_willowisp.iff	0	1318.3	5	1412.61	0.728272	0	0.685288	0		$|
-1831300223	0	object/static/particle/pt_green_gunk_spurt.iff	0	1421.6	4.00176	1407.29	1	0	0	0		$|
-639356319	0	object/static/particle/pt_green_gunk_spurt.iff	0	1431.44	4	1406.1	1	0	0	0		$|
-431327913	0	object/static/particle/pt_green_gunk_spurt.iff	0	1424.03	4	1398.64	1	0	0	0		$|
-1591785914	0	object/static/particle/pt_green_gunk_spurt.iff	0	1428.58	4	1400.29	1	0	0	0		$|
-386490610	0	object/static/particle/pt_green_gunk_spurt.iff	0	1426.13	4	1408.92	1	0	0	0		$|
-1729647483	0	object/static/particle/pt_green_gunk_spurt.iff	0	1412.37	4.77322	1373.65	1	0	0	0		$|
-1067696689	0	object/static/particle/pt_green_gunk_spurt.iff	0	1412.37	4.77322	1373.65	1	0	0	0		$|
-177458697	0	object/static/particle/pt_green_gunk_spurt.iff	0	1402.07	5	1374.68	1	0	0	0		$|
-878977672	0	object/static/particle/pt_green_refrigerator_steam.iff	0	1422.49	4.64633	1400.84	0.075724	0	0.997129	0		$|
-1777827375	0	object/static/particle/pt_green_refrigerator_steam.iff	0	1417.44	4.54508	1399.32	0.466913	0	0.884303	0		$|
