objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2092732092	0	object/static/structure/dantooine/dant_fire_pit.iff	0	328.734	343.528	1079.19	1	0	0	0		$|
-2046168975	0	object/tangible/quest/legacy_droid_leg.iff	0	320.36	343.593	1088.72	0.744593	-0.666582	-0.0227432	-0.0270589	quest.task.ground.retrieve_item_on_item	$|
-1957666668	0	object/static/structure/general/skeleton_human_body.iff	0	324.458	343.53	1088.78	1	0	0	0		$|
-1911110042	0	object/static/structure/general/skeleton_human_body.iff	0	324.977	343.53	1087.73	1	0	0	0		$|
-1827158780	0	object/tangible/ground_spawning/area_spawner.iff	0	330.835	343.525	1084.34	-0.53093	0	0.847416	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|40.000000|fltMinSpawnTime|2|20.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|legacy_tusken_18|strSpawnerType|4|area|strSpawns|4|tatooine/tusken_18|$|
-1575344095	0	object/tangible/ground_spawning/area_spawner.iff	0	791	5.10092	702	0.792854	0	0.609412	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|210.000000|fltMinSpawnTime|2|190.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|prof_spy_21_spymaster|strSpawnerType|4|area|strSpawns|4|tatooine/spymaster21|$|
-1313879130	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	322.465	343.528	1087.17	0.922996	0	-0.384809	0		$|
-1294846960	0	object/tangible/collection/rock_bubbling_01.iff	0	924.721	-0.738735	741.958	1	0	0	0	systems.collections.consume_click	collection.slotName|4|col_rock_bubbling:bubbling_rock_01|$|
-1260969469	0	object/static/structure/general/poi_protocolleg.iff	0	324.669	343.463	1089.73	0.696489	0.0174159	0.017932	0.717132		$|
-1196480749	0	object/static/structure/dantooine/dant_hide_tanning_s02.iff	0	316.788	343.528	1082.08	0.589788	0	0.807558	0		$|
-1083806667	0	object/static/structure/general/skeleton_human_head.iff	0	324.985	343.53	1089	-0.585743	0	0.810497	0		$|
-790504127	0	object/static/structure/dantooine/dant_hide_tanning_s01.iff	0	326.774	343.528	1073.51	1	0	0	0		$|
-751943375	0	object/tangible/ground_spawning/area_spawner.iff	0	319.973	343.525	1080.99	0.799235	0	0.601019	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|90.000000|fltMinSpawnTime|2|40.000000|fltRadius|2|5.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|legacy_tusken_18|strSpawnerType|4|area|strSpawns|4|tatooine/tusken_18|$|
-626570360	0	object/static/structure/general/skeleton_human_headandbody.iff	0	320.358	343.593	1086.66	0.01016	-0.338177	-0.00365122	0.941021		$|
-569294982	0	object/static/structure/dantooine/dant_skull_bol.iff	0	326.004	344.285	1087.94	0.62659	0.463336	0.501758	-0.375425		$|
-568198030	0	object/static/structure/general/droid_r3_head.iff	0	319.502	343.432	1088.07	1	0	0	0		$|
-565113058	0	object/building/poi/generic_flatten_small.iff	0	323.277	343.525	1083.52	1	0	0	0		$|
-439305291	0	object/static/structure/general/droid_r5_powerdown.iff	0	321.494	343.535	1090.29	-0.00421702	-0.031103	0.798415	-0.601289		$|
-411934115	0	object/static/structure/general/skeleton_human_headandbody.iff	0	322.531	343.53	1089.06	1	0	0	0		$|
-318613107	0	object/static/structure/tatooine/tent_house_tatooine_style_01.iff	0	320.803	343.528	1075.06	-0.338946	0	0.940806	0		$|
-167014449	0	object/static/structure/general/skeleton_human_head.iff	0	324.966	343.53	1089.19	-0.593818	0	0.804599	0		$|
-80416149	0	object/static/structure/general/prp_engine.iff	0	323.338	343.403	1089.67	1	0	0	0		$|
-24418000	0	object/building/kashyyyk/thm_kash_rodian_bannerpole_s01.iff	0	0	195	0	1	0	0	0		$|
-2059855025	0	object/tangible/collection/col_tatooine_vistas_marker_04.iff	0	968.614	16.9049	639.951	0.928665	0	-0.37092	0	systems.collections.trigger_volume_vistas	collection.marker|4|tatooine_vistas_04|$|
