strObjId	strComments	strType	strMob	strName	fltMinSpawnTime	fltMaxSpawnTime	strScript1	strScript2	strScript3	strScript4
s	c	s	s	s	f	f	s	s	s	s
3355720	CampSkel -2637 81 -3211		garyn_prowler		600	900				
3355727	CampSkel -2637 81 -3211		garyn_prowler		600	900				
3355728	CampSkel -2637 81 -3211		garyn_prowler		600	900				
3355729	CampSkel -2637 81 -3211		garyn_thief		600	900				
3355730	Ruins -766 80 -4104		enraged_miner		600	900				
3355735	Ruins -766 80 -4104		enraged_miner		600	900				
3355736	Ruins -766 80 -4104		enraged_miner		600	900				
3355737	Gate 3012 81 -3653		garyn_pirate		600	900				
3355738	Gate 3012 81 -3653		garyn_lieutenant		600	900				
3355739	Gate 3012 81 -3653		garyn_marauder		600	900				
3355740	Gate 3012 81 -3653		garyn_mugger		600	900				
3355741	Gate 3012 81 -3653		garyn_pirate		600	900				
3355743	Gazebo 3809 83 -4427		enraged_miner		600	900				
3355744	Gazebo 3809 83 -4427		enraged_miner		600	900				
3355745	Gazebo 3809 83 -4427		enraged_miner		600	900
3355746	Gazebo 3809 83 -4427		enraged_miner		600	900
3355747	Gazebo 3809 83 -4427		enraged_miner		600	900
3355859	Ruins 5568 75 2445		garyn_vigo		600	900
3355880	Ruins 5568 75 2445		garyn_raider		600	900
3355881	Ruins 5568 75 2445		garyn_raider		600	900
3355882	Ruins 5568 75 2445		garyn_raider		600	900
3355883	Ruins 5568 75 2445		garyn_raider		600	900
3355884	ArchStream 6762 81 3051		enraged_miner		600	900
3355885	ArchStream 6762 81 3051		enraged_miner		600	900
3355886	ArchStream 6762 81 3051		enraged_miner		600	900
3355887	ArchStream 6762 81 3051		enraged_miner		600	900
3355888	ArchStream 6762 81 3051		garyn_prowler		600	900
3355889	ArchStream 6762 81 3051		garyn_prowler		600	900
3355890	ArchStream 6762 81 3051		garyn_thief		600	900
3355891	ArchStream 6762 81 3051		garyn_thief		600	900
3355892	ArchStream 6762 81 3051		garyn_thief		600	900
3355893	Ruins 1940 81 1778		enraged_miner		600	900
3355894	Ruins 1940 81 1778		enraged_miner		600	900
3355917	DebrisCamp 981 112 7566		enraged_miner		600	900
3355918	DebrisCamp 981 112 7566		enraged_miner		600	900
3355919	DebrisCamp 981 112 7566		enraged_miner		600	900
3355920	DebrisCamp 981 112 7566		enraged_miner		600	900
3355921	EscapePod 975 75 6923		garyn_marauder		600	900
3355922	EscapePod 975 75 6923		garyn_mugger		600	900
3355923	EscapePod 975 75 6923		garyn_mugger		600	900
3355924	EscapePod 975 75 6923		garyn_pirate		600	900
3355925	EscapePod 975 75 6923		garyn_pirate		600	900
3355926	Ruins 960 78 6539		enraged_miner		600	900
3355927	Ruins 960 78 6539		enraged_miner		600	900
3355928	Ruins 960 78 6539		enraged_miner		600	900
3355929	BuriedGazeb0 1004 77 5381		garyn_raider		600	900
3355930	BuriedGazeb0 1004 77 5381		garyn_marauder		600	900
3355931	BuriedGazeb0 1004 77 5381		garyn_raider		600	900
3355932	BuriedGazeb0 1004 77 5381		garyn_vigo		600	900
3355940	StatueHead 953 81 4498		garyn_marauder		600	900
3355941	StatueHead 953 81 4498		garyn_mugger		600	900
3355942	StatueHead 953 81 4498		garyn_mugger		600	900
3355943	StatueHead 953 81 4498		garyn_mugger		600	900
3355944	GunganStatues 956 76 4058		enraged_miner		600	900
3355945	GunganStatues 956 76 4058		enraged_miner		600	900
3355946	GunganStatues 956 76 4058		enraged_miner		600	900
3355947	StatueHead 1098 78 3830		enraged_miner		600	900
3355948	StatueHead 1098 78 3830		enraged_miner		600	900
3355949	StatueHead 1098 78 3830		enraged_miner		600	900
3355950	4Collumns -448 77 3242		garyn_lieutenant		600	900
3355951	4Collumns -448 77 3242		garyn_marauder		600	900
3355952	4Collumns -448 77 3242		garyn_marauder		600	900
3355953	4Collumns -448 77 3242		garyn_raider		600	900
3355954	4Collumns -448 77 3242		garyn_raider		600	900
3355959	Gravestones 1158 90 691		garyn_pirate		600	900
3355960	Gravestones 1158 90 691		garyn_pirate		600	900
3355961	Gravestones 1158 90 691		garyn_pirate		600	900
3355962	Gravestones 1158 90 691		garyn_thief		600	900
3355963	Gravestones 1158 90 691		garyn_thief		600	900
3355964	Debris -985 0 -303		enraged_miner		600	900
3355965	Debris -985 0 -303		enraged_miner		600	900
3355966	Debris -985 0 -303		enraged_miner		600	900
3355967	StatueHead -2145 76 635		garyn_raider		600	900
3355968	StatueHead -2145 76 635		garyn_raider		600	900
3355969	StatueHead -2145 76 635		garyn_raider		600	900
3355970	StatueHead -2145 76 635		garyn_lieutenant		600	900
3355971	StatueHead -2145 76 635		garyn_marauder		600	900
3355972	StatueHead -2145 76 635		garyn_marauder		600	900
3355993	Graveyard -1700 76 6127		enraged_miner		600	900
3355994	Graveyard -1700 76 6127		enraged_miner		600	900
3355995	Graveyard -1700 76 6127		enraged_miner		600	900
3355996	Graveyard -1700 76 6127		enraged_miner		600	900
3355997	Graveyard -1700 76 6127		enraged_miner		600	900
3355999	Ruins -2729 79 4495		garyn_thief		600	900
3356000	Ruins -2729 79 4495		garyn_thief		600	900
3356001	Ruins -2729 79 4495		garyn_thief		600	900
3356002	Ruins -2729 79 4495		garyn_thief		600	900
3356003	StatueHead -2894 78 2575		enraged_miner		600	900
3356004	StatueHead -2894 78 2575		enraged_miner		600	900
3356005	StatueHead -2894 78 2575		enraged_miner		600	900
3356006	StatueHead -2894 78 2575		enraged_miner		600	900
3356007	ShieldGen -5497 75 2106		garyn_lieutenant		600	900
3356008	ShieldGen -5497 75 2106		garyn_marauder		600	900
3356009	ShieldGen -5497 75 2106		garyn_raider		600	900
3356010	ShieldGen -5497 75 2106		garyn_raider		600	900	
3356011	ShieldGen -5497 75 2106		garyn_raider		600	900	
3356012	Debris -4506 77 1081		enraged_miner		600	900	
3356013	Debris -4506 77 1081		enraged_miner		600	900	
3356014	Debris -4506 77 1081		enraged_miner		600	900	
3356015	Debris -4506 77 1081		enraged_miner		600	900	
3356016	Debris -4506 77 1081		enraged_miner		600	900	
3356017	Debris -4506 77 1081		enraged_miner		600	900	
3356018	Ruins -6731 81 1082		garyn_pirate		600	900	
3356019	Ruins -6731 81 1082		garyn_pirate		600	900	
3356020	Ruins -6731 81 1082		garyn_pirate		600	900	
3356021	Ruins -6731 81 1082		garyn_thief		600	900	
3356022	Ruins -6731 81 1082		garyn_thief		600	900	
3356166	Questgiverkillmite 5335 80 5637		commoner_human_female				conversation.lf_killmite
2746448	QuestReceiverGiverDoctor StoryArc1 -5108 80 -2202 in med center		scientist_human_male				conversation.c_story1_1_doc
2395637	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330	
2395638	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395639	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395640	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395641	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395642	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395643	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395644	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
2395645	CrashSite 0 0 2000		itp_thrawn_rebel_scout		220	330
