template	x	y	z	heading	scene	script
h	f	f[0]	f	f[0]	s	s
object/installation/battlefield/destructible/bfield_base_gate_impl.iff	0.522045	0	18.2801	-0.572958		
object/installation/battlefield/destructible/bfield_base_gate_impl.iff	1.77535	0	-15.1494	174.362		
object/installation/battlefield/destructible/antenna_tatt_style_1.iff	0.835004	0	0.202488	0		
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	18.345	0	4.03223	40.9893		
object/static/structure/general/poi_all_construction_metal_pile.iff	8.90947	0	15.836	-89.3814		
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	6.67129	0	-1.93569	40.9893		
object/static/structure/military/military_wall_strong_imperial_style_01.iff	11.9582	0	14.0823	90.0002		
object/static/structure/military/military_column_strong_imperial_style_01.iff	24.6294	0	-1.59597	90		
object/static/structure/military/military_wall_strong_imperial_style_01.iff	24.5319	0	-6.05201	90.0002		
object/static/structure/military/military_column_strong_imperial_style_01.iff	4.18254	0	17.2465	180		
object/static/structure/military/military_column_strong_imperial_style_01.iff	0.823005	0	3.1446	0		
object/static/structure/military/military_column_strong_imperial_style_01.iff	11.9202	0	9.636	90		
object/static/structure/military/military_wall_strong_imperial_style_01.iff	7.52737	0	18.4214	0.000229183		
object/static/structure/military/military_column_strong_imperial_style_01.iff	4.18149	0	19.4444	0		
object/static/structure/military/military_column_strong_imperial_style_01.iff	11.9418	0	18.3991	0
object/static/structure/military/military_column_strong_imperial_style_01.iff	12.9969	0	-7.39329	87.1346
object/static/structure/corellia/corl_tent_hut_s01.iff	1.51926	0	-5.7829	52.7122
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	-16.3125	0	3.03114	-48.4377
object/static/structure/military/military_column_strong_imperial_style_01.iff	-10.6532	0	9.3154	-90
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-6.17186	0	18.0959	0.000229183
object/static/structure/military/military_column_strong_imperial_style_01.iff	-2.88365	0	17.0552	180
object/static/structure/military/military_wall_strong_imperial_16_style_01.iff	-4.33674	0	-2.69771	-49.0107
object/static/structure/military/military_column_strong_imperial_style_01.iff	-9.82547	0	-9.04249	-92.8648
object/static/structure/corellia/corl_tent_small.iff	-18.4757	0	-8.0064	-0.57296
object/static/structure/military/military_column_strong_imperial_style_01.iff	-2.8847	0	19.2532	0
object/static/structure/military/military_column_strong_imperial_style_01.iff	-10.6163	0	18.1009	0
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-10.6387	0	13.6865	-89.9988
object/static/structure/corellia/corl_power_box_node.iff	-6.86604	0	14.5385	0
object/static/structure/general/camp_lawn_chair_s01.iff	-18.9841	0	-9.30699	59.5876
object/static/structure/general/camp_lawn_chair_s01.iff	-19.1337	0	-6.66489	119.748
object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	-9.90447	0	-23.2876	-137.028
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-21.9327	0	-7.75796	-89.999
object/static/structure/military/military_column_strong_imperial_style_01.iff	-21.8947	0	-3.31164	-45
object/static/structure/military/military_column_strong_imperial_style_01.iff	6.97002	0	-14.0415	177.135
object/static/structure/military/military_column_strong_imperial_style_01.iff	-3.22971	0	-15.0271	177.135
object/static/structure/corellia/corl_tent_small.iff	12.9296	0	-12.3799	41.2529
object/static/structure/military/military_wall_strong_imperial_32_style_01.iff	13.3876	0	-22.4914	132.972
object/static/structure/military/military_column_strong_imperial_style_01.iff	2.10616	0	-34.4694	180
object/static/structure/military/military_column_strong_imperial_style_01.iff	-21.9377	0	-12.2024	-90
object/static/structure/military/military_column_strong_imperial_style_01.iff	24.5863	0	-10.4868	89.9992
object/static/structure/military/military_wall_strong_imperial_style_01.iff	-6.55375	0	-12.0536	-137.864
object/static/structure/military/military_wall_strong_imperial_style_01.iff	9.98578	0	-10.665	-47.8645
object/installation/turret/generic_turret_block_sm.iff	-0.26149	0	5.8774	0
object/installation/turret/generic_turret_block_sm.iff	10.7884	0	26.21477	0
object/installation/turret/generic_turret_block_sm.iff	-12.5269	0	25.66261	0
