object	phase	location_type	x_offset	y_offset	z_offset	yaw	cell	script	objvar	respawn	control2	control3
s	s[0]	"e(offset=0,literal=1)[offset]"	f[0.0]	f[0.0]	f[0.0]	f[0.0]	s[world]	s[none]	s[none]	s[-1]	f	f
object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0		188.46	0	59.9697	0						
object/static/structure/naboo/gate_narrow_s01.iff	0		195.43	0	29.6499	-179.909						
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0		203.37	0	54.04	-89.9543						
object/static/structure/naboo/gate_narrow_s01.iff	0		195.47	0	40.23	0						
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0		229.29	-0.0328979	26.0801	-89.9543						
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0		229.23	-0.0395966	26.4199	0						
object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0		198.81	0	-161.27	0						
object/tangible/speaker/speaker.iff	0		141.63	0.600304	-117.18	-91.6733						
object/tangible/speaker/speaker.iff	0		141.47	0.6092	-130.6	-88.2355						
object/tangible/microphone/microphone.iff	0		137.09	0.5895	-125.58	0						
object/tangible/instrument/organ_max_rebo.iff	0		137.54	0.554604	-120.01	-26.929						
object/static/structure/naboo/streetlamp_naboo_theed_style_1.iff	0		146.96	0	-159.2	0						
object/static/structure/naboo/poi_nboo_tent_small.iff	0		232.07	-0.4757	-44.1802	2.99217						
object/static/structure/tatooine/debris_tatt_drum_dented_1.iff	0		233.41	0.726402	-42.8999	0						
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	0		232.9	0.821198	-44.04	-156.808
object/static/structure/naboo/archway_wide_s02.iff	0		227.21	0	-66.2002	-89.9543
object/tangible/furniture/all/frn_all_decorative_lg_s1.iff	0		219.82	0.0605011	-24.73	-32.6585
object/tangible/furniture/all/frn_all_decorative_sm_s4.iff	0		218.72	9.92E-05	-24.79	-60.1606
object/tangible/terminal/terminal_mission_scout.iff	0		215.03	0	-54.8101	179.518
object/tangible/terminal/terminal_mission_scout.iff	0		215.04	0	-53.0698	0
object/tangible/terminal/terminal_mission_artisan.iff	0		215.14	0	-79.6802	-179.909
object/tangible/terminal/terminal_mission_artisan.iff	0		214.93	0	-78.2803	0
object/tangible/terminal/terminal_mission.iff	0		216	0	-53.9902	90.5273
object/tangible/terminal/terminal_mission.iff	0		216.01	0	-78.9902	91.1003
object/tangible/terminal/terminal_mission.iff	0		214.01	0	-79	-89.9543
object/tangible/terminal/terminal_mission.iff	0		213.99	0	-54	-88.2355
object/static/structure/naboo/fountain_naboo_style_1.iff	0		195.61	0.557098	-43.0698	0
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s01.iff	0		137.11	0	-161.71	30.3667
object/static/structure/naboo/nboo_imprv_pristine_wall_large_s02.iff	0		227.03	0	-41.1201	-90.5273
object/static/installation/mockup_power_generator_wind_style_1.iff	0		221.97	0	-87.1201	-89.9543
object/static/structure/naboo/obelisk_naboo_theed_style_2.iff	0		214.99	0	-54.0303	0
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0		227.24	0	-58.7197	0
object/static/structure/naboo/nboo_imprv_pillar_pillar_s01.iff	0		227.23	0	-73.73	0
object/static/structure/naboo/obelisk_naboo_theed_style_2.iff	0		215	0	-79.0098	0
object/static/installation/mockup_power_generator_wind_style_1.iff	0		222.08	0.137398	-45.96	-90.5273
