objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1676109562	0	object/tangible/collection/rare_carbine_corestrike_rancor.iff	0	4224.7	9.57741	4908.45	-0.0761004	0.72659	0.627293	-0.269776	systems.collections.consume_click	collection.slotName|4|col_rare_carbine_01:corestrike_rancor_sweeper_01|$|
-1463791072	0	object/tangible/collection/rare_rifle_ak_prime.iff	0	4226.79	22.5173	4314.2	0.362329	-0.562674	0.610385	0.423727	systems.collections.consume_click	collection.slotName|4|col_rare_rifle_01:ak_prime_01|$|
-1451660596	0	object/tangible/collection/rare_carbine_coynite_sfor_republic.iff	0	3632.43	158.46	4075.58	-0.530291	0.607494	-0.503163	-0.310759	systems.collections.consume_click	collection.slotName|4|col_rare_carbine_01:coynite_sfor_republic_sweeper_01|$|
-1388219559	0	object/building/kashyyyk/rock_kashyyyk_small_s01.iff	0	4048.53	18.6655	4927.04	0.946042	0	-0.324043	0		$|
-1366855718	0	object/tangible/collection/rare_rifle_covert_retaliation.iff	0	4697.73	24.9747	4828.1	0.397668	-0.0775465	0.524841	0.748591	systems.collections.consume_click	collection.slotName|4|col_rare_rifle_01:covert_retaliation_01|$|
-1205580281	0	object/tangible/collection/rare_carbine_white_thranta_e11.iff	0	4409.25	20.4288	4214.7	-0.535344	0.464606	0.503747	-0.493748	systems.collections.consume_click	collection.slotName|4|col_rare_carbine_02:white_thranta_e11_01|$|
-1052982094	0	object/tangible/spawning/ep3/quest_npc/kachiro_tien_wallub.iff	0	3587.23	18.2927	4029.71	0.761611	0	0.648035	0	npc.celebrity.celebrity_spawner	npc_name|4||spawns|4|ep3_tien_wallub|$|
-687540213	0	object/building/kashyyyk/rock_kashyyyk_small_s02.iff	0	4047.21	14.5016	4931.45	0.993395	0	-0.114747	0		$|
-666466969	0	object/tangible/collection/rare_melee_trando_hunters_lance.iff	0	3968.4	23.8274	4960.74	-0.396787	-0.114645	0.904329	-0.10773	systems.collections.consume_click	collection.slotName|4|col_rare_melee_04:trando_hunters_lance_01|$|
-495811179	0	object/tangible/ground_spawning/area_spawner.iff	0	3597.25	179.512	3982.88	0.988749	0	-0.149585	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|2.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|clone_droid|strSpawnerType|4|area|strSpawns|4|clone_droid|$|
-269389593	0	object/tangible/collection/rare_melee_strike_assault_lance.iff	0	4433.42	32.9481	3895.48	0.888946	-0.0692978	-0.42941	0.143457	systems.collections.consume_click	collection.slotName|4|col_rare_melee_04:strike_assault_lance_01|$|
-114880976	0	object/tangible/collection/rare_pistol_ion_stunner.iff	0	4248.29	19.586	4260.52	0.567911	0.426261	0.5664	0.418294	systems.collections.consume_click	collection.slotName|4|col_rare_pistol_02:ion_stunner_01|$|
-93378596	0	object/tangible/spawning/ep3/quest_npc/kachiro_kymayrr.iff	0	3593.8	18.7602	4021.9	0.802096	0	-0.597195	0	npc.celebrity.celebrity_spawner	npc_name|4||spawns|4|ep3_kymayrr|$|
-7030000	0	object/tangible/ground_spawning/area_spawner.iff	0	4314.16	28.2279	3971.73	0.932863	0	-0.360231	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_wookiee|$|
-7029999	0	object/tangible/ground_spawning/area_spawner.iff	0	4300.55	29.4018	3958.28	0.908352	0	-0.418206	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_wookiee|$|
-7029998	0	object/tangible/ground_spawning/area_spawner.iff	0	4309.48	38.6555	3944.81	0.926646	0	-0.375935	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_wookiee|$|
-7029997	0	object/tangible/ground_spawning/area_spawner.iff	0	4341.63	31.8215	3953.15	-0.142061	0	0.989858	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_wookiee|$|
-7029996	0	object/tangible/ground_spawning/area_spawner.iff	0	4314.05	33.5537	3933.19	0.359037	0	0.933323	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_wookiee|$|
-7029995	0	object/tangible/ground_spawning/area_spawner.iff	0	4380.17	32.5426	3944.46	-0.441544	0	0.89724	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_civilian_wookiee|$|
-7029994	0	object/tangible/ground_spawning/area_spawner.iff	0	4412.35	33.1985	3901.18	0.853512	0	-0.521073	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_civilian_wookiee|$|
-7029993	0	object/tangible/ground_spawning/area_spawner.iff	0	4433.53	32.4559	3872.45	0.789679	0	-0.61352	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_civilian_wookiee|$|
-7029992	0	object/tangible/ground_spawning/area_spawner.iff	0	4400.4	32.8897	3888.19	0.920665	0	-0.390353	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_civilian_wookiee|$|
-7029991	0	object/tangible/ground_spawning/area_spawner.iff	0	4370.54	32.9594	3902.3	0.933874	0	-0.357602	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_civilian_wookiee|$|
-7029990	0	object/tangible/ground_spawning/area_spawner.iff	0	4344.75	33.1894	3915.41	0.961135	0	-0.276078	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_civilian_wookiee|$|
-7029989	0	object/tangible/ground_spawning/area_spawner.iff	0	4302.65	23.1169	4191.59	0.621973	0	0.783039	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
-7029988	0	object/tangible/ground_spawning/area_spawner.iff	0	4307.21	23.1307	4202.14	0.522651	0	0.852547	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
-7029987	0	object/tangible/ground_spawning/area_spawner.iff	0	4200.62	23.4609	4244.15	0.810248	0	0.586087	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
-7029986	0	object/tangible/ground_spawning/area_spawner.iff	0	4230.25	22.3333	4284.02	0.026356	0	0.999653	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
-7029985	0	object/tangible/ground_spawning/area_spawner.iff	0	4574.12	18.8811	4334.08	-0.650014	0	0.759923	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
-7029984	0	object/tangible/ground_spawning/area_spawner.iff	0	4572.46	19.0897	4348.97	-0.611905	0	0.790932	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intCurrentSpawnCount|0|1|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
-7029983	0	object/tangible/ground_spawning/area_spawner.iff	0	4620.36	24.7059	4338.42	0.98748	0	-0.157747	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|240.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strSpawnerType|4|area|strSpawns|4|kashyyyk/kash_kachirho_guard_trando|$|
