strCompletionStringId	intMinWaveDelay	intMaxWaveDelay	intMinRecycleTime	intMaxRecycleTime	intNumWaves	strWave1	strWave2	strWave3	strWave4	strWave5	strWave6	strWave7	strWave8	strWave9	strWave10
s	i	i	i	i	i	s	s	s	s	s	s	s	s	s	s
@dungeon_strings:fort_tusken_complete	30	90	3600	10800	6	tusken_commoner	tusken_raider	tusken_soldier	tusken_raider	tusken_berserker	tusken_war_master				
						tusken_commoner	tusken_raider	tusken_soldier	tusken_raider	tusken_berserker	tusken_war_master				
						tusken_commoner	tusken_guard	tusken_soldier	tusken_brute	tusken_berserker	tusken_death_hunter				
						tusken_raider	tusken_guard	tusken_guard	tusken_brute	tusken_brute	tusken_death_hunter				
						tusken_raider	tusken_guard	tusken_raider	tusken_elite_guard	tusken_brute	tusken_death_hunter				
						tusken_commoner	tusken_raider	tusken_raider	tusken_elite_guard	tusken_berserker	tusken_war_master				
						tusken_commoner	tusken_raider	tusken_warrior	tusken_avenger	tusken_berserker	tusken_war_master				
						tusken_sniper	tusken_raider	tusken_warrior	tusken_avenger	tusken_brute	tusken_war_master				
						tusken_sniper	tusken_raider	tusken_warrior	tusken_avenger	tusken_brute	tusken_war_master				
						tusken_commoner	tusken_savage	tusken_soldier	tusken_elite_guard	tusken_berserker	tusken_death_hunter				
						tusken_raider	tusken_savage	tusken_soldier	tusken_elite_guard	tusken_berserker	tusken_death_hunter				
						tusken_commoner	tusken_raider	tusken_soldier	tusken_raider	tusken_berserker	tusken_gore_chief				
						tusken_commoner	tusken_savage	tusken_brute	tusken_raider	tusken_elite_guard	tusken_gore_chief				
						tusken_commoner	tusken_savage	tusken_brute	tusken_death_hunter	tusken_elite_guard	tusken_torture_lord				
						tusken_savage	tusken_savage	tusken_guard	tusken_avenger	tusken_berserker	tusken_torture_lord
						tusken_savage	tusken_savage	tusken_soldier	tusken_avenger	tusken_gore_chief	tusken_death_hunter
						tusken_commoner	tusken_raider	tusken_soldier	tusken_death_hunter	tusken_gore_chief	tusken_death_hunter
						tusken_commoner	tusken_soldier	tusken_soldier	tusken_death_hunter	tusken_elite_guard	tusken_death_hunter
						tusken_raider	tusken_soldier	tusken_soldier	tusken_avenger	tusken_elite_guard	tusken_gore_chief
						tusken_raider	tusken_soldier	tusken_soldier	tusken_avenger	tusken_torture_lord	tusken_gore_chief
						tusken_commoner	tusken_savage	tusken_guard	tusken_death_hunter	tusken_berserker	tusken_gore_chief
						tusken_commoner	tusken_raider	tusken_berserker	tusken_elite_guard	tusken_berserker	tusken_gore_chief
						tusken_raider	tusken_raider	tusken_berserker	tusken_elite_guard	tusken_death_hunter	tusken_torture_lord
						tusken_raider	tusken_raider	tusken_berserker	tusken_elite_guard	tusken_death_hunter	tusken_torture_lord
						tusken_commoner	tusken_savage	tusken_guard	tusken_elite_guard	tusken_death_hunter	tusken_torture_lord
						tusken_commoner	tusken_savage	tusken_warrior	tusken_death_hunter	tusken_death_hunter	tusken_torture_lord
						tusken_raider	tusken_guard	tusken_warrior	tusken_brute	tusken_torture_lord	tusken_fort_tusken_champion
						tusken_raider	tusken_guard	tusken_guard	tusken_brute	tusken_death_hunter	
						tusken_commoner	tusken_raider	tusken_raider	tusken_death_hunter	tusken_death_hunter	
						tusken_commoner	tusken_raider	tusken_raider	tusken_death_hunter	tusken_berserker	
						tusken_commoner	tusken_raider	tusken_raider	tusken_death_hunter	tusken_berserker
						tusken_raider	tusken_raider	tusken_brute	tusken_gore_chief	tusken_gore_chief
						tusken_raider	tusken_savage	tusken_brute		tusken_gore_chief
						tusken_raider	tusken_savage	tusken_brute		tusken_gore_chief
						tusken_commoner	tusken_guard	tusken_soldier		tusken_gore_chief
						tusken_commoner	tusken_guard	tusken_soldier		
						tusken_commoner	tusken_raider	tusken_guard		
						tusken_savage	tusken_raider			
						tusken_savage	tusken_savage			
						tusken_sniper	tusken_savage			
						tusken_raider	tusken_savage			
						tusken_raider	tusken_savage			
						tusken_raider	tusken_soldier			
						tusken_sniper	tusken_soldier			
