strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			global_imperial_outpost_imperial_large_theater					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			global_imperial_large_base_imperial_small_theater					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			global_imperial_stormtrooper_camp2_imperial_small_theater					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			global_imperial_stormtrooper_camp_imperial_large_theater					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_wrix_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_wooded_paralope_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_vynock_flight_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_vrelt_lair_neutral_small					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_violent_krahbu_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_tabage_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			global_rebel_specforce_base2_rebel_large_theater					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_smashball_ruffians_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_slice_hound_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_scavenger_rat_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_rogue_bageraset_neutral_none				
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_plumed_rasp_flight_neutral_none				
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_paralope_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	20	30	15	25			corellia_murra_herd_neutral_none				
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	20	30	20	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	20	30	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	20	30	7	25			global_reb_trooper_tier3		2	90	1
