strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType
s	i	i	i	i	i	i	s	s	s
object/tangible/lair/npc_lair.iff	-1	45	500	45	25			corellia_meatlump_outpost_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	45	500	45	25			corellia_selonian_assasin_neutral_none	
object/tangible/lair/npc_lair.iff	-1	45	500	45	25			corellia_flail_cut_throat_patrol_neutral_none	
object/tangible/lair/npc_lair.iff	-1	55	500	55	25			corellia_knights_of_solitude_rebel_large_theater	
object/tangible/lair/npc_lair.iff	-1	65	500	50	25			corellia_flail_cut_throat_squad_neutral_none	
object/tangible/lair/npc_lair.iff	-1	65	500	50	25			corellia_monumenter_base_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_selonian_squad_neutral_none	
object/tangible/lair/npc_lair.iff	-1	60	500	60	25			corellia_hidden_daggers_camp_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_corsec_outpost_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	50	500	35	25			corellia_corsec_platoon_neutral_none	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_corsec_traitor_base_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_smashball_ruffians_neutral_none	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_afarathu_cult_outpost_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_flail_cut_throat_outpost_neutral_medium_theater	
object/tangible/lair/npc_lair.iff	-1	50	500	50	25			corellia_hidden_daggers_outpost_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_drall_patriot_camp_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_lord_nyax_church_neutral_medium_theater
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_drall_patriot_base_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_lord_nyax_visionary_neutral_large_theater
object/tangible/lair/npc_lair.iff	-1	30	500	30	25			corellia_canoid_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	30	500	30	25			corellia_canoid_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	30	500	30	25			corellia_canoid_hunter_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	14	500	14	25			corellia_corellian_butterfly_flight_neutral_none
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_corellian_butterfly_hive_neutral_large
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_corellian_butterfly_nest_neutral_large
object/tangible/lair/npc_lair.iff	-1	39	500	39	25			corellia_corellian_butterfly_pod_neutral_small
object/tangible/lair/npc_lair.iff	-1	70	500	50	25			corellia_corellian_butterfly_swarm_neutral_none
object/tangible/lair/npc_lair.iff	-1	45	500	45	25			corellia_dalyrake_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_dalyrake_nest_neutral_medium
object/tangible/lair/npc_lair.iff	-1	45	500	45	25			corellia_dalyrake_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	45	500	45	25			corellia_dalyrake_harvester_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_deranged_wrix_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_deranged_wrix_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	55	500	55	25			corellia_forest_murra_herd_neutral_none
object/tangible/lair/npc_lair.iff	-1	55	500	55	25			corellia_forest_murra_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	65	500	50	25			corellia_forest_slice_hound_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	55	500	50	25			corellia_forest_slice_hound_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	80	500	50	25			corellia_giant_dalyrake_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	80	500	50	25			corellia_giant_dalyrake_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_grand_wrix_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_grand_wrix_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_gronda_lair_neutral_large
object/tangible/lair/npc_lair.iff	-1	75	500	50	25			corellia_gronda_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	72	500	50	25			corellia_gulginaw_flight_neutral_none
object/tangible/lair/npc_lair.iff	-1	72	500	50	25			corellia_gulginaw_nest_neutral_medium
object/tangible/lair/npc_lair.iff	-1	55	500	55	25			corellia_tabage_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	55	500	55	25			corellia_tabage_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	30	500	30	25			corellia_vrelt_lair_neutral_small
