strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType	intGCWFaction	intGCWThreshold	intGCWScoreType	strGCWSpecificRegion
s	i	i	i	i	i	i	s	s	s	i	i	i	s
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			global_rebel_specforce_base2_rebel_large_theater					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			global_spaceforce_major_rebel_none					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_afarathu_cult_outpost_neutral_medium_theater					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_bageraset_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_canoid_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_carrion_spat_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_corellian_butterfly_pod_neutral_small					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_corsec_camp_neutral_medium_theater					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_crazed_durni_herd_neutral_none					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_dalyrake_pack_neutral_none					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_deranged_wrix_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_devil_gulginaw_flight_neutral_none					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_dire_cat_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_grassland_slice_hound_lair_neutral_medium					
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_flail_cut_throat_outpost_neutral_medium_theater				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_forest_murra_herd_neutral_none				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_forest_slice_hound_lair_neutral_medium				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_greck_base_neutral_large_theater				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_gulginaw_flight_neutral_none				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_gurrcat_hunt_neutral_none				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_humbaba_herd_neutral_none				
object/tangible/lair/npc_lair.iff	-1	26	32	15	25			corellia_murra_herd_neutral_none				
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_imp_stormtrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_imp_scouttrooper_tier1		1	50	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_imp_assaulttrooper_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_imp_inquisitor_tier2		1	75	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_imp_novatrooper_tier3		1	90	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_reb_soldier_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_reb_commando_tier1		2	50	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_reb_assault_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	26	32	20	25			global_reb_commando_tier2		2	75	1
object/tangible/lair/npc_lair.iff	-1	26	32	8	25			global_reb_atxt_tier3		2	90	1
object/tangible/lair/npc_lair.iff	-1	26	32	7	25			global_reb_trooper_tier3		2	90	1
