server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
h	i	f	f	f	f	f	f	f	s	p
object/building/mustafar/dungeon/decrepit_droid_factory.iff	0	246.592	35	254.82	1	0	0	0		portalProperty.crc|0|701327101|$|
object/cell/cell.iff	1	0	0	0	1	0	0	0		
object/cell/cell.iff	2	0	0	0	1	0	0	0		
object/cell/cell.iff	3	0	0	0	1	0	0	0		
object/cell/cell.iff	4	0	0	0	1	0	0	0		
object/cell/cell.iff	5	0	0	0	1	0	0	0		
object/cell/cell.iff	6	0	0	0	1	0	0	0		
object/cell/cell.iff	7	0	0	0	1	0	0	0		
object/cell/cell.iff	8	0	0	0	1	0	0	0		
object/cell/cell.iff	9	0	0	0	1	0	0	0		
object/cell/cell.iff	10	0	0	0	1	0	0	0		
object/cell/cell.iff	11	0	0	0	1	0	0	0		
object/cell/cell.iff	12	0	0	0	1	0	0	0		
object/cell/cell.iff	13	0	0	0	1	0	0	0		
object/cell/cell.iff	14	0	0	0	1	0	0	0
object/cell/cell.iff	15	0	0	0	1	0	0	0
object/cell/cell.iff	16	0	0	0	1	0	0	0
object/cell/cell.iff	17	0	0	0	1	0	0	0
object/cell/cell.iff	18	0	0	0	1	0	0	0
object/cell/cell.iff	19	0	0	0	1	0	0	0
object/cell/cell.iff	20	0	0	0	1	0	0	0
object/cell/cell.iff	21	0	0	0	1	0	0	0
object/cell/cell.iff	22	0	0	0	1	0	0	0
object/cell/cell.iff	23	0	0	0	1	0	0	0
object/cell/cell.iff	24	0	0	0	1	0	0	0
object/cell/cell.iff	25	0	0	0	1	0	0	0
object/cell/cell.iff	26	0	0	0	1	0	0	0
object/cell/cell.iff	27	0	0	0	1	0	0	0
object/cell/cell.iff	28	0	0	0	1	0	0	0
