objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-55090000	0	object/tangible/ground_spawning/area_spawner.iff	0	874.66	81.0679	1068.43	0.886538	0	0.462656	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_01|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089999	0	object/tangible/ground_spawning/area_spawner.iff	0	864.206	83.1518	1083.69	0.809609	0	0.586969	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_02|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089998	0	object/tangible/ground_spawning/area_spawner.iff	0	851.561	87.4776	1093.98	0.848109	0	0.529821	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|6.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_03|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089997	0	object/tangible/ground_spawning/area_spawner.iff	0	813.396	81.5297	1062.72	0.181984	0	0.983301	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|20.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_04|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089996	0	object/tangible/ground_spawning/area_spawner.iff	0	858.307	83.8586	1008.24	0.95074	0	-0.309991	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_01|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089995	0	object/tangible/ground_spawning/area_spawner.iff	0	851.417	83.4331	1006.92	0.999177	0	-0.0405549	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_02|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089994	0	object/tangible/ground_spawning/area_spawner.iff	0	831.273	79.9986	1022.93	0.856176	0	0.516685	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_05|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089993	0	object/tangible/ground_spawning/area_spawner.iff	0	843.867	79.6068	1032.13	-0.526364	0	0.85026	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_06|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089992	0	object/tangible/ground_spawning/area_spawner.iff	0	837.256	80.7966	1051.48	-0.416739	0	0.909026	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_07|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089991	0	object/tangible/ground_spawning/area_spawner.iff	0	821.211	81.5294	1042.24	0.858518	0	0.512784	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_08|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089990	0	object/tangible/ground_spawning/patrol_spawner.iff	0	861.729	82.1352	1020.91	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|2|intSpawnSystem|0|1|patrolArray|9|-6018.270996 82.135201 -3.090027 mustafar 0:-6025.494141 80.370697 41.319946 mustafar 0:-6050.823242 82.327400 58.040039 mustafar 0:-6084.447266 81.466904 24.640015 mustafar 0:-6063.895020 81.524200 -12.650024 mustafar 0:-6046.505859 80.447304 -14.580017 mustafar 0:-6029.450195 83.348099 -13.559998 mustafar 0:|patrolPathType|4|cycle|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_thug_09|strPatrolPointNames|5|crystal_flats_bandit_camp_thug_09_11125310_1:crystal_flats_bandit_camp_thug_09_11125310_2:crystal_flats_bandit_camp_thug_09_11125310_3:crystal_flats_bandit_camp_thug_09_11125310_4:crystal_flats_bandit_camp_thug_09_11125310_5:crystal_flats_bandit_camp_thug_09_11125310_6:|strSpawnerType|4|patrol|strSpawns|4|mustafar/crystal_flats_salvage_bandit_thug|$|
-55089989	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	854.506	80.3707	1065.32	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|crystal_flats_bandit_camp_thug_09_11125310_1|registerWithController|0|1|$|
-55089988	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	829.177	82.3274	1082.04	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|crystal_flats_bandit_camp_thug_09_11125310_2|registerWithController|0|1|$|
-55089987	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	795.553	81.4669	1048.64	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|crystal_flats_bandit_camp_thug_09_11125310_3|registerWithController|0|1|$|
-55089986	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	816.105	81.5242	1011.35	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|crystal_flats_bandit_camp_thug_09_11125310_4|registerWithController|0|1|$|
-55089985	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	833.494	80.4473	1009.42	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|crystal_flats_bandit_camp_thug_09_11125310_5|registerWithController|0|1|$|
-55089984	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	850.55	83.3481	1010.44	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|crystal_flats_bandit_camp_thug_09_11125310_6|registerWithController|0|1|$|
-55089983	0	object/tangible/ground_spawning/area_spawner.iff	0	871.966	82.0766	974.368	0.267035	0	0.963687	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_03|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089982	0	object/tangible/ground_spawning/area_spawner.iff	0	880.669	81.4988	978.156	0.252199	0	0.967675	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_04|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089981	0	object/tangible/ground_spawning/area_spawner.iff	0	897.458	81.5294	974.792	-0.596541	0	0.802583	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|8.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_chief|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_chief|$|
-55089980	0	object/tangible/ground_spawning/area_spawner.iff	0	869.415	89.474	951.02	0.970908	0	-0.239452	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_king|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_king|$|
-55089979	0	object/tangible/ground_spawning/area_spawner.iff	0	867.666	89.474	945.653	0.993041	0	-0.117769	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_05|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089978	0	object/tangible/ground_spawning/area_spawner.iff	0	874.688	89.4741	947.9	0.975005	0	-0.222183	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_06|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089977	0	object/tangible/ground_spawning/area_spawner.iff	0	872.519	89.474	956.134	0.992149	0	-0.125062	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_07|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089976	0	object/tangible/ground_spawning/area_spawner.iff	0	864.127	89.474	952.567	0.99984	0	0.0178663	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|crystal_flats_bandit_camp_enforcer_08|strSpawnerType|4|area|strSpawns|4|mustafar/crystal_flats_salvage_bandit_enforcer|$|
-55089975	0	object/tangible/ground_spawning/area_spawner.iff	0	2442	72.3529	1708	1	0	0	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|elite_lava_flea_spawner|strSpawnerType|4|area|strSpawns|4|mustafar/elite_flea|$|
-55089974	0	object/tangible/ground_spawning/area_spawner.iff	0	3386	70.8226	3126	1	0	0	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|elite_blistmok_spawner|strSpawnerType|4|area|strSpawns|4|mustafar/elite_blistmok|$|
-55089973	0	object/tangible/ground_spawning/area_spawner.iff	0	1322	130.961	3193	1	0	0	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|601.000000|fltMinSpawnTime|2|600.000000|fltRadius|2|0.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|elite_lava_beetle_spawner|strSpawnerType|4|area|strSpawns|4|mustafar/elite_beetle|$|
