objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-54330000	0	object/building/mustafar/dungeon/old_republic_facility.iff	0	251.185	-5	253.84	1	0	0	0		$|
-54329999	-54330000	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-54329998	-54330000	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-54329997	-54330000	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-54329996	-54330000	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-54329995	-54330000	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-54329994	-54330000	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-54329993	-54330000	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-54329992	-54330000	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-54329991	-54330000	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-54329990	-54330000	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-54329989	-54330000	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-54329988	-54330000	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-54329987	-54330000	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-1278099366	-54329987	object/tangible/collection/rare_pistol_ur_g8.iff	13	72.4043	-33.17	-25.5915	-0.699197	0.0815107	-0.0807639	0.705661	systems.collections.consume_click	collection.slotName|4|col_rare_pistol_03:ur_g8_01|$|
-54329986	-54330000	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-54329985	-54330000	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-54329984	-54330000	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-54329983	-54330000	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-54329982	-54330000	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-54329981	-54330000	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-54329980	-54330000	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-54329979	-54330000	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-54329978	-54330000	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-54329977	-54330000	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-54329976	-54330000	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
-54329975	-54330000	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
-54329974	-54330000	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
-54329973	-54330000	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
-54329972	-54330000	object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
-54329971	-54330000	object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
-54329970	-54330000	object/cell/cell.iff	30	0	0	0	1	0	0	0		$|
-54329969	-54330000	object/cell/cell.iff	31	0	0	0	1	0	0	0		$|
-1617757799	-54329969	object/tangible/collection/rare_heavy_ak_prime_rocket.iff	31	105.461	-66.6442	50.3265	0.714421	0	0	0.699716	systems.collections.consume_click	collection.slotName|4|col_rare_heavy_01:ak_prime_rocket_01|$|
-54329968	-54330000	object/cell/cell.iff	32	0	0	0	1	0	0	0		$|
-54329967	-54330000	object/cell/cell.iff	33	0	0	0	1	0	0	0		$|
-54329966	-54330000	object/cell/cell.iff	34	0	0	0	1	0	0	0		$|
-54329965	-54330000	object/cell/cell.iff	35	0	0	0	1	0	0	0		$|
