objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1602147866	0	object/tangible/collection/rare_pistol_quicktrigger_countermand.iff	0	469.083	7.22609	2581.34	0.747729	-0.016821	0.288422	0.597855	systems.collections.consume_click	collection.slotName|4|col_rare_pistol_03:quicktrigger_countermand_01|$|
-1105364085	0	object/tangible/collection/rare_melee_lifeblood_cleaver.iff	0	1847.24	61.1932	244.435	-0.570944	0.704624	0.0753506	-0.414549	systems.collections.consume_click	collection.slotName|4|col_rare_melee_04:lifeblood_cleaver_01|$|
-1012172847	0	object/tangible/collection/rare_carbine_mustafarian_modified_sfor_republic.iff	0	1225.63	59.722	2411.73	-0.567695	-0.133982	0.288574	0.759274	systems.collections.consume_click	collection.slotName|4|col_rare_carbine_02:mustafarian_modified_sfor_republic_01|$|
-838451800	0	object/tangible/collection/rare_rifle_taskmaster_gauss.iff	0	2498.85	265.536	1245.05	-0.606796	0.340152	0.453945	0.556803	systems.collections.consume_click	collection.slotName|4|col_rare_rifle_03:taskmaster_gauss_01|$|
-91470199	0	object/tangible/collection/rare_rifle_coynite_disruptor.iff	0	190.1	63.1617	2662.75	-0.326331	0.0237043	0.684679	0.651277	systems.collections.consume_click	collection.slotName|4|col_rare_rifle_01:coynite_disruptor_01|$|
-1050	0	object/static/particle/pt_frn_all_glowing_light_s3.iff	0	1559.5	85.9912	3289.48	0.717907	0	0	-0.69614		$|
-1049	0	object/static/worldbuilding/furniture/cheap_end_table.iff	0	2588.15	207.085	1193.25	1	0	0	0		$|
-1048	0	object/static/worldbuilding/furniture/cheap_end_table.iff	0	2587.16	207.061	1192.93	-3.2e-008	0	1	0		$|
-1047	0	object/static/worldbuilding/furniture/modern_chest.iff	0	2588.24	207.047	1181.21	0.956802	0	-0.29074	0		$|
-1046	0	object/static/worldbuilding/furniture/modern_chest.iff	0	2588.38	207.009	1179.93	1	0	0	0		$|
