objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-55180000	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	395.701	6.52941	264.759	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|mining_camp|$|
-55179999	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	380.592	6.52941	401.678	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|camp_east|$|
-55179998	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	332.782	6.52941	258.294	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|camp_west|$|
-55179997	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	269.35	6.52941	254.827	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|player_exit|$|
-55179996	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	338.725	6.52941	260.568	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_1|$|
-55179995	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	360.675	6.52941	253.604	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_2|$|
-55179994	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	406.672	6.52941	329.371	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_3|$|
-55179993	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	397.201	6.52941	358.066	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_4|$|
-55179992	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	283.07	6.52941	433.601	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|east_wall|$|
-55179991	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	223.589	6.52941	388.778	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|hk_droid_exit|$|
-55179990	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	178.121	18.0588	453.577	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|hk_droid_exit_top|$|
-55179989	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	121.349	18.829	470.392	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|hk_droid_exit_start|$|
-55179988	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	218.661	10.9354	262.092	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|west_approach|$|
-55179987	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	109.933	6.52941	310.121	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|western_flats|$|
-55179986	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	281.177	6.52941	337.464	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|center_line|$|
-55179985	0	object/tangible/dungeon/mustafar/valley_battlefield/valley_battlefield_controller.iff	0	374.501	6.52941	282.793	1	0	0	0		$|
-55179984	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	298.419	19.2945	126.094	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|top_camp_2|$|
-55179983	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	249.997	17.5116	158.698	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|top_camp_0|$|
-55179982	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	229.739	13.0932	162.976	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|top_camp_1|$|
-55179981	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	177.752	15.7346	93.0903	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|end_point|$|
-55179980	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	151.792	18.6131	457.872	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_exit_bridge|$|
-55179979	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	188.211	13.4711	426.655	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_exit_ramp|$|
-55179978	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	250.711	6.52941	412.851	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|droid_east_bridge|$|
-55179977	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	337.836	6.52942	418.139	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|east_camp_bridge|$|
-55179976	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	388.805	6.52942	313.518	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|east_approach_bridge|$|
-55179975	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	143.891	6.83183	370.234	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|exit_west_bridge|$|
-55179974	0	object/tangible/ground_spawning/patrol_waypoint.iff	0	270.853	8.70778	222.279	1	0	0	0		ignoreInBuildoutArray|0|1|registerWithController|0|1|wp_name|4|player_exit_ramp|$|
-54178000	0	object/building/mustafar/structures/must_bandit_entrance.iff	0	181.062	19.5271	125.889	0.967663	0	0.252245	0		$|
-54177999	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	177.162	19.5728	128.038	0.505877	0	0.862606	0		$|
-54177998	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	184.848	20.0326	142.644	0.796084	0	-0.605186	0		$|
-54177997	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	190.097	19.2941	157.99	0.796084	0	-0.605186	0		$|
-54177996	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	190.268	19.2941	158.618	0.990848	0	0.134985	0		$|
-54177995	0	object/building/mustafar/structures/must_bandit_entrance.iff	0	224.979	19.0969	140.225	0.9992	0	0.0399894	0		$|
-54177994	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	205.949	19.7059	154.43	0.933982	0	0.357321	0		$|
-54177993	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	213.108	19.2941	140.75	0.933982	0	0.357321	0		$|
-54177992	0	object/building/mustafar/structures/must_bandit_fence_post.iff	0	236.908	19.9969	139.98	0.980146	0	-0.198279	0		$|
-54177991	0	object/building/mustafar/structures/must_bandit_entrance.iff	0	191.563	19.2941	120.086	0.967663	0	0.252245	0		$|
