spawns	name	room	loc_x	loc_y	loc_z	scriptOne	scriptTwo	scriptThree	convo_script	yaw	mood	respawn_time	spawn_objvar	spawn_objvar_value	spawn_objvar2	spawn_objvar_value2	special_room	special_room_script	room_objvar	room_objvar_name	room_objvar_value	building_id
s	s	s	f	f	f	s	s	s	s	f	s	i	s	s	s	s	s	s	s	s	s	i
corsec_trooper		world	6752	315	-5696	theme_park.script_spawner.spawner_methods.ss_setup				0		180	spawn_objvar	city_wander	spawn_objvar2	customs						
corsec_trooper		world	6716.1	315	-5814.9	theme_park.script_spawner.spawner_methods.ss_setup				130		180	spawn_objvar	city_wander	spawn_objvar2	customs						
corsec_trooper		world	6769.5	315	-5777.9	theme_park.script_spawner.spawner_methods.ss_setup				91		180	spawn_objvar	city_wander	spawn_objvar2	customs						
corsec_trooper		world	6761.7	315	-5724.1	theme_park.script_spawner.spawner_methods.ss_setup				-31		180	spawn_objvar	city_wander	spawn_objvar2	customs						
corsec_trooper		world	6714.2	315	-5572.3	theme_park.script_spawner.spawner_methods.ss_setup				80		180	spawn_objvar	city_wander	spawn_objvar2	customs						
crackdown_stormtrooper_rifleman		world	6845.3	315	-5826.8	theme_park.script_spawner.spawner_methods.ss_setup				130		180	spawn_objvar	static								
crackdown_stormtrooper		world	6852.9	315	-5826.9	theme_park.script_spawner.spawner_methods.ss_setup				140		180	spawn_objvar	static								
crackdown_storm_commando		world	6752.1	315	-5823.5	theme_park.script_spawner.spawner_methods.ss_setup				-87		180	spawn_objvar	static								
crackdown_stormtrooper		world	6708	328.7	-5869.7	theme_park.script_spawner.spawner_methods.ss_setup				166		180	spawn_objvar	static								
crackdown_dark_trooper		world	6718.1	328.5	-5869.6	theme_park.script_spawner.spawner_methods.ss_setup				-174		180	spawn_objvar	static								
crackdown_stormtrooper		world	6685.7	330	-5943.3	theme_park.script_spawner.spawner_methods.ss_setup				-138		180	spawn_objvar	static								
crackdown_imperial_noncom		world	6663.8	330	-5913.3	theme_park.script_spawner.spawner_methods.ss_setup				134		180	spawn_objvar	static								
crackdown_stormtrooper		world	6837.4	315	-5774	theme_park.script_spawner.spawner_methods.ss_setup				-100		180	spawn_objvar	static								
crackdown_stormtrooper		world	6837.8	315	5791.2	theme_park.script_spawner.spawner_methods.ss_setup				-87		180	spawn_objvar	static								
crackdown_stormtrooper		world	6819.9	315	-5720.1	theme_park.script_spawner.spawner_methods.ss_setup				-140		180	spawn_objvar	static
crackdown_dark_trooper		world	6749.3	315	-5684	theme_park.script_spawner.spawner_methods.ss_setup				-129		180	spawn_objvar	static
crackdown_stormtrooper		world	6748.9	315	-5665.2	theme_park.script_spawner.spawner_methods.ss_setup				-81		180	spawn_objvar	static
crackdown_stormtrooper_sniper		world	6795.9	315	-5493	theme_park.script_spawner.spawner_methods.ss_setup				-121		180	spawn_objvar	static
crackdown_stormtrooper		world	6898	330	-5540.1	theme_park.script_spawner.spawner_methods.ss_setup				-177		180	spawn_objvar	static
crackdown_imperial_noncom		world	6889.7	330	-5544.7	theme_park.script_spawner.spawner_methods.ss_setup				144		180	spawn_objvar	static
crackdown_stormtrooper		world	6855	315	-5609.3	theme_park.script_spawner.spawner_methods.ss_setup				-80		180	spawn_objvar	static
