component	engine	booster	weapon_0	weapon_1	weapon_2	weapon_3
s	s	s	s	s	s	s
collection_reward_booster_01_mk1		bwing_booster_s02:booster1				
collection_reward_booster_01_mk2		bwing_booster_s02:booster1				
collection_reward_booster_01_mk3		bwing_booster_s02:booster1				
collection_reward_booster_01_mk4		bwing_booster_s02:booster1				
collection_reward_booster_01_mk5		bwing_booster_s02:booster1				
bst_corellian_advanced_thrust_enhancer		bwing_booster_s01:booster1				
bst_corellian_elite_thrust_enhancer		bwing_booster_s01:booster1				
bst_corellian_experimental_tjh3		bwing_booster_s01:booster1				
bst_corellian_heavy_thrust_enhancer		bwing_booster_s02:booster1				
bst_corellian_highly_modified_elite_thrust_enhancer		bwing_booster_s01:booster1				
bst_corellian_performance_advanced_thrust_enhancer		bwing_booster_s01:booster1				
bst_corellian_promotional_standard_thrust_enhancer		bwing_booster_s01:booster1				
bst_corellian_standard_thrust_enhancer		bwing_booster_s01:booster1				
bst_corellian_tjh3		bwing_booster_s01:booster1				
bst_corellian_tuned_heavy_thrust_enhancer		bwing_booster_s02:booster1
bst_cygnus_flashboost3		bwing_booster_s01:booster1
bst_cygnus_flashboost4		bwing_booster_s01:booster1
bst_elite_booster		bwing_booster_s01:booster1
bst_freitek_outrunner_x1		bwing_booster_s01:booster1
bst_gallofree_light		bwing_booster_s01:booster1
bst_generic		bwing_booster_s01:booster1
bst_incom_deluxe_fynock		bwing_booster_s01:booster1
bst_incom_elite_sls_1		bwing_booster_s01:booster1
bst_incom_enhanced_mynock		bwing_booster_s01:booster1
bst_incom_fynock		bwing_booster_s01:booster1
bst_incom_intimidator_mk1		bwing_booster_s01:booster1
bst_incom_intimidator_mk2		bwing_booster_s01:booster1
bst_incom_intimidator_mk3		bwing_booster_s01:booster1
bst_incom_intimidator_mk4		bwing_booster_s01:booster1
bst_incom_mynock		bwing_booster_s01:booster1
bst_incom_nkj31		bwing_booster_s01:booster1
bst_incom_performance_nkj31		bwing_booster_s01:booster1
bst_incom_sls_1		bwing_booster_s01:booster1
bst_incom_supercharged_vynock		bwing_booster_s02:booster1
bst_incom_vynock		bwing_booster_s01:booster1
bst_kde_br12		bwing_booster_s01:booster1
bst_kessel_imperial_cygnus_hyperthrust		bwing_booster_s01:booster1
bst_kessel_imperial_sds_experimental_b7		bwing_booster_s01:booster1
bst_kessel_imperial_sfs_ultra_thrust		bwing_booster_s01:booster1
bst_kessel_rebel_incom_quicksilver		bwing_booster_s01:booster1
bst_kessel_rebel_incom_windrunner		bwing_booster_s01:booster1
bst_kessel_rebel_mandal_lightning_m1		bwing_booster_s01:booster1
bst_koensayr_advanced		bwing_booster_s01:booster1
bst_koensayr_charged_advanced		bwing_booster_s01:booster1
bst_koensayr_deluxe_elite		bwing_booster_s01:booster1
bst_koensayr_elite		bwing_booster_s01:booster1
bst_koensayr_evh12		bwing_booster_s01:booster1
bst_koensayr_heavy		bwing_booster_s02:booster1
bst_koensayr_modified_heavy		bwing_booster_s02:booster1
bst_koensayr_racer_mk1		bwing_booster_s02:booster1
bst_koensayr_racer_mk2		bwing_booster_s02:booster1
bst_koensayr_racer_mk3		bwing_booster_s02:booster1
bst_koensayr_racer_mk4		bwing_booster_s02:booster1
