component	reactor	engine	shield_0	shield_1	armor_0	armor_1	capacitor	booster	droid_interface	bridge	hangar	targeting_station	weapon_0	weapon_1	weapon_2	weapon_3	weapon_4	weapon_5	weapon_6	weapon_7
s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s	s
wpn_xwing_missile_s01																				
bst_xwing_booster_s01								hutt_light_booster_s01:booster1												
eng_crafted_novaldex_eventhorizon		hutt_light_engine_s01:engine1																		
eng_crafted_qualdex_kyromaster		hutt_light_engine_s01:engine1																		
eng_crafted_incom_fusialthrust		hutt_light_engine_s01:engine1																		
wpn_crafted_incom_disruptor													hutt_light_weapon_s01:weapon1							
wpn_crafted_slayn_ioncannon													hutt_light_weapon_s01:weapon1							
wpn_crafted_subpro_tripleblaster													hutt_light_weapon_s01:weapon1							
eng_novaldex_eventhorizon		hutt_light_engine_s01:engine1																		
eng_qualdex_kyromaster		hutt_light_engine_s01:engine1																		
eng_incom_fusialthrust		hutt_light_engine_s01:engine1																		
wpn_incom_disruptor													hutt_light_weapon_s01:weapon1							
wpn_slayn_ioncannon													hutt_light_weapon_s06:weapon1							
wpn_subpro_tripleblaster													hutt_light_weapon_s04:weapon1							
wpn_advanced_blaster													hutt_light_weapon_s05:weapon1
wpn_heavy_blaster													hutt_light_weapon_s05:weapon1
wpn_heavy_ioncannon													hutt_light_weapon_s06:weapon1
wpn_light_blaster													hutt_light_weapon_s05:weapon1
wpn_light_disruptor													hutt_light_weapon_s01:weapon1
wpn_light_ioncannon													hutt_light_weapon_s06:weapon1
wpn_medium_blaster													hutt_light_weapon_s05:weapon1
wpn_medium_disruptor													hutt_light_weapon_s01:weapon1
wpn_medium_ioncannon													hutt_light_weapon_s06:weapon1
bst_mk1								hutt_light_booster_s01:booster1					
bst_mk2								hutt_light_booster_s01:booster1					
bst_mk3								hutt_light_booster_s02:booster1					
bst_mk4								hutt_light_booster_s02:booster1					
