component	engine	booster	weapon_0
s	s	s	s
collection_reward_booster_01_mk1		awing_booster_s02:booster1	
collection_reward_booster_01_mk2		awing_booster_s02:booster1	
collection_reward_booster_01_mk3		awing_booster_s02:booster1	
collection_reward_booster_01_mk4		awing_booster_s02:booster1	
collection_reward_booster_01_mk5		awing_booster_s02:booster1	
bst_corellian_advanced_thrust_enhancer		awing_booster_s01:booster1	
bst_corellian_elite_thrust_enhancer		awing_booster_s01:booster1	
bst_corellian_experimental_tjh3		awing_booster_s01:booster1	
bst_corellian_heavy_thrust_enhancer		awing_booster_s02:booster1	
bst_corellian_highly_modified_elite_thrust_enhancer		awing_booster_s01:booster1	
bst_corellian_performance_advanced_thrust_enhancer		awing_booster_s01:booster1	
bst_corellian_promotional_standard_thrust_enhancer		awing_booster_s01:booster1	
bst_corellian_standard_thrust_enhancer		awing_booster_s01:booster1	
bst_corellian_tjh3		awing_booster_s01:booster1	
bst_corellian_tuned_heavy_thrust_enhancer		awing_booster_s02:booster1
bst_cygnus_flashboost3		awing_booster_s01:booster1
bst_cygnus_flashboost4		awing_booster_s01:booster1
bst_elite_booster		awing_booster_s01:booster1
bst_freitek_outrunner_x1		awing_booster_s01:booster1
bst_gallofree_light		awing_booster_s01:booster1
bst_generic		awing_booster_s01:booster1
bst_incom_deluxe_fynock		awing_booster_s01:booster1
bst_incom_elite_sls_1		awing_booster_s01:booster1
bst_incom_enhanced_mynock		awing_booster_s01:booster1
bst_incom_fynock		awing_booster_s01:booster1
bst_incom_intimidator_mk1		awing_booster_s01:booster1
bst_incom_intimidator_mk2		awing_booster_s01:booster1
bst_incom_intimidator_mk3		awing_booster_s01:booster1
bst_incom_intimidator_mk4		awing_booster_s01:booster1
bst_incom_mynock		awing_booster_s01:booster1
bst_incom_nkj31		awing_booster_s01:booster1
bst_incom_performance_nkj31		awing_booster_s01:booster1
bst_incom_sls_1		awing_booster_s01:booster1
bst_incom_supercharged_vynock		awing_booster_s02:booster1
bst_incom_vynock		awing_booster_s01:booster1
bst_kde_br12		awing_booster_s01:booster1
bst_kessel_imperial_cygnus_hyperthrust		awing_booster_s01:booster1
bst_kessel_imperial_sds_experimental_b7		awing_booster_s01:booster1
bst_kessel_imperial_sfs_ultra_thrust		awing_booster_s01:booster1
bst_kessel_rebel_incom_quicksilver		awing_booster_s01:booster1
bst_kessel_rebel_incom_windrunner		awing_booster_s01:booster1
bst_kessel_rebel_mandal_lightning_m1		awing_booster_s01:booster1
bst_koensayr_advanced		awing_booster_s01:booster1
bst_koensayr_charged_advanced		awing_booster_s01:booster1
bst_koensayr_deluxe_elite		awing_booster_s01:booster1
bst_koensayr_elite		awing_booster_s01:booster1
bst_koensayr_evh12		awing_booster_s01:booster1
bst_koensayr_heavy		awing_booster_s02:booster1
bst_koensayr_modified_heavy		awing_booster_s02:booster1
bst_koensayr_racer_mk1		awing_booster_s02:booster1
bst_koensayr_racer_mk2		awing_booster_s02:booster1
bst_koensayr_racer_mk3		awing_booster_s02:booster1
bst_koensayr_racer_mk4		awing_booster_s02:booster1
bst_koensayr_special_evh12		awing_booster_s01:booster1
bst_koensayr_improved_standard		awing_booster_s01:booster1
bst_koensayr_standard		awing_booster_s01:booster1
bst_kse_als_1		awing_booster_s01:booster1
bst_kse_bti1		awing_booster_s01:booster1
bst_kse_bti2		awing_booster_s01:booster1
bst_kse_bti3		awing_booster_s01:booster1
bst_kse_cb6		awing_booster_s01:booster1
bst_kse_deluxe_bti3		awing_booster_s01:booster1
bst_kse_elite_als_1		awing_booster_s01:booster1
bst_kse_enhanced_bti2		awing_booster_s01:booster1
bst_kse_performance_bti1		awing_booster_s01:booster1
bst_kse_performance_cb6		awing_booster_s01:booster1
bst_kuat_military_mk1		awing_booster_s02:booster1
bst_kuat_military_mk2		awing_booster_s02:booster1
bst_kuat_military_mk3		awing_booster_s01:booster1
bst_kuat_military_mk4		awing_booster_s02:booster1
bst_mandal_deluxe_jbj_mk4		awing_booster_s01:booster1
bst_mandal_enhanced_jbj_mk1		awing_booster_s01:booster1
bst_mandal_improved_jbj_mk3		awing_booster_s01:booster1
bst_mandal_jbj_mk1		awing_booster_s01:booster1
bst_mandal_jbj_mk2		awing_booster_s01:booster1
bst_mandal_jbj_mk3		awing_booster_s01:booster1
bst_mandal_jbj_mk4		awing_booster_s01:booster1
bst_mandal_jbj_mk5		awing_booster_s01:booster1
bst_mandal_limited_jbj_mk5		awing_booster_s01:booster1
bst_mandal_modified_jbj_mk2		awing_booster_s01:booster1
bst_mission_reward_imperial_rss_ion_booster		awing_booster_s02:booster1
bst_mission_reward_neutral_mandal_m_series		awing_booster_s02:booster1
bst_mission_reward_neutral_mandal_q_series		awing_booster_s02:booster1
bst_mission_reward_rebel_novaldex_hypernova		awing_booster_s02:booster1
bst_mission_reward_rebel_qualdex_halcyon		awing_booster_s02:booster1
bst_mk1		awing_booster_s01:booster1
bst_mk2		awing_booster_s01:booster1
bst_mk3		awing_booster_s02:booster1
bst_mk4		awing_booster_s02:booster1
bst_mk5		awing_booster_s02:booster1
bst_moncal_advanced		awing_booster_s01:booster1
bst_moncal_charged_heavy		awing_booster_s01:booster1
bst_moncal_deluxe_standard		awing_booster_s01:booster1
bst_moncal_elite		awing_booster_s01:booster1
bst_moncal_enhanced_elite		awing_booster_s01:booster1
bst_moncal_heavy		awing_booster_s01:booster1
bst_moncal_jlc37		awing_booster_s01:booster1
bst_moncal_limited_jlc37		awing_booster_s01:booster1
bst_moncal_rare_advanced		awing_booster_s01:booster1
bst_moncal_standard		awing_booster_s01:booster1
bst_nova_breaker		awing_booster_s01:booster1
bst_novaldex_pulsar		awing_booster_s01:booster1
bst_novaldex_pulsar_advanced		awing_booster_s01:booster1
bst_novaldex_quasar		awing_booster_s01:booster1
bst_novaldex_quasar_advanced		awing_booster_s01:booster1
bst_qualdex_xboost_mk1		awing_booster_s01:booster1
bst_qualdex_xboost_mk2		awing_booster_s01:booster1
bst_qualdex_xboost_mk3		awing_booster_s01:booster1
bst_qualdex_xboost_mk4		awing_booster_s01:booster1
bst_reward_incom_elite		awing_booster_s01:booster1
bst_reward_koensayr_elite		awing_booster_s01:booster1
bst_reward_kuat_elite		awing_booster_s01:booster1
bst_reward_novaldex_elite		awing_booster_s01:booster1
bst_reward_qualdex_elite		awing_booster_s01:booster1
bst_rss_special		awing_booster_s01:booster1
bst_sap_imperial_1		awing_booster_s01:booster1
bst_sap_imperial_2		awing_booster_s01:booster1
bst_sds_enhanced_imperial_2		awing_booster_s01:booster1
bst_sfs_imperial_1		awing_booster_s01:booster1
bst_sfs_imperial_2		awing_booster_s01:booster1
bst_slayn_ion_booster_mk1		awing_booster_s01:booster1
bst_sorosuub_enhanced_liberator_mk4		awing_booster_s01:booster1
bst_sorosuub_improved_liberator_mk2		awing_booster_s01:booster1
bst_sorosuub_liberator_mk1		awing_booster_s01:booster1
bst_sorosuub_liberator_mk2		awing_booster_s01:booster1
bst_sorosuub_liberator_mk3		awing_booster_s01:booster1
bst_sorosuub_liberator_mk4		awing_booster_s01:booster1
bst_sorosuub_liberator_mk5		awing_booster_s01:booster1
bst_sorosuub_prized_liberator_mk1		awing_booster_s01:booster1
bst_sorosuub_supercharged_liberator_mk3		awing_booster_s01:booster1
bst_sorosuub_well_tuned_liberator_mk5		awing_booster_s01:booster1
bst_subpro_accelatron_mk1		awing_booster_s01:booster1
bst_subpro_accelatron_mk2		awing_booster_s01:booster1
bst_subpro_accelatron_mk3		awing_booster_s01:booster1
bst_subpro_accelatron_mk4		awing_booster_s01:booster1
bst_subpro_accelatron_mk5		awing_booster_s01:booster1
bst_subpro_deluxe_accelatron_mk3		awing_booster_s01:booster1
bst_subpro_elite_accelatron_mk5		awing_booster_s01:booster1
bst_subpro_enhanced_accelatron_mk2		awing_booster_s01:booster1
