component	engine	booster	weapon_0	weapon_1
s	s	s	s	s
bst_generic		blacksun_medium_booster_s01:booster1		
bst_incom_intimidator_mk1		blacksun_medium_booster_s01:booster1		
bst_incom_intimidator_mk2		blacksun_medium_booster_s01:booster1		
bst_incom_intimidator_mk3		blacksun_medium_booster_s02:booster1		
bst_incom_intimidator_mk4		blacksun_medium_booster_s02:booster1		
bst_koensayr_racer_mk1		blacksun_medium_booster_s01:booster1		
bst_koensayr_racer_mk2		blacksun_medium_booster_s01:booster1		
bst_koensayr_racer_mk3		blacksun_medium_booster_s02:booster1		
bst_koensayr_racer_mk4		blacksun_medium_booster_s02:booster1		
bst_kuat_military_mk1		blacksun_medium_booster_s01:booster1		
bst_kuat_military_mk2		blacksun_medium_booster_s01:booster1		
bst_kuat_military_mk3		blacksun_medium_booster_s02:booster1		
bst_kuat_military_mk4		blacksun_medium_booster_s02:booster1		
bst_mk1		blacksun_medium_booster_s01:booster1		
bst_mk2		blacksun_medium_booster_s01:booster1
bst_mk3		blacksun_medium_booster_s02:booster1
bst_mk4		blacksun_medium_booster_s02:booster1
bst_novaldex_pulsar		blacksun_medium_booster_s01:booster1
bst_novaldex_pulsar_advanced		blacksun_medium_booster_s02:booster1
bst_novaldex_quasar		blacksun_medium_booster_s01:booster1
bst_novaldex_quasar_advanced		blacksun_medium_booster_s02:booster1
bst_qualdex_xboost_mk1		blacksun_medium_booster_s01:booster1
bst_qualdex_xboost_mk2		blacksun_medium_booster_s01:booster1
bst_qualdex_xboost_mk3		blacksun_medium_booster_s02:booster1
bst_qualdex_xboost_mk4		blacksun_medium_booster_s02:booster1
bst_surronian_accelerator_mk1		blacksun_medium_booster_s01:booster1
bst_surronian_accelerator_mk2		blacksun_medium_booster_s02:booster1
bst_surronian_nomad_x4		blacksun_medium_booster_s01:booster1
bst_surronian_nomad_x8		blacksun_medium_booster_s02:booster1
bst_xwing_booster_s01		blacksun_medium_booster_s01:booster1
eng_crafted_incom_fusialthrust	blacksun_medium_engine_s01:engine1
eng_crafted_novaldex_eventhorizon	blacksun_medium_engine_s02:engine1
eng_crafted_qualdex_kyromaster	blacksun_medium_engine_s02:engine1
eng_cygnus_hd7	blacksun_medium_engine_s01:engine1
eng_damorian_rx7	blacksun_medium_engine_s01:engine1
eng_generic	blacksun_medium_engine_s01:engine1
eng_incom_e16	blacksun_medium_engine_s01:engine1
eng_incom_fusialthrust	blacksun_medium_engine_s01:engine1
eng_koensayr_ionjet	blacksun_medium_engine_s01:engine1
eng_kongar_defender	blacksun_medium_engine_s01:engine1
eng_kuat_a9x	blacksun_medium_engine_s01:engine1
eng_kuat_f31	blacksun_medium_engine_s01:engine1
eng_kuat_tc40	blacksun_medium_engine_s01:engine1
eng_mk1	blacksun_medium_engine_s01:engine1
eng_mk2	blacksun_medium_engine_s01:engine1
eng_mk3	blacksun_medium_engine_s02:engine1
eng_mk4	blacksun_medium_engine_s02:engine1		
eng_mk5	blacksun_medium_engine_s02:engine1		
eng_novaldex_eventhorizon	blacksun_medium_engine_s02:engine1		
eng_novaldex_singularity	blacksun_medium_engine_s02:engine1		
eng_novaldex_x12	blacksun_medium_engine_s02:engine1		
eng_nubian_221	blacksun_medium_engine_s01:engine1		
eng_nubian_221_racing_mod	blacksun_medium_engine_s01:engine1		
eng_qualdex_a10	blacksun_medium_engine_s02:engine1		
eng_qualdex_igt	blacksun_medium_engine_s02:engine1		
eng_qualdex_kyromaster	blacksun_medium_engine_s02:engine1		
eng_seinar_ps56	blacksun_medium_engine_s01:engine1		
eng_surronian_a2	blacksun_medium_engine_s02:engine1		
eng_surronian_a25	blacksun_medium_engine_s02:engine1		
eng_ubrikkian_n2	blacksun_medium_engine_s01:engine1		
wpn_advanced_blaster			blacksun_medium_weapon1_s03:weapon1
wpn_armek_sw4			blacksun_medium_weapon1_s04:weapon1
wpn_armek_sw7			blacksun_medium_weapon1_s04:weapon1	
wpn_borstel_rg9			blacksun_medium_weapon1_s02:weapon1	
wpn_corellian_1d			blacksun_medium_weapon1_s03:weapon1	
wpn_corellian_ag1g_laser			blacksun_medium_weapon1_s01:weapon1	
wpn_corellian_ag2g_quad_laser			blacksun_medium_weapon1_s04:weapon1	
wpn_crafted_incom_disruptor			blacksun_medium_weapon1_s01:weapon1	
wpn_crafted_slayn_ioncannon			blacksun_medium_weapon1_s04:weapon1	
wpn_crafted_subpro_tripleblaster			blacksun_medium_weapon1_s04:weapon1	
wpn_gyrhil_auto_blaster			blacksun_medium_weapon1_s02:weapon1	
wpn_gyrhil_r9x			blacksun_medium_weapon1_s03:weapon1	
wpn_heavy_blaster			blacksun_medium_weapon1_s03:weapon1	
wpn_heavy_ioncannon			blacksun_medium_weapon1_s04:weapon1	
wpn_incom_blaster			blacksun_medium_weapon1_s03:weapon1	
wpn_incom_disruptor			blacksun_medium_weapon1_s01:weapon1	blacksun_medium_weapon2_s02:weapon1
wpn_incom_quad_blaster			blacksun_medium_weapon1_s03:weapon1	
wpn_incom_shredder			blacksun_medium_weapon1_s03:weapon1	
wpn_light_blaster			blacksun_medium_weapon1_s03:weapon1
wpn_light_disruptor			blacksun_medium_weapon1_s01:weapon1
wpn_light_ioncannon			blacksun_medium_weapon1_s04:weapon1
wpn_medium_blaster			blacksun_medium_weapon1_s03:weapon1
wpn_medium_disruptor			blacksun_medium_weapon1_s01:weapon1
wpn_medium_ioncannon			blacksun_medium_weapon1_s04:weapon1
wpn_seinar_disruptor			blacksun_medium_weapon1_s01:weapon1
wpn_seinar_ion_cannon			blacksun_medium_weapon1_s04:weapon1
wpn_seinar_linked_cannon			blacksun_medium_weapon1_s04:weapon1
wpn_seinar_ls1			blacksun_medium_weapon1_s03:weapon1
wpn_seinar_ls72			blacksun_medium_weapon1_s03:weapon1
wpn_slayn_ioncannon			blacksun_medium_weapon1_s04:weapon1
wpn_subpro_tripleblaster			blacksun_medium_weapon1_s04:weapon1
wpn_subpro_tripleblaster_mark2			blacksun_medium_weapon1_s04:weapon1
wpn_taim_heavy_laser			blacksun_medium_weapon1_s03:weapon1
