component	engine	booster	weapon_0	weapon_1	weapon_2	weapon_3	weapon_4
s	s	s	s	s	s	s	s
collection_reward_booster_01_mk1		y8_booster_s01:booster_on1					
collection_reward_booster_01_mk2		y8_booster_s01:booster_on1					
collection_reward_booster_01_mk3		y8_booster_s01:booster_on1					
collection_reward_booster_01_mk4		y8_booster_s01:booster_on1					
collection_reward_booster_01_mk5		y8_booster_s01:booster_on1					
bst_corellian_advanced_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_elite_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_experimental_tjh3		y8_booster_s01:booster_on1					
bst_corellian_heavy_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_highly_modified_elite_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_performance_advanced_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_promotional_standard_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_standard_thrust_enhancer		y8_booster_s01:booster_on1					
bst_corellian_tjh3		y8_booster_s01:booster_on1					
bst_corellian_tuned_heavy_thrust_enhancer		y8_booster_s01:booster_on1
bst_cygnus_flashboost3		y8_booster_s01:booster_on1
bst_cygnus_flashboost4		y8_booster_s01:booster_on1
bst_elite_booster		y8_booster_s01:booster_on1
bst_freitek_outrunner_x1		y8_booster_s01:booster_on1
bst_gallofree_light		y8_booster_s01:booster_on1
bst_generic		y8_booster_s01:booster_on1
bst_incom_deluxe_fynock		y8_booster_s01:booster_on1
bst_incom_elite_sls_1		y8_booster_s01:booster_on1
bst_incom_enhanced_mynock		y8_booster_s01:booster_on1
bst_incom_fynock		y8_booster_s01:booster_on1
bst_incom_intimidator_mk1		y8_booster_s01:booster_on1
bst_incom_intimidator_mk2		y8_booster_s01:booster_on1
bst_incom_intimidator_mk3		y8_booster_s01:booster_on1
bst_incom_intimidator_mk4		y8_booster_s01:booster_on1
bst_incom_mynock		y8_booster_s01:booster_on1
bst_incom_nkj31		y8_booster_s01:booster_on1
bst_incom_performance_nkj31		y8_booster_s01:booster_on1
bst_incom_sls_1		y8_booster_s01:booster_on1
bst_incom_supercharged_vynock		y8_booster_s01:booster_on1
bst_incom_vynock		y8_booster_s01:booster_on1
bst_kde_br12		y8_booster_s01:booster_on1
bst_kessel_imperial_cygnus_hyperthrust		y8_booster_s01:booster_on1
bst_kessel_imperial_sds_experimental_b7		y8_booster_s01:booster_on1
bst_kessel_imperial_sfs_ultra_thrust		y8_booster_s01:booster_on1
bst_kessel_rebel_incom_quicksilver		y8_booster_s01:booster_on1
bst_kessel_rebel_incom_windrunner		y8_booster_s01:booster_on1
bst_kessel_rebel_mandal_lightning_m1		y8_booster_s01:booster_on1
bst_koensayr_advanced		y8_booster_s01:booster_on1
bst_koensayr_charged_advanced		y8_booster_s01:booster_on1
bst_koensayr_deluxe_elite		y8_booster_s01:booster_on1
bst_koensayr_elite		y8_booster_s01:booster_on1
bst_koensayr_evh12		y8_booster_s01:booster_on1
bst_koensayr_heavy		y8_booster_s01:booster_on1
bst_koensayr_modified_heavy		y8_booster_s01:booster_on1
bst_koensayr_racer_mk1		y8_booster_s01:booster_on1
bst_koensayr_racer_mk2		y8_booster_s01:booster_on1
bst_koensayr_racer_mk3		y8_booster_s01:booster_on1
bst_koensayr_racer_mk4		y8_booster_s01:booster_on1
bst_koensayr_special_evh12		y8_booster_s01:booster_on1
bst_koensayr_improved_standard		y8_booster_s01:booster_on1
bst_koensayr_standard		y8_booster_s01:booster_on1
bst_kse_als_1		y8_booster_s01:booster_on1
bst_kse_bti1		y8_booster_s01:booster_on1
bst_kse_bti2		y8_booster_s01:booster_on1
bst_kse_bti3		y8_booster_s01:booster_on1
bst_kse_cb6		y8_booster_s01:booster_on1
bst_kse_deluxe_bti3		y8_booster_s01:booster_on1
bst_kse_elite_als_1		y8_booster_s01:booster_on1
bst_kse_enhanced_bti2		y8_booster_s01:booster_on1
bst_kse_performance_bti1		y8_booster_s01:booster_on1
bst_kse_performance_cb6		y8_booster_s01:booster_on1
bst_kuat_military_mk1		y8_booster_s01:booster_on1
bst_kuat_military_mk2		y8_booster_s01:booster_on1
bst_kuat_military_mk3		y8_booster_s01:booster_on1
bst_kuat_military_mk4		y8_booster_s01:booster_on1
bst_mandal_deluxe_jbj_mk4		y8_booster_s01:booster_on1
bst_mandal_enhanced_jbj_mk1		y8_booster_s01:booster_on1
bst_mandal_improved_jbj_mk3		y8_booster_s01:booster_on1
bst_mandal_jbj_mk1		y8_booster_s01:booster_on1
bst_mandal_jbj_mk2		y8_booster_s01:booster_on1
bst_mandal_jbj_mk3		y8_booster_s01:booster_on1
bst_mandal_jbj_mk4		y8_booster_s01:booster_on1
bst_mandal_jbj_mk5		y8_booster_s01:booster_on1
bst_mandal_limited_jbj_mk5		y8_booster_s01:booster_on1
bst_mandal_modified_jbj_mk2		y8_booster_s01:booster_on1
bst_mission_reward_imperial_rss_ion_booster		y8_booster_s01:booster_on1
bst_mission_reward_neutral_mandal_m_series		y8_booster_s01:booster_on1
bst_mission_reward_neutral_mandal_q_series		y8_booster_s01:booster_on1
bst_mission_reward_rebel_novaldex_hypernova		y8_booster_s01:booster_on1
bst_mission_reward_rebel_qualdex_halcyon		y8_booster_s01:booster_on1
bst_mk1		y8_booster_s01:booster_on1
bst_mk2		y8_booster_s01:booster_on1
bst_mk3		y8_booster_s01:booster_on1
bst_mk4		y8_booster_s01:booster_on1
bst_mk5		y8_booster_s01:booster_on1
bst_moncal_advanced		y8_booster_s01:booster_on1
bst_moncal_charged_heavy		y8_booster_s01:booster_on1
bst_moncal_deluxe_standard		y8_booster_s01:booster_on1
bst_moncal_elite		y8_booster_s01:booster_on1
bst_moncal_enhanced_elite		y8_booster_s01:booster_on1
bst_moncal_heavy		y8_booster_s01:booster_on1
bst_moncal_jlc37		y8_booster_s01:booster_on1
bst_moncal_limited_jlc37		y8_booster_s01:booster_on1
bst_moncal_rare_advanced		y8_booster_s01:booster_on1
bst_moncal_standard		y8_booster_s01:booster_on1
bst_nova_breaker		y8_booster_s01:booster_on1
bst_novaldex_pulsar		y8_booster_s01:booster_on1
bst_novaldex_pulsar_advanced		y8_booster_s01:booster_on1
bst_novaldex_quasar		y8_booster_s01:booster_on1
bst_novaldex_quasar_advanced		y8_booster_s01:booster_on1
bst_qualdex_xboost_mk1		y8_booster_s01:booster_on1
bst_qualdex_xboost_mk2		y8_booster_s01:booster_on1
bst_qualdex_xboost_mk3		y8_booster_s01:booster_on1
bst_qualdex_xboost_mk4		y8_booster_s01:booster_on1
bst_reward_incom_elite		y8_booster_s01:booster_on1
bst_reward_koensayr_elite		y8_booster_s01:booster_on1
bst_reward_kuat_elite		y8_booster_s01:booster_on1
bst_reward_novaldex_elite		y8_booster_s01:booster_on1
bst_reward_qualdex_elite		y8_booster_s01:booster_on1
bst_rss_special		y8_booster_s01:booster_on1
bst_sap_imperial_1		y8_booster_s01:booster_on1
bst_sap_imperial_2		y8_booster_s01:booster_on1
bst_sds_enhanced_imperial_2		y8_booster_s01:booster_on1
bst_sfs_imperial_1		y8_booster_s01:booster_on1
bst_sfs_imperial_2		y8_booster_s01:booster_on1
bst_slayn_ion_booster_mk1		y8_booster_s01:booster_on1
bst_sorosuub_enhanced_liberator_mk4		y8_booster_s01:booster_on1
bst_sorosuub_improved_liberator_mk2		y8_booster_s01:booster_on1
bst_sorosuub_liberator_mk1		y8_booster_s01:booster_on1
bst_sorosuub_liberator_mk2		y8_booster_s01:booster_on1
bst_sorosuub_liberator_mk3		y8_booster_s01:booster_on1
bst_sorosuub_liberator_mk4		y8_booster_s01:booster_on1
bst_sorosuub_liberator_mk5		y8_booster_s01:booster_on1
bst_sorosuub_prized_liberator_mk1		y8_booster_s01:booster_on1
bst_sorosuub_supercharged_liberator_mk3		y8_booster_s01:booster_on1
bst_sorosuub_well_tuned_liberator_mk5		y8_booster_s01:booster_on1
bst_subpro_accelatron_mk1		y8_booster_s01:booster_on1
bst_subpro_accelatron_mk2		y8_booster_s01:booster_on1
bst_subpro_accelatron_mk3		y8_booster_s01:booster_on1
bst_subpro_accelatron_mk4		y8_booster_s01:booster_on1
bst_subpro_accelatron_mk5		y8_booster_s01:booster_on1
bst_subpro_deluxe_accelatron_mk3		y8_booster_s01:booster_on1
bst_subpro_elite_accelatron_mk5		y8_booster_s01:booster_on1
bst_subpro_enhanced_accelatron_mk2		y8_booster_s01:booster_on1
bst_subpro_modified_accelatron_mk4		y8_booster_s01:booster_on1
bst_subpro_tuned_accelatron_mk1		y8_booster_s01:booster_on1
bst_surronian_accelerator_mk1		y8_booster_s01:booster_on1
bst_surronian_accelerator_mk2		y8_booster_s01:booster_on1
bst_surronian_nomad_x4		y8_booster_s01:booster_on1
bst_surronian_nomad_x8		y8_booster_s01:booster_on1
bst_tiefighter_basic		y8_booster_s01:booster_on1
bst_xwing_booster_s01		y8_booster_s01:booster_on1
bst_z95_basic		y8_booster_s01:booster_on1
eng_bezelbok_kessel_runner	y8_engine_s01:engine_on1	
eng_corellian_cruiser_grade_mk1	y8_engine_s01:engine_on1	
eng_corellian_cruiser_grade_mk2	y8_engine_s01:engine_on1	
eng_corellian_deluxe_cruiser_grade_mk1	y8_engine_s01:engine_on1	
eng_crafted_incom_fusialthrust	y8_engine_s01:engine_on1	
eng_crafted_novaldex_eventhorizon	y8_engine_s01:engine_on1	
eng_crafted_qualdex_kyromaster	y8_engine_s01:engine_on1	
eng_cygnus_hd3	y8_engine_s01:engine_on1	
eng_cygnus_hd7	y8_engine_s01:engine_on1	
eng_cygnus_hd8	y8_engine_s01:engine_on1	
eng_cygnus_hd_5	y8_engine_s01:engine_on1
eng_cygnus_hdx	y8_engine_s01:engine_on1
eng_damorian_rx7	y8_engine_s01:engine_on1
eng_elite_mk2	y8_engine_s01:engine_on1
eng_elite_engine	y8_engine_s01:engine_on1
eng_freitek_dual_jet	y8_engine_s01:engine_on1
eng_gallofree_advanced	y8_engine_s01:engine_on1
eng_gallofree_jx2	y8_engine_s01:engine_on1
eng_gallofree_jx3	y8_engine_s01:engine_on1
eng_generic	y8_engine_s01:engine_on1
eng_h17_singularity	y8_engine_s01:engine_on1
eng_haor_chall_old_engine	y8_engine_s01:engine_on1
eng_incom_advanced	y8_engine_s01:engine_on1
eng_incom_advanced_fusialthrust	y8_engine_s01:engine_on1
eng_incom_e16	y8_engine_s01:engine_on1
eng_incom_elite	y8_engine_s01:engine_on1
eng_incom_fusialthrust	y8_engine_s01:engine_on1
eng_incom_fusialthrust_2	y8_engine_s01:engine_on1
eng_incom_heavy_fusialthrust	y8_engine_s01:engine_on1
eng_incom_improved_fusialthrust_2	y8_engine_s01:engine_on1
eng_incom_light_fusialthrust	y8_engine_s01:engine_on1
eng_kessel_imperial_rendili_hyperion_drive	y8_engine_s01:engine_on1
eng_kessel_imperial_sds_special_forces	y8_engine_s01:engine_on1
eng_kessel_imperial_sfs_special_forces	y8_engine_s01:engine_on1
eng_kessel_rebel_incom_t11_elite	y8_engine_s01:engine_on1
eng_kessel_rebel_novaldex_blackhole_elite	y8_engine_s01:engine_on1
eng_kessel_rebel_novaldex_grb1138	y8_engine_s01:engine_on1
eng_reward_kuat_elite	y8_engine_s01:engine_on1
eng_koensayr_advanced	y8_engine_s01:engine_on1
eng_koensayr_dual_small_ionjet	y8_engine_s01:engine_on1
eng_koensayr_elite	y8_engine_s01:engine_on1
eng_koensayr_enhanced_dual_small_ionjet	y8_engine_s01:engine_on1
eng_koensayr_heavy_ionjet	y8_engine_s01:engine_on1
eng_koensayr_ionjet	y8_engine_s01:engine_on1
eng_koensayr_small_ionjet	y8_engine_s01:engine_on1
eng_koensayr_tuned_small_ionjet	y8_engine_s01:engine_on1
eng_kongar_defender	y8_engine_s01:engine_on1
eng_kse_a2x	y8_engine_s01:engine_on1
eng_kse_a5x	y8_engine_s01:engine_on1
eng_kse_a7x	y8_engine_s01:engine_on1
eng_kse_a8x	y8_engine_s01:engine_on1
eng_kse_advanced	y8_engine_s01:engine_on1
eng_kse_elite	y8_engine_s01:engine_on1
eng_kse_improved_a2x	y8_engine_s01:engine_on1
eng_kuat_a9x	y8_engine_s01:engine_on1
eng_kuat_f31	y8_engine_s01:engine_on1
eng_kuat_tc40	y8_engine_s01:engine_on1
eng_mandal_advanced	y8_engine_s01:engine_on1
eng_mandal_elite	y8_engine_s01:engine_on1
eng_mandal_enhanced_heavy	y8_engine_s01:engine_on1
eng_mandal_firestorm	y8_engine_s01:engine_on1
eng_mandal_firestorm_2	y8_engine_s01:engine_on1
eng_mandal_heavy	y8_engine_s01:engine_on1
eng_mandal_x37_vandal	y8_engine_s01:engine_on1
eng_mandal_x57_vandal	y8_engine_s01:engine_on1
eng_mission_reward_imperial_cygnus_megadrive	y8_engine_s01:engine_on1
eng_mission_reward_neutral_haor_chall_military	y8_engine_s01:engine_on1
eng_mission_reward_neutral_mandal_inferno	y8_engine_s01:engine_on1
eng_mission_reward_rebel_incom_military	y8_engine_s01:engine_on1
eng_mk1	y8_engine_s01:engine_on1
eng_mk2	y8_engine_s01:engine_on1
eng_mk3	y8_engine_s01:engine_on1
eng_mk4	y8_engine_s01:engine_on1
eng_mk5	y8_engine_s01:engine_on1
eng_moncal_charged_standard	y8_engine_s01:engine_on1
eng_moncal_enhanced_light	y8_engine_s01:engine_on1
eng_moncal_heavy	y8_engine_s01:engine_on1
eng_moncal_ifs32	y8_engine_s01:engine_on1
eng_moncal_ifs64	y8_engine_s01:engine_on1
eng_moncal_improved_heavy	y8_engine_s01:engine_on1
eng_moncal_light	y8_engine_s01:engine_on1
eng_moncal_standard	y8_engine_s01:engine_on1
eng_novaldex_advanced	y8_engine_s01:engine_on1
eng_novaldex_eventhorizon	y8_engine_s01:engine_on1
eng_novaldex_light_eventhorizon	y8_engine_s01:engine_on1
eng_novaldex_singularity	y8_engine_s01:engine_on1
eng_novaldex_x12	y8_engine_s01:engine_on1
eng_novaldex_x6	y8_engine_s01:engine_on1
eng_novaldex_x7	y8_engine_s01:engine_on1
eng_novaldex_x9	y8_engine_s01:engine_on1
eng_nubian_221	y8_engine_s01:engine_on1
eng_nubian_221_racing_mod	y8_engine_s01:engine_on1
eng_prototype	y8_engine_s01:engine_on1
eng_qualdex_a10	y8_engine_s01:engine_on1
eng_qualdex_a13	y8_engine_s01:engine_on1
eng_qualdex_advanced	y8_engine_s01:engine_on1
eng_qualdex_b10	y8_engine_s01:engine_on1
eng_qualdex_elite	y8_engine_s01:engine_on1
eng_qualdex_igt	y8_engine_s01:engine_on1
eng_qualdex_kyromaster	y8_engine_s01:engine_on1
eng_qualdex_small_kyromaster	y8_engine_s01:engine_on1
eng_quantum_ion_drive	y8_engine_s01:engine_on1
eng_rendili_demon_mk1	y8_engine_s01:engine_on1
eng_rendili_elite	y8_engine_s01:engine_on1
eng_rss_advanced	y8_engine_s01:engine_on1
eng_rss_elite	y8_engine_s01:engine_on1
eng_rss_imperial_skyrunner	y8_engine_s01:engine_on1
eng_rss_imperial_skyrunner_2	y8_engine_s01:engine_on1
eng_rss_imperial_skyrunner_3	y8_engine_s01:engine_on1
eng_rss_imperial_skyrunner_4	y8_engine_s01:engine_on1
eng_sds_imperial_1	y8_engine_s01:engine_on1
eng_sds_imperial_2	y8_engine_s01:engine_on1
eng_sds_limited_imperial_1	y8_engine_s01:engine_on1
eng_seinar_ps56	y8_engine_s01:engine_on1
eng_sfs_advanced	y8_engine_s01:engine_on1
eng_sfs_elite	y8_engine_s01:engine_on1
eng_sfs_imperial_1	y8_engine_s01:engine_on1
eng_sfs_imperial_2	y8_engine_s01:engine_on1
eng_sfs_imperial_3	y8_engine_s01:engine_on1
eng_sfs_imperial_4	y8_engine_s01:engine_on1
eng_sfs_imperial_5	y8_engine_s01:engine_on1
eng_sfs_modified_imperial_3	y8_engine_s01:engine_on1
eng_sfs_performance_imperial_1	y8_engine_s01:engine_on1
eng_sfs_tuned_imperial_2	y8_engine_s01:engine_on1
eng_sorosuub_l_337_ion_engine	y8_engine_s01:engine_on1
eng_sorosuub_tuned_l_337_ion_engine	y8_engine_s01:engine_on1
eng_sorosuub_u83r_ion_drive	y8_engine_s01:engine_on1
eng_subpro_light_engines	y8_engine_s01:engine_on1
eng_surronian_a2	y8_engine_s01:engine_on1
eng_surronian_a25	y8_engine_s01:engine_on1
eng_ubrikkian_n2	y8_engine_s01:engine_on1
eng_nova_01	y8_engine_s01:engine_on1
