strTemplate	intSpawnLimit	intMinDifficulty	intMaxDifficulty	intWeighting	intSize	intNumToSpawn	strTemplateToSpawn	strLairType	strBuildingType
s	i	i	i	i	i	i	s	s	s
object/tangible/lair/npc_lair.iff	-1	51	500	60	15			yavin4_gackle_bat_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	60	500	60	15			yavin4_gackle_bat_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	60	500	60	15			yavin4_gackle_bat_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	69	500	50	15			yavin4_angler_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	73	500	50	15			yavin4_angler_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	59	500	50	15			yavin4_angler_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	110	500	50	15			yavin4_crystal_snake_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	56	500	50	15			yavin4_crystal_snake_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	56	500	50	15			yavin4_crystal_snake_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	96	500	50	15			yavin4_hutt_expedition_force_camp_hutt_medium_theater	
object/tangible/lair/npc_lair.iff	-1	52	500	50	15			yavin4_hutt_expedition_force_patrol_hutt_medium_theater	
object/tangible/lair/npc_lair.iff	-1	39	500	50	15			yavin4_mawgax_herd_neutral_none	
object/tangible/lair/npc_lair.iff	-1	41	500	50	15			yavin4_mawgax_lair_neutral_medium	
object/tangible/lair/npc_lair.iff	-1	58	500	50	15			yavin4_mawgax_pack_neutral_none	
object/tangible/lair/npc_lair.iff	-1	30	500	50	15			yavin4_spined_puc_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	24	500	50	15			yavin4_spined_puc_pack_neutral_none
object/tangible/lair/npc_lair.iff	-1	70	500	50	15			yavin4_stranded_imperial_base_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	70	500	50	15			yavin4_stranded_imperial_patrol_imperial_medium_theater
object/tangible/lair/npc_lair.iff	-1	70	500	50	15			yavin4_stranded_rebel_base_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	70	500	50	15			yavin4_stranded_rebel_patrol_rebel_medium_theater
object/tangible/lair/npc_lair.iff	-1	38	500	50	15			yavin4_whisper_bird_lair_neutral_medium
object/tangible/lair/npc_lair.iff	-1	17	500	50	15			yavin4_whisper_bird_lair2_neutral_medium
object/tangible/lair/npc_lair.iff	-1	38	500	50	15			yavin4_whisper_bird_pack_neutral_none
