objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-57210000	0	object/building/content/nova_orion_station/chapter_8_space_station.iff	0	150	0	150	1	0	0	0	theme_park.dungeon.generic_spawner:theme_park.dungeon.nova_orion_station.nova_orion_public_instance:structure.municipal.cloning_facility	instance_name|4|nova_orion_station|isControllerObject|0|1|portalProperty.crc|0|1986195772|spawn_table|4|datatables/spawning/dungeon/nova_orion_station_spawning.iff|spawned.spawnNumber_0|6|34375301|spawned.spawnNumber_1|6|34375313|spawned.spawnNumber_10|6|34375393|spawned.spawnNumber_11|6|34375401|spawned.spawnNumber_12|6|34375409|spawned.spawnNumber_13|6|34375417|spawned.spawnNumber_14|6|34375425|spawned.spawnNumber_15|6|34375434|spawned.spawnNumber_16|6|34375442|spawned.spawnNumber_17|6|34375455|spawned.spawnNumber_18|6|34375468|spawned.spawnNumber_19|6|34375477|spawned.spawnNumber_2|6|34375325|spawned.spawnNumber_20|6|34375487|spawned.spawnNumber_21|6|34375496|spawned.spawnNumber_22|6|34375506|spawned.spawnNumber_23|6|34375515|spawned.spawnNumber_24|6|34375524|spawned.spawnNumber_25|6|34375534|spawned.spawnNumber_26|6|34375544|spawned.spawnNumber_27|6|34375553|spawned.spawnNumber_28|6|34375562|spawned.spawnNumber_29|6|34375571|spawned.spawnNumber_3|6|34375337|spawned.spawnNumber_30|6|34375580|spawned.spawnNumber_31|6|34375589|spawned.spawnNumber_32|6|34375599|spawned.spawnNumber_33|6|34375609|spawned.spawnNumber_34|6|34375617|spawned.spawnNumber_35|6|34375625|spawned.spawnNumber_36|6|34375633|spawned.spawnNumber_37|6|34375642|spawned.spawnNumber_38|6|34375651|spawned.spawnNumber_39|6|34375659|spawned.spawnNumber_4|6|34375345|spawned.spawnNumber_40|6|34375667|spawned.spawnNumber_41|6|34375676|spawned.spawnNumber_42|6|34375684|spawned.spawnNumber_43|6|34375693|spawned.spawnNumber_44|6|34375701|spawned.spawnNumber_45|6|34375710|spawned.spawnNumber_46|6|34375718|spawned.spawnNumber_47|6|34375726|spawned.spawnNumber_48|6|34375735|spawned.spawnNumber_49|6|34375744|spawned.spawnNumber_5|6|34375353|spawned.spawnNumber_50|6|34375753|spawned.spawnNumber_51|6|34375762|spawned.spawnNumber_52|6|34375771|spawned.spawnNumber_53|6|34375780|spawned.spawnNumber_54|6|34375789|spawned.spawnNumber_55|6|34375798|spawned.spawnNumber_56|6|34375806|spawned.spawnNumber_57|6|34375815|spawned.spawnNumber_58|6|34375824|spawned.spawnNumber_59|6|34375833|spawned.spawnNumber_6|6|34375361|spawned.spawnNumber_60|6|34375842|spawned.spawnNumber_61|6|34375851|spawned.spawnNumber_7|6|34375369|spawned.spawnNumber_8|6|34375377|spawned.spawnNumber_9|6|34375385|travel.point_name|4|Nova Orion Station|$|
-57209999	-57210000	object/cell/cell.iff	1	0	0	0	1	0	0	0		healing.canhealshock|4|true|$|
-2067903355	-57209999	object/tangible/ground_spawning/patrol_spawner.iff	1	-5.40576	-0.5	4.54424	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|nova_orion_patrol_04|strPatrolPointNames|5|nova_orion_patrol_04_15038319_1:nova_orion_patrol_04_15038319_2:nova_orion_patrol_04_15038319_3:|strSpawnerType|4|patrol|strSpawns|4|nova_orion_employee|$|
-1964604433	-57209999	object/tangible/ground_spawning/patrol_spawner.iff	1	-7.63965	-1	12.179	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|nova_orion_patrol_03|strPatrolPointNames|5|nova_orion_patrol_03_15038218_1:nova_orion_patrol_03_15038218_2:nova_orion_patrol_03_15038218_3:nova_orion_patrol_03_15038218_4:nova_orion_patrol_03_15038218_5:nova_orion_patrol_03_15038218_6:nova_orion_patrol_03_15038218_7:nova_orion_patrol_03_15038218_8:nova_orion_patrol_03_15038218_9:nova_orion_patrol_03_15038218_10:nova_orion_patrol_03_15038218_11:|strSpawnerType|4|patrol|strSpawns|4|nova_orion_employee|$|
-1934899355	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-6.2085	-3.77e-009	-18.1778	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_5|registerWithController|0|1|$|
-1921021423	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	7.93604	-1	13.4357	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_10|registerWithController|0|1|$|
-1839083124	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-18.0518	-2.57e-009	-6.75194	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_3|registerWithController|0|1|$|
-1836001281	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-4.32275	-1	-14.8896	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_6|registerWithController|0|1|$|
-1777649871	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-13.8843	-2.57e-009	-13.3097	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_4|registerWithController|0|1|$|
-1711477844	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-15.3257	-1	5.32437	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_04_15038319_1|registerWithController|0|1|$|
-1584157622	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	15.6404	-2.57e-009	-11.8921	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_05_15038383_3|registerWithController|0|1|$|
-1533110700	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-14.4531	-1	-4.71135	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_2|registerWithController|0|1|$|
-1205901082	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-18.8062	-4.24e-009	8.74557	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_04_15038319_2|registerWithController|0|1|$|
-1196074601	-57209999	object/tangible/collection/dwartii_statue_faya.iff	1	16.9633	0.0441449	-16.9336	0.926798	0	-0.375559	0	systems.collections.consume_click	collection.slotName|4|col_dwartii_statue:dwartii_statue_faya|$|
-1121368925	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	15.1865	-1	4.00763	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_9|registerWithController|0|1|$|
-1051323741	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-19.6689	-2.57e-009	11.755	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_04_15038319_3|registerWithController|0|1|$|
-1023509108	-57209999	object/tangible/terminal/terminal_bank.iff	1	-19.3365	0	14.2085	0.453241	0	0.891388	0	terminal.bank:planet_map.map_loc	banking_bankid|4|dungeon1|$|
-859156733	-57209999	object/tangible/terminal/terminal_bank.iff	1	-18.237	0	15.7083	0.453241	0	0.891388	0	terminal.bank:planet_map.map_loc	banking_bankid|4|dungeon1|$|
-699965862	-57209999	object/tangible/ground_spawning/patrol_spawner.iff	1	4.565	-2.57e-009	-22.1822	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|oscillate|registerWithController|0|1|strName|4|nova_orion_patrol_05|strPatrolPointNames|5|nova_orion_patrol_05_15038383_1:nova_orion_patrol_05_15038383_2:nova_orion_patrol_05_15038383_3:|strSpawnerType|4|patrol|strSpawns|4|nova_orion_employee|$|
-355452170	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	10.6643	-2.57e-009	-15.404	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_05_15038383_2|registerWithController|0|1|$|
-348322384	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	14.502	-1	-5.34918	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_8|registerWithController|0|1|$|
-318055343	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	4.2124	-1	-14.5978	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_7|registerWithController|0|1|$|
-263942727	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	6.60889	-2.57e-009	-19.5518	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_05_15038383_1|registerWithController|0|1|$|
-136580746	-57209999	object/tangible/collection/col_dust_durni_02.iff	1	-1.62888	-0.51111	4.99371	-0.585743	0	0.810497	0	systems.collections.consume_click	collection.aggro|4|false|collection.newbie_comm_series|0|1|collection.slotName|4|col_dust_durni_01:dust_durni_02|$|
-110189357	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-13.4487	-1	1.89766	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_1|registerWithController|0|1|$|
-77909577	-57209999	object/tangible/ground_spawning/patrol_waypoint.iff	1	-0.521973	-1	14.7968	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_03_15038218_11|registerWithController|0|1|$|
-35716261	-57209999	object/tangible/terminal/terminal_bank.iff	1	-20.5682	0	12.4916	0.453241	0	0.891388	0	terminal.bank:planet_map.map_loc	banking_bankid|4|dungeon1|$|
-1486139156	-57209999	object/tangible/ground_spawning/area_spawner.iff	1	-19.4268	-2.57464e-009	-9.35272	0.860843	0	0.508871	0	systems.spawning.spawner_area	fltMaxSpawnTime|2|60.000000|fltMinSpawnTime|2|1.000000|fltRadius|2|0.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|space_duty_vendor|strSpawnerType|4|area|strSpawns|4|space_duty_token_vendor|$|
-57209998	-57210000	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-2076779020	-57209998	object/tangible/ground_spawning/patrol_spawner.iff	2	-27.6255	0.8	13.1178	1	0	0	0	systems.spawning.spawner_patrol	fltMaxSpawnTime|2|9.000000|fltMinSpawnTime|2|3.000000|fltRadius|2|0.000000|intDefaultBehavior|0|3|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|patrolPathType|4|cycle|registerWithController|0|1|strName|4|nova_orion_patrol_02|strPatrolPointNames|5|nova_orion_patrol_02_15336943_1:nova_orion_patrol_02_15336943_2:nova_orion_patrol_02_15336943_3:nova_orion_patrol_02_15336943_4:nova_orion_patrol_02_15336943_5:nova_orion_patrol_02_15336943_6:nova_orion_patrol_02_15336943_7:nova_orion_patrol_02_15336943_8:nova_orion_patrol_02_15336943_9:nova_orion_patrol_02_15336943_10:nova_orion_patrol_02_15336943_11:nova_orion_patrol_02_15336943_12:nova_orion_patrol_02_15336943_13:nova_orion_patrol_02_15336943_14:nova_orion_patrol_02_15336943_15:nova_orion_patrol_02_15336943_16:nova_orion_patrol_02_15336943_17:nova_orion_patrol_02_15336943_18:nova_orion_patrol_02_15336943_19:nova_orion_patrol_02_15336943_20:nova_orion_patrol_02_15336943_21:nova_orion_patrol_02_15336943_22:nova_orion_patrol_02_15336943_23:nova_orion_patrol_02_15336943_24:nova_orion_patrol_02_15336943_25:nova_orion_patrol_02_15336943_26:nova_orion_patrol_02_15336943_27:nova_orion_patrol_02_15336943_28:|strSpawnerType|4|patrol|strSpawns|4|nova_orion_employee|$|
-1955044499	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-22.5357	0.8	21.7793	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_27|registerWithController|0|1|$|
-1924508080	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-15.3394	0.8	29.7675	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_01_15037704_17|registerWithController|0|1|$|
-1849450465	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-33.5713	-0.992599	4.28249	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_2|registerWithController|0|1|$|
-1483532977	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-33.3626	-0.992545	-4.57372	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_3|registerWithController|0|1|$|
-1072361272	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-9.4873	0.8	31.9428	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_01_15037704_18|registerWithController|0|1|$|
-1001783662	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-16.8634	0.8	26.2141	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_26|registerWithController|0|1|$|
-937600818	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-23.6757	0.8	23.3946	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_01_15037704_16|registerWithController|0|1|$|
-810378808	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-7.98145	0.8	30.317	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_25|registerWithController|0|1|$|
-529923170	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-30.6211	0.8	8.70226	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_1|registerWithController|0|1|$|
-519723977	-57209998	object/tangible/ground_spawning/patrol_waypoint.iff	2	-26.0262	0.8	16.5927	1	0	0	0	systems.spawning.patrol_point_setup	ignoreInBuildoutArray|0|1|pointName|4|nova_orion_patrol_02_15336943_28|registerWithController|0|1|$|
