objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1396413538	0	object/static/item/item_star_destroyer_starfield_box.iff	0	499.311	506.93791	993.73	1	0	0	0		$|
-708948637	0	object/building/general/space_dungeon_star_destroyer.iff	0	500.624	625	741.579	1	0	0	0	theme_park.heroic.star_destroyer.sd_controller:systems.instance.instance_manager:systems.dungeon_sequencer.sequence_controller:structure.municipal.cloning_facility	instance.data_table|4|datatables/spawning/heroic/heroic_star_destroyer.iff|instance_name|4|heroic_star_destroyer|portalProperty.crc|0|-1433146206|travel.point_name|4|Blackguard|$|
-207731573	-708948637	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-1325626551	-708948637	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-140839075	-708948637	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-167434637	-708948637	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-24202190	-708948637	object/cell/cell.iff	5	0	0	0	1	0	0	0		$|
-31139398	-24202190	object/tangible/collection/dwartii_statue_sistros.iff	5	6.15478	170.772	391.014	0.921061	0	0.389418	0	systems.collections.consume_click	collection.slotName|4|col_dwartii_statue:dwartii_statue_sistros|$|
-2110528851	-708948637	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-371509438	-708948637	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-2089329978	-708948637	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-954501036	-708948637	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1854702589	-708948637	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-259750579	-708948637	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-884231265	-708948637	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-463731396	-708948637	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-856609890	-708948637	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-370026189	-856609890	object/tangible/collection/dwartii_statue_yanjon.iff	14	13.1372	192.335	196.819	0.898261	0	-0.439463	0	systems.collections.consume_click	collection.slotName|4|col_dwartii_statue:dwartii_statue_yanjon|$|
-1619299037	-708948637	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1258303722	-708948637	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-1837091732	-708948637	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-1531144318	-708948637	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-950962372	-708948637	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-357010133	-708948637	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-1937950733	-708948637	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-1165742337	-708948637	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-1055761387	-708948637	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-659857450	-708948637	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
-431934055	-708948637	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
-154744882	-708948637	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
-329168385	-708948637	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
-1638344431	-708948637	object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
-1349786614	-708948637	object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
-1831641016	-1349786614	object/tangible/collection/dwartii_statue_braata.iff	29	11.5056	175.335	-30.4166	-0.362358	0	0.932039	0	systems.collections.consume_click	collection.slotName|4|col_dwartii_statue:dwartii_statue_braata|$|
-1058940478	-708948637	object/cell/cell.iff	30	0	0	0	1	0	0	0		$|
-115761089	-708948637	object/cell/cell.iff	31	0	0	0	1	0	0	0		$|
-1926503943	-708948637	object/cell/cell.iff	32	0	0	0	1	0	0	0		$|
-1326301933	-708948637	object/cell/cell.iff	33	0	0	0	1	0	0	0		$|
-482293377	-708948637	object/cell/cell.iff	34	0	0	0	1	0	0	0		$|
-1671172760	-708948637	object/cell/cell.iff	35	0	0	0	1	0	0	0		$|
-153777907	-708948637	object/cell/cell.iff	36	0	0	0	1	0	0	0		$|
-420665407	-708948637	object/cell/cell.iff	37	0	0	0	1	0	0	0		$|
-711358519	-708948637	object/cell/cell.iff	38	0	0	0	1	0	0	0		$|
