objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-130458028	0	object/building/content/meatlump/mtp_instance_bunker.iff	0	150	0	150	1	0	0	0	systems.instance.instance_manager:systems.dungeon_sequencer.sequence_controller:theme_park.meatlump.hideout.mtp_instance_controller	instance.data_table|4|datatables/spawning/heroic/mtp_hideout_instance.iff|instance_name|4|mtp_hideout_instance|portalProperty.crc|0|-2110228375|$|
-1778448513	-130458028	object/cell/cell.iff	1	0	0	0	1	0	0	0		$|
-473824528	-1778448513	object/tangible/meatlump/hideout/mtp_hideout_instance_exit.iff	1	1.15392	1.85331	9.30145	-0.707106	0	0.707107	0	theme_park.meatlump.hideout.mtp_instance_exit	$|
-90227524	-130458028	object/cell/cell.iff	2	0	0	0	1	0	0	0		$|
-1133737970	-130458028	object/cell/cell.iff	3	0	0	0	1	0	0	0		$|
-421735454	-130458028	object/cell/cell.iff	4	0	0	0	1	0	0	0		$|
-1047725324	-130458028	object/cell/cell.iff	5	0	0	0	1	0	0	0	theme_park.meatlump.hideout.mtp_instance_entrance_cell	$|
-1421269505	-1047725324	object/static/structure/corellia/corl_power_box_node.iff	5	3.60103	-10.0253	22.258	0.5	0.5	0.5	0.5		$|
-687337316	-1047725324	object/tangible/meatlump/hideout/mtp_hideout_instance_exit.iff	5	3.26261	-9.40807	24.8409	1	0	0	0	theme_park.meatlump.hideout.mtp_instance_exit	$|
-6481478	-130458028	object/cell/cell.iff	6	0	0	0	1	0	0	0		$|
-330524280	-130458028	object/cell/cell.iff	7	0	0	0	1	0	0	0		$|
-21680	-130458028	object/cell/cell.iff	8	0	0	0	1	0	0	0		$|
-918113816	-130458028	object/cell/cell.iff	9	0	0	0	1	0	0	0		$|
-1464983693	-130458028	object/cell/cell.iff	10	0	0	0	1	0	0	0		$|
-1049709906	-130458028	object/cell/cell.iff	11	0	0	0	1	0	0	0		$|
-1002406996	-130458028	object/cell/cell.iff	12	0	0	0	1	0	0	0		$|
-258787189	-130458028	object/cell/cell.iff	13	0	0	0	1	0	0	0		$|
-28614377	-130458028	object/cell/cell.iff	14	0	0	0	1	0	0	0		$|
-1552026374	-130458028	object/cell/cell.iff	15	0	0	0	1	0	0	0		$|
-1411723472	-130458028	object/cell/cell.iff	16	0	0	0	1	0	0	0		$|
-423302082	-130458028	object/cell/cell.iff	17	0	0	0	1	0	0	0		$|
-232351264	-130458028	object/cell/cell.iff	18	0	0	0	1	0	0	0		$|
-790295561	-130458028	object/cell/cell.iff	19	0	0	0	1	0	0	0		$|
-937968201	-130458028	object/cell/cell.iff	20	0	0	0	1	0	0	0		$|
-458658987	-130458028	object/cell/cell.iff	21	0	0	0	1	0	0	0		$|
-2051689758	-130458028	object/cell/cell.iff	22	0	0	0	1	0	0	0		$|
-1657980675	-130458028	object/cell/cell.iff	23	0	0	0	1	0	0	0		$|
-1515600196	-130458028	object/cell/cell.iff	24	0	0	0	1	0	0	0		$|
-376937887	-130458028	object/cell/cell.iff	25	0	0	0	1	0	0	0		$|
-1362768620	-130458028	object/cell/cell.iff	26	0	0	0	1	0	0	0		$|
-524588826	-130458028	object/cell/cell.iff	27	0	0	0	1	0	0	0		$|
-636644747	-130458028	object/cell/cell.iff	28	0	0	0	1	0	0	0		$|
-784498424	-130458028	object/cell/cell.iff	29	0	0	0	1	0	0	0		$|
-660688666	-130458028	object/cell/cell.iff	30	0	0	0	1	0	0	0		$|
-1543468468	-130458028	object/cell/cell.iff	31	0	0	0	1	0	0	0		$|
-918326998	-130458028	object/cell/cell.iff	32	0	0	0	1	0	0	0		$|
-2136286948	-130458028	object/cell/cell.iff	33	0	0	0	1	0	0	0		$|
-421032119	-130458028	object/cell/cell.iff	34	0	0	0	1	0	0	0		$|
