objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-2004650722	0	object/static/particle/particle_newbie_bombed_spot.iff	0	675.458	76.8368	909.58	1	0	0	0		$|
-1362579371	0	object/static/vehicle/static_lambda_shuttle.iff	0	684.037	77.0231	914.667	-0.655384	-0.121812	0.724446	-0.175532		$|
-1227181706	0	object/static/particle/pt_bunker_allum_mine_hallway_vent_steam.iff	0	673.189	76.7824	914.622	1	0	0	0		$|
-184114249	0	object/static/particle/particle_smoke.iff	0	673.449	76.5631	911.667	1	0	0	0		$|
-528555184	0	object/tangible/quest/empire_day/crash_site_02_crate_01_container.iff	0	686.688	78.093	901.037	0.521083	-0.331442	-0.229583	0.75227	quest.task.ground.retrieve_item_on_item	$|
-607993984	0	object/tangible/quest/empire_day/crash_site_02_crate_02_container.iff	0	660.14	75.365	916.303	0.722518	-0.055055	-0.0579251	0.686718	quest.task.ground.retrieve_item_on_item	$|
-1829608174	0	object/tangible/quest/empire_day/crash_site_02_crate_03_container.iff	0	689.352	78.8662	922.957	0.67058	-0.134492	-0.125492	0.71867	quest.task.ground.retrieve_item_on_item	$|
-1772381149	0	object/tangible/quest/empire_day/crash_site_02_crate_04_container.iff	0	688.98	78.4269	928.684	0.773259	-0.15165	0.201569	-0.581758	quest.task.ground.retrieve_item_on_item	$|
-869596656	0	object/tangible/quest/empire_day/crash_site_02_requisition_container.iff	0	643.996	75.252	941.834	1	0	0	0	quest.task.ground.retrieve_item_on_item	$|
