objid	container	server_template_crc	cell_index	px	py	pz	qw	qx	qy	qz	scripts	objvars
i	i	h	i	f	f	f	f	f	f	f	s	p
-1530678070	0	object/static/vehicle/static_lambda_shuttle.iff	0	667.913	120.6	557.731	0.854496	-0.304567	-0.362364	0.213936		$|
-1094450169	0	object/static/particle/particle_newbie_bombed_spot.iff	0	668.12	127.861	560.037	1	0	0	0		$|
-1057810747	0	object/static/structure/general/droid_r3_leg.iff	0	663.947	124.593	565.63	1	0	0	0		$|
-452568087	0	object/static/particle/particle_newbie_hanging_smoke.iff	0	667.878	125.69	552.862	1	0	0	0		$|
-23473929	0	object/static/structure/general/droid_r5_torso.iff	0	671.273	134.143	570.54	0.936768	0.0591851	0.194773	0.284652		$|
-1092285461	0	object/tangible/quest/empire_day/crash_site_03_crate_03_container.iff	0	669.214	118.915	557.501	-0.557023	0	0	0.830497	quest.task.ground.retrieve_item_on_item	$|
-1630145833	0	object/tangible/quest/empire_day/crash_site_03_crate_01_container.iff	0	674.468	122.403	561.021	-0.462486	0	0	0.886627	quest.task.ground.retrieve_item_on_item	$|
-2017546178	0	object/tangible/quest/empire_day/crash_site_03_crate_02_container.iff	0	679.237	114.368	550.616	-0.700285	0	0	0.713864	quest.task.ground.retrieve_item_on_item	$|
-397792688	0	object/tangible/quest/empire_day/crash_site_03_crate_04_container.iff	0	671.206	113.593	534.125	0.802096	0	0	0.597195	quest.task.ground.retrieve_item_on_item	$|
-1913273465	0	object/tangible/quest/empire_day/crash_site_03_requisition_container.iff	0	651.895	137.114	539.54	1	0	0	0	quest.task.ground.retrieve_item_on_item	$|
