template	x	y	z	heading	scene	script
h	f	f[0]	f	f[0]	s	s
object/tangible/furniture/modern/dining_table_modern_style_01.iff	0.0708569	-0.448685	0.0219023	0		
object/tangible/camp/camp_pavilion_s1.iff	-0.246566	-0.448685	-0.00520474	0		
object/tangible/furniture/modern/chair_modern_style_01.iff	-0.761494	-0.448685	2.15143	178.763		
object/tangible/furniture/modern/chair_modern_style_01.iff	2.53787	-0.448685	2.20548	179.518		
object/tangible/furniture/modern/chair_modern_style_01.iff	0.827542	-0.448685	-1.99909	0		
object/tangible/furniture/modern/chair_modern_style_01.iff	-0.760539	-0.448685	-2.02771	0		
object/tangible/furniture/modern/chair_modern_style_01.iff	-2.48248	-0.448685	2.12055	178.763		
object/tangible/furniture/modern/chair_modern_style_01.iff	-4.56303	-0.448685	0.0506693	89.3814		
object/tangible/furniture/modern/chair_modern_style_01.iff	-2.44196	-0.448685	-2.03426	0		
object/tangible/furniture/modern/chair_modern_style_01.iff	0.960277	-0.448685	2.18233	178.19		
object/tangible/furniture/modern/chair_modern_style_01.iff	4.72663	-0.448685	-0.00597972	-89.9544		
object/tangible/furniture/modern/chair_modern_style_01.iff	2.3935	-0.448685	-1.9828	0		
object/tangible/furniture/all/frn_all_light_lamp_candlestick_tbl_s03.iff	0.0611572	0.563126	-0.0549391	0		
object/tangible/furniture/all/frn_all_light_lamp_candlestick_tbl_s03.iff	1.70926	0.563171	-0.0922826	0		
object/tangible/furniture/all/frn_all_light_lamp_candlestick_tbl_s03.iff	-1.55432	0.53157	-0.102965	0
object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	-5.06759	-0.448685	5.72756	0
object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	4.67128	-0.448685	-5.85554	0
object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	4.8673	-0.448685	5.92258	0
object/tangible/furniture/all/frn_all_tiki_torch_s1.iff	-5.24725	-0.448685	-6.06059	0
