template	x	y	z	heading	scene	script
h	f	f[0]	f	f[0]	s	s
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-4.52979	0	2.49893	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-3.46815	0	2.47576	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-1.35981	0	2.48398	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-2.40633	0	2.4799	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-1.41574	0	0.80994	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-2.46226	0	0.805861	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-3.52408	0	0.801722	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-4.58572	0	0.824894	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-1.53474	0	-2.46516	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-3.39152	0	-2.45562	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	4.6153	0	-0.825136	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	2.50697	0	-0.833354	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-4.42395	0	-0.833056	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-2.49548	0	-0.82554	0		
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-1.52104	0	-0.849546	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-3.38984	0	-0.829026	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	1.44532	0	-0.810182	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	3.56879	0	-0.829215	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-4.41594	0	-2.48647	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	-2.50454	0	-2.45216	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	2.46738	0	-2.49036	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	4.57572	0	-2.48214	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	3.5292	0	-2.48622	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	1.40574	0	-2.46719	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	4.5059	0	0.812311	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	2.39756	0	0.804094	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	3.45938	0	0.808233	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	1.33592	0	0.827266	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	1.31516	0	2.51116	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	3.43863	0	2.49213	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	4.48515	0	2.49621	0
object/tangible/furniture/all/frn_all_chair_wooden_s2.iff	2.37681	0	2.48799	0
