TEMPLATE	X	Y	Z	YAW
s	f	f	f	f
object/installation/battlefield/destructible/bfield_column_strong.iff	-9.53467	-0.2243	-20.3733	-141.7033489
object/installation/battlefield/destructible/bfield_column_strong.iff	21.0493	-0.2243	-17.406	85.94309631
object/installation/battlefield/destructible/bfield_column_strong.iff	19.9573	-0.2243	-1.40918	38.96113007
object/installation/battlefield/destructible/bfield_column_strong.iff	-11.042	-0.2243	-4.18726	-49.27437038
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-3.20361	-0.2243	-3.49829	174.7521275
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-1.73975	-0.2243	-19.4324	174.7521275
object/installation/battlefield/destructible/bfield_wall_barbed.iff	-10.4419	-0.2243	-12.197	-95.2479309
object/installation/battlefield/destructible/bfield_wall_barbed.iff	20.4338	-0.2243	-9.36133	-95.2479309
object/installation/battlefield/destructible/bfield_wall_barbed.iff	13.197	-0.2243	-18.0596	174.7521275
object/installation/battlefield/destructible/bfield_wall_barbed.iff	11.7344	-0.2243	-2.12744	174.7521275
object/tangible/furniture/cheap/coffee_table_s01.iff	-5.74634	-0.2243	7.00342	145.1405227
object/tangible/furniture/cheap/chair_s01.iff	-6.01929	-0.2243	1.95215	30.93960635
object/tangible/furniture/cheap/chair_s01.iff	-3.43652	-0.2243	2.35474	-59.0146529
object/tangible/furniture/cheap/cabinet_s01.iff	-4.5835	-0.2243	1.31274	-18.90754994
object/static/structure/tatooine/debris_tatt_pipe_narrow_1.iff	-3.28687	-0.2243	15.8787	174.3619433
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	-2.39429	-0.2243	20.7439	156.6002516
object/static/structure/tatooine/antenna_tatt_style_1.iff	-9.53638	6.95331	-20.3672	9.740282517
object/static/structure/general/all_foodcart_s01.iff	-6.28687	-0.2243	9.67334	71.80249793
object/static/installation/mockup_farm_creature_style_1.iff	14.199	-0.2243	-10.2344	-95.11099399
object/static/structure/tatooine/debris_tatt_pipe_narrow_2.iff	5.89014	-0.2243	14.417	-136.3639552
object/static/structure/tatooine/stone_hovel_tatooine_style_01.iff	9.3855	-0.2243	12.7979	-92.24620502
object/static/structure/tatooine/debris_tatt_pipe_widemouth.iff	0.901123	-0.2243	4.86914	109.0447546
object/static/structure/tatooine/debris_tatt_pipe_dual_unconnected.iff	1.05396	-0.2243	2.99072	82.11573824
object/static/structure/general/campfire_fresh.iff	1.46289	-0.2243	12.4622	-141.5205754
object/static/structure/tatooine/debris_tatt_drum_storage_1.iff	-2.06885	-0.2243	3.11475	-156.9904359
object/static/structure/tatooine/debris_tatt_drum_storage_2.iff	-2.90137	-0.2243	3.54102	145.7140535
object/static/structure/tatooine/debris_tatt_crate_metal_1.iff	-1.61987	-0.2243	4.20825	-67.60901983
object/static/item/item_con_bag_ingredients_lg_s1.iff	-7.66235	-0.2243	5.41675	-55.39436177
object/static/item/item_container_energy_gas.iff	-7.37012	-0.2243	4.49829	66.07291998
object/static/item/item_container_energy_gas.iff	-7.42749	-0.2243	3.05713	-130.6343773
object/static/item/item_con_bag_ingredients_lg_s1.iff	-8.09863	-0.2243	4.10327	-141.5205754
object/static/structure/tatooine/tent_house_tatooine_style_01.iff	-4.86646	-0.2243	4.26782	-141.5205754
