OBJ_ID	LOC_X	LOC_Y	LOC_Z	PLANET	BUILDING	DELAY	POP	TYPE	RADIUS	SCRIPTS	SENTINEL	PLANET_LEVEL
s	c	c	c	c	c	f	i	s	f	s	i[1]	i[1]
568616	-3839.497314	13	-3763.170654	lok	0	360	2	canyon_corsair_cutthroat	2			
568617	-3844.502441	13	-3753.170898	lok	0	360	2	canyon_corsair_pirate_strong	2			
568618	-3833.256592	13.06109333	-3756.398926	lok	0	325	3	canyon_corsair_guard	3			
568629	-3842.102295	13	-3741.646729	lok	0	457	2	elite_canyon_corsair	2			
568661	-3918.209229	11.87904644	-3806.141846	lok	0	219	3	canyon_corsair_scout	3			
568662	-3904.705566	12.07994461	-3800.043701	lok	0	243	3	canyon_corsair_pirate_weak	3			
568663	-3888.353027	12.1453886	-3825.105225	lok	0	276	2	canyon_corsair_guard	2			
568664	-3886.930176	12.04986954	-3805.56543	lok	0	414	1	canyon_corsair_captain				
568667	-3880.758789	11.97862625	-3970.668213	lok	0	176	2	canyon_corsair_scout	2			
568668	-3811.963623	11.89948177	-3969.646973	lok	0	176	2	canyon_corsair_scout	2			
568686	-3858.010254	12.07545853	-3815.456543	lok	0	224	3	canyon_corsair_pirate_weak	3			
568687	-3837.828613	12.05630207	-3789.257568	lok	0	213	2	canyon_corsair_cutthroat	2			
568688	-3862.744629	11.98467064	-3921.95166	lok	0	208	1	canyon_corsair_destroyer				
568689	-3786.022461	12.0140276	-3889.476074	lok	0	211	1	canyon_corsair_destroyer				
568690	-3814.586914	12.25170517	-3914.464111	lok	0	201	2	canyon_corsair_pirate_strong	2
568691	-3722.878418	12.09066582	-3904.759277	lok	0	168	2	canyon_corsair_cuttthroat	2
568729	3678.199463	1.829105258	2210.069092	lok	0	210	2	blood_razor_pirate_weak	2
568730	3615.329346	1.018664241	2217.351807	lok	0	210	2	blood_razor_pirate_weak	2
568731	3622.39209	1.015854955	2136.957275	lok	0	213	2	blood_razor_pirate_weak	2
568815	3611.61084	1.191159487	2193.189697	lok	0	413	2	blood_razor_scout	2
568911	3610.714844	1.458356261	2167.434326	lok	0	267	3	blood_razor_destroyer	3
568912	3640.497314	1.126574039	2158.408936	lok	0	289	2	blood_razor_guard	2
568913	3670.245361	1	2195.433838	lok	0	234	2	blood_razor_guard	2
568946	3639.631104	1.134253025	2194.484863	lok	0	145	1	thug	2
568947	3630.668701	0.955780327	2171.396484	lok	0	145	2	blood_razor_cuttthroat	2
568949	-3.714243889	0.125266001	-3.572144985	lok	568760	645	1	blood_razor_pirate_strong	
568950	3.814620018	0.125266001	2.110136986	lok	568751	545	1	blood_razor_officer	
568953	0.106399	0.125265002	-4.89946413	lok	568750	435	2	blood_razor_berzerker	2
568954	4.298575878	0.125266001	2.821779966	lok	568779	100	1	thug	
568955	0.034820311	0.125265002	-4.997152328	lok	568778	334	2	blood_razor_destroyer	
568986	0.052568998	0.125265002	-0.086464003	lok	568757	656	2	blood_razor_berzerker	2		
568991	43.6760788	-65.71934509	-85.56130981	lok	568983	764	1	droideka_strong			
568992	35.47249603	-68.96756744	-102.4135895	lok	568983	269	1	quest_u10_sardeya_elgrin			1
568993	29.04524612	-67.27850342	-91.45879364	lok	568983	787	2	droideka_weak	2		
568994	39.22852325	-66.98430634	-69.84023285	lok	568983	734	3	ig_assassin_droid	3		
568996	3.223391056	-71.85929108	-113.1278687	lok	568982	867	2	ig_assassin_droid	2		
871791	-63.53643036	-66.02349854	-139.8721313	lok	568981	656	2	droideka_weak	2		
871792	-75.200737	-65.68292236	-175.5934143	lok	568984	312	1	droideka			
871793	-52.6973877	-65.89902496	-175.0051727	lok	568984	322	1	droideka			
871794	-62.58416367	-65.8279953	-195.5598907	lok	568984	311	1	droideka			
871795	-86.96900177	-65.51402283	-187.4872437	lok	568984	323	1	droideka			
871796	-86.67082214	-65.93811798	-167.5442352	lok	568984	319	1	droideka			
871797	-42.03135681	-66.12004852	-183.4672852	lok	568984	354	1	droideka			
871798	-60.24507141	-65.15516663	-226.7837219	lok	568985	314	1	droideka			
871799	-51.67006683	-65.38327789	-225.9104156	lok	568985	325	1	droideka			
871803	-83.1183548	-72.27164459	-107.6016083	lok	568965	545	2	droideka_weak	2		
871804	-97.14872742	-70.59803009	-107.4759064	lok	568965	654	1	droideka_strong	
871805	-107.4782791	-69.60580444	-110.5056458	lok	568965	376	4	droideka	2
871806	-121.260025	-53.64733505	-112.7417297	lok	568979	654	2	ig_assassin_droid	2
871807	-30.62251091	-43.32440948	-91.28621674	lok	568978	453	2	droideka	2
871808	-20.87610435	-43.08008957	-91.17433167	lok	568978	464	2	droideka	2
871809	-76.99869537	-46.54787064	-56.95578003	lok	568961	435	2	ig_assassin_droid	2
871810	-73.74010468	-47.08476639	-66.17590332	lok	568961	437	3	droideka	3
871814	-140.9958801	-49.50468445	-55.64539337	lok	568962	645	4	droideka	3
871817	-171.1127014	-49.69298172	-67.65023804	lok	568966	768	2	droideka_weak	2
871818	-125.0169296	-53.77077103	-82.9397583	lok	568967	342	3	droideka	3
871819	-111.20504	-54.49298096	-84.49102783	lok	568967	1432	1	droideka_strong	
871820	-114.9328003	-58.42642212	-29.91229248	lok	568972	867	2	ig_assassin_droid	2
871821	-102.4529037	-38.94189072	-88.51804352	lok	568967	985	2	droideka	2
871822	-67.54144287	-30.5697422	-62.35830688	lok	568961	454	1	droideka_weak	
871823	-12.02701473	-30.3850193	-46.63604355	lok	568958	8342	1	droideka_strong	
2975353	-5003.065918	15.41119766	4498.524902	lok	0	3600	2	gurk_whelp	
2975356	-2580.554688	11.92970085	6180.501465	lok	0	1800	4	lowland_salt_mynock
2975357	-5991.816406	76.71961975	6391.01709	lok	0	1800	2	gurk_tracker
2975358	-6397.313965	91.98232269	5740.154785	lok	0	7200	1	kimogila
2975359	-6077.266113	56.55156708	5314.007813	lok	0	3600	3	nym_patrol_weak
2975360	-6080.583984	56.71060562	5308.021484	lok	0	3600	1	nym_droideka_weak
2975362	-6909.854492	105.7964096	4505.321289	lok	0	7200	1	crazed_gurk_destroyer
2975364	-6214.922363	12.9642992	3381.597168	lok	0	7200	3	nym_destroyer
2975365	-6206.819336	13.16772079	3384.315918	lok	0	7200	2	nym_droideka_strong
2975366	-6357.654297	39.9563942	1128.186523	lok	0	7200	2	blood_razor_destroyer
2975373	-5689.572754	43.50247192	272.4822388	lok	0	1800	5	flit_bloodsucker
2975377	-4482.370117	81.15625763	7404.326172	lok	0	3600	2	scout_trooper
2975380	-2720.568604	40.39792633	4169.967285	lok	0	7200	1	giant_spined_snake
2975381	-990.4433594	12.05202198	3686.524414	lok	0	3600	2	sulfur_pool_mynock
2975382	6055.131836	11.92778587	5152.75293	lok	0	3600	4	marooned_pirate
2975383	6053.678223	11.92688274	5143.630371	lok	0	3600	1	marooned_pirate_captain
2975389	2952.388428	13.22055721	3954.314941	lok	0	7200	2	blood_razor_guard
2975390	2949.946533	13.1696682	3949.357422	lok	0	7200	1	blood_razor_officer
2975396	477.7557068	63.12424469	4041.410889	lok	0	4400	5	rebel_commando
2975397	475.6400452	63.31567001	4030.277344	lok	0	4400	1	rebel_specforce_captain
2975398	2375.460205	19.27537537	2743.431885	lok	0	3600	3	frontiersman
2975399	2365.843506	20.14939117	2741.364014	lok	0	3600	1	warder
2975400	6202.962891	62.06383896	923.3737183	lok	0	7200	6	farmer
2975402	6208.663086	61.91667557	917.3727417	lok	0	7200	4	mercenary
2975403	3891.370117	11.95355988	591.569458	lok	0	3600	4	riverside_sulfur_mynock
2975409	2225.375732	3	1896.365967	lok	0	7200	1	droideka_strong
2975410	1998.015503	12.94976425	4954.374023	lok	0	4400	1	mature_snorbal_male
2975411	2001.358765	12.76628304	4950.39209	lok	0	4400	1	mature_snorbal_female
2975412	1994.394165	13.16615963	4958.503418	lok	0	4400	2	male_snorbal_calf
2975413	3503.363281	92.05569458	5485.62207	lok	0	1800	3	kusak_mauler
2975414	5040.447266	63.55056381	4327.740234	lok	0	7200	4	scout_trooper
2975419	5049.126953	62.60087204	4310.363281	lok	0	7200	3	rebel_commando
2975421	5066.070801	11.99948788	-5142.344238	lok	0	7200	2	warder
3515356	282.2678833	13.09745502	-5602.521973	lok	0	7200	2	canyon_corsair_guard
3515357	4966.683594	13.04385757	-2087.880127	lok	0	1800	4	spined_snake
3515358	726.5187378	12.03232193	-3388.429932	lok	0	7200	1	recluse_gurk_king
3515359	720.4612427	11.97503948	-3391.824951	lok	0	3600	4	gurk
3515360	3828.546143	63	-531.784729	lok	0	7200	1	farmer
3515364	582.6890259	28.67542458	-2160.533936	lok	0	100	1	thug
3515367	5543.527832	12.06256962	-5998.404297	lok	0	7200	1	warder
3515372	3881.306152	11.88467216	-5514.204102	lok	0	3600	2	mercenary_weak
3515373	3876.546143	12.03850269	-5516.968262	lok	0	3600	4	farmer
3515374	1564.785522	26.16060829	-6428.008789	lok	0	3600	3	kusak_stalker
3515407	6513.429199	18.39399529	-2009.428101	lok	0	1800	2	salt_mynock
3515408	2705.031982	13.2328186	-5374.723145	lok	0	7200	1	elder_snorbal_male
3515409	2705.559082	12.86862183	-5370.921875	lok	0	3600	3	mature_snorbal_female
3515410	1475.329346	15.90027428	-4458.586426	lok	0	100	1	thug
3515413	1862.107666	23.43424797	-3000.700439	lok	0	100	1	thug
3515414	4487.651855	13.092309	-2837.382568	lok	0	3600	2	giant_flit
3515415	5882.439941	15.15198326	-1130.919556	lok	0	7200	1	blood_razor_officer
3515416	5878.854004	14.33568573	-1136.76123	lok	0	3600	2	blood_razor_guard
3515424	-6163.249023	91.80912018	6204.772461	lok	0	3600	2	farmer
3515425	-6031.430664	12.91759586	-292.6630249	lok	0	3600	2	nym_surveyer
3515431	-224.9965057	12.91752052	-462.7980652	lok	0	3600	2	gurnaset
3515432	-227.7822876	13.13605881	-458.1984253	lok	0	3600	4	gurnaset_hatchling
3515433	-3886.633301	11.99524117	-4496.571777	lok	0	3600	3	shaggy_gurk_youth
3515434	-2894.204834	15.80171013	-225.9324951	lok	0	3600	4	marooned_pirate_engineer
3515435	-2074.612305	11.98998356	-2641.181152	lok	0	3600	2	compforce_trooper
3515436	-2087.946045	11.86872482	-2642.832031	lok	0	3600	1	special_missions_engineer
3515438	-4866.721191	13.00529766	-1047.399048	lok	0	3600	4	blood_razor_guard
3515439	-4873.234375	12.93009853	-1042.72876	lok	0	3600	1	blood_razor_captain
3515443	-3647.044922	12.16427898	-2034.157593	lok	0	3600	2	nym_pirate_elite
3515444	-3644.053955	12.10436726	-2035.313477	lok	0	5000	1	nym_droideka_strong
3515445	-3315.299561	12.19129753	-5633.845703	lok	0	1800	10	pharple
3515451	-5185.504395	11.99057865	-4818.122559	lok	0	3600	2	feral_gurk
3515461	-3762.095215	62.64765549	-3477.328125	lok	0	1800	4	gurk	
3515462	-3769.659424	62.09321213	-3478.626709	lok	0	7200	1	recluse_gurk_king	
8266030	-84.38576508	12	2710.4021	lok	0	15	5	commoner	8
8266031	-86.31260681	12	2684.190674	lok	0	15	5	commoner	8
8266032	-55.08692932	12	2718.21582	lok	0	15	5	commoner	8
