OBJ_ID	LOC_X	LOC_Y	LOC_Z	PLANET	BUILDING	DELAY	POP	TYPE	RADIUS	SCRIPTS	SENTINEL	PLANET_LEVEL
s	c	c	c	c	c	f	i	s	f	s	i[1]	i[1]
937372	-5481.981445	39.77449417	5820.475098	talus	0	1800	1	roba_female			0	
937373	-5476.138184	41.15850067	5821.533203	talus	0	1800	1	roba_male			0	
937374	-5679.596191	7.126534462	5285.858398	talus	0	1800	3	guf_drolg			0	
937375	-5226.410645	48.62862778	4596.662598	talus	0	2700	1	huf_dun_bull			0	
937376	-5218.80127	48.52596664	4603.691895	talus	0	2700	3	huf_dun			0	
937378	-4989.039551	41.92709351	5755.796875	talus	0	3600	1	sickly_decay_mite_queen			0	
937379	-4977.848145	42.67858124	5754.895996	talus	0	3600	4	oozing_dung_royal_guardian			0	
937381	-4597.109863	40.43139267	5701.308594	talus	0	3600	5	hilltop_kima			0	
937395	-5143.265625	36.77075958	3705.025635	talus	0	3600	5	puss_covered_decay_mite_soldier			0	
937396	-4759.855469	15.79618073	3932.915039	talus	0	1800	3	wolf_kima			0	
937397	-4460.375977	6.354609966	4064.202881	talus	0	2700	4	beserk_kahmurra			0	
937398	-4067.331055	36.30018234	3662.695313	talus	0	3600	1	binayre_chief			0	
937399	-4069.008057	35.99457932	3669.616211	talus	0	3600	3	binayre_pirate			0	
937400	-4021.08667	30.06835938	4621.344238	talus	0	3600	2	aakuan_sentinal			0	
1094858	-3194.31665	50.10965729	4758.004883	talus	0	3600	4	rebel_specforce_guerrilla			0
1094859	-3332.3396	76.3720932	5170.76416	talus	0	3600	4	binayre_pirate			0
1094904	-3631.881348	56.4973526	6328.000488	talus	0	3600	3	scientist			0
1094905	-3635.025146	56.44189072	6327.269043	talus	0	3600	5	bodyguard			0
1094907	-3448.852051	43.47202301	6187.27002	talus	0	3600	2	smuggler			0
1094910	-3491.279297	39.99070358	3701.20166	talus	0	7200	1	greater_sludge_panther			0
1094931	-5114.332031	19.60744476	3219.208008	talus	0	7200	1	sickly_decay_mite_queen			0
1094932	-5117.463379	17.58282852	3205.9375	talus	0	1800	2	putrid_decay_mite_hatchling			0
1094933	-5120.634766	19.54989243	3222.974854	talus	0	7200	2	oozing_dung_royal_guardian			0
1094934	-5143.298828	19.10380173	3236.037842	talus	0	3600	2	puss_covered_decay_mite_soldier			0
1094935	-5150.415527	13.0139637	3192.601807	talus	0	3600	2	puss_covered_decay_mite_soldier			0
1094939	-3012.706787	0.870356798	1949.04126	talus	0	7200	1	hermit			0
1795386	-1397.154785	22.38784981	2118.893799	talus	0	3600	3	sludge_panther			0
1795390	-100.8973083	73.300354	2603.956787	talus	0	7200	2	lost_aqualish_warrior			0
2035823	-5097.893555	9.33403492	1266.564697	talus	0	3600	4	wolf_kima			0
2035824	-4001.908447	1.364015222	971.4399414	talus	0	3600	2	vicious_huf_dun			0
2035846	-2253.597656	5.459028721	897.9490356	talus	0	3600	2	sludge_panther			0
2035847	-2256.950195	5.265366554	900.6912842	talus	0	3600	1	minor_sludge_panther			0
2035861	-1836.10437	7.920475006	1433.414185	talus	0	7200	1	chadra_fan_assassin			0
2035864	-567.0602417	53.49504089	1272.769531	talus	0	3600	2	binayre_smuggler			0
2035865	-54.26329803	7.620039463	979.8873291	talus	0	100	1	thug			0
2035866	82.42375183	11.53751659	1580.189697	talus	0	3600	1	tortur_bull			0
2035867	609.906311	43.17323303	1111.46875	talus	0	3600	1	pathfinder			0
2035868	618.3359375	40.85476685	1087.864746	talus	0	3600	2	warder			0
2035873	1112.965332	58.30381393	1487.976074	talus	0	3600	4	puss_covered_decay_mite_soldier			0
2035874	1731.603394	6.809379101	777.859375	talus	0	2700	4	binayre_pirate			0
2035875	3214.757568	8.435930252	1259.736328	talus	0	2700	3	scout_trooper			0
2035876	-4475.024414	24.32635307	56.07921982	talus	0	3600	2	mutated_kahmurra			0
2035878	-3682.286133	35.35825729	-543.3479004	talus	0	3600	3	aakuan_keeper			0
2035879	-3676.999023	35.00649261	-554.0487061	talus	0	3600	1	aakuan_guardian			0
2035882	-2595.226074	47.01256561	101.2522583	talus	0	3600	4	rebel_commando			0
2035886	-127.0373077	2.583880424	325.4968567	talus	0	3600	4	highwayman			0
2365961	3101.344482	65.92173004	-4063.308838	talus	0	3600	4	specforce_marine			0
2365962	3089.875488	65.86437988	-4017.901367	talus	0	3600	1	specforce_wilderness_operative			0
2365967	5173.181152	32.14442825	-1738.560913	talus	0	3600	1	crazed_roba			0
2365968	4842.208496	94.00777435	-4729.865234	talus	0	3600	8	fynock			0
2365970	5965.840332	2.182086468	-1190.701416	talus	0	3600	3	stormtrooper_rifleman			0
2365971	5964.97998	2.188790083	-1184.885132	talus	0	3600	1	imperial_warrant_officer_i			0
2365972	5981.087402	3.485009193	-1205.620605	talus	0	3600	1	stormtrooper_sniper			0
2735722	4199.27832	6	985.9266357	talus	0	600	5	sludge_panther			0
2735723	4219.385254	6	1012.165039	talus	0	600	3	greater_sludge_panther			0
2735724	4191.01123	6	1008.062073	talus	0	1200	1	famished_sludge_panther			0
2735725	4287.962891	6	998.0838623	talus	0	600	5	sludge_panther			0
2735726	4300.749023	6	1029.528687	talus	0	600	3	greater_sludge_panther			0
2735727	4147.169434	6	943.2241821	talus	0	600	5	greater_sludge_panther			0
2735728	4122.621582	6	976.6589355	talus	0	600	4	sludge_panther			0
2735729	4285.960449	35.59963989	886.6026001	talus	0	600	5	beserk_kahmurra			0
2735730	4265.25	6	1011.819763	talus	0	1200	1	famished_sludge_panther			0
2735731	4145.135254	6	983.5565186	talus	0	1200	1	famished_sludge_panther			0
2735770	4096.186035	8.27038765	-55.45182419	talus	0	3600	1	comm_operator			0
2735771	4096.145996	8.4820261	-48.01603317	talus	0	3600	2	rebel_scout			0
2735772	5473.74707	43.03320313	1097.494629	talus	0	1800	4	woodland_kima			0
2735775	1725.782593	22.90419769	1626.424194	talus	0	1800	3	stormtrooper_rifleman			0
2735777	2340.563232	38.83329391	2932.723633	talus	0	4400	6	sleemo_scamp			0
2735778	3889.646484	29.87112999	3392.413818	talus	0	4400	2	frontiersman			0
2735779	3880.929443	30.04353142	3390.068604	talus	0	4400	1	warder			0
2735783	2381.786133	125.0358963	-4995.115723	talus	0	3600	4	specops_trooper			0
2735790	1116.615723	26.90047455	-1771.717529	talus	0	3600	1	pathfinder			0
2735791	13.82386112	6.143342495	-902.6409912	talus	0	3600	4	lost_aqualish_warrior			0
2735806	-6024.07373	66.57561493	-1185.96936	talus	0	1800	2	scout_trooper			0
2735810	-4555.496582	140.34198	-2903.247559	talus	0	3600	2	liberation_patriot			0
2735816	-4915.922852	4.486914635	-4498.274414	talus	0	3600	2	farmer_agriculturalist			0
2735817	-4909.060059	4.022790909	-4497.921875	talus	0	3600	3	mercenary			0
2735818	-3383.055664	38.16680145	-6016.875488	talus	0	3600	1	lost_aqualish_marksman			0
2735819	-3365.834473	32.2374649	-3812.112061	talus	0	3600	2	binayre_smuggler			0
2735824	-2722.355957	33.3350563	-2265.009033	talus	0	3600	2	lost_aqualish_scout			0
2735825	-3151.394531	5.355751514	-926.847229	talus	0	7200	2	warder			0
2735826	-1727.563721	17.66672325	-2885.560059	talus	0	3600	1	glutted_fynock_queen			0
2735827	-1732.098999	18.06607628	-2883.220215	talus	0	3600	2	frenzied_fynock_guardian			0
2735828	5407.536621	57.28503036	2662.193115	talus	0	3600	4	kahmurra			0
2735829	4971.398926	63.88387299	3847.529785	talus	0	7200	1	tortur_bull			0
2735830	5350.723633	1.081386805	4544.202637	talus	0	3600	1	lost_aqualish_scout			0
2735836	5438.078125	141.2090759	5581.09668	talus	0	3600	2	hilltop_kima			0
2735837	1638.140381	7	5435.90332	talus	0	3600	1	crazed_roba			0
4045497	-4799.135254	16.63035393	-4752.816406	talus	0	1800	1	genetically_enhanced_kahmurra			0
4045498	-4776.746582	16.87041664	-4751.615234	talus	0	1800	4	mutated_kahmurra			0
4255663	-91.98376465	-100.9019623	-100.1148071	talus	4255650	1750	1	lost_aqualish_warchief			0
4255664	-86.80597687	-100.6684875	-104.2630615	talus	4255650	1750	1	lost_aqualish_marshal			0
4255666	-93.75730896	-101.4779358	-116.1830215	talus	4255650	1000	2	lost_aqualish_captain			0
4255667	-84.17442322	-100.8061066	-145.4263916	talus	4255647	900	4	lost_aqualish_infiltrator			0
4255668	-81.17242432	-99.86177063	-148.5387421	talus	4255647	1000	1	lost_aqualish_captain			0
4255669	-26.72798157	-79.85562134	-146.5392151	talus	4255649	900	4	lost_aqualish_infiltrator			0
4255670	-42.39928818	-70.16447449	-85.7911377	talus	4255648	900	3	lost_aqualish_infiltrator			0
4255671	-37.65234756	-70.79502869	-87.31014252	talus	4255648	1000	1	lost_aqualish_captain			0
4255672	-60.45444107	-68.36779022	-106.6271362	talus	4255648	900	3	lost_aqualish_infiltrator			0
4255673	-91.40705109	-69.86943054	-97.0716095	talus	4255647	900	2	lost_aqualish_infiltrator			0
4255674	-120.4536514	-68.90339661	-166.3506012	talus	4255647	900	2	lost_aqualish_infiltrator			0
4255675	-121.3457794	-70.02253723	-177.6299896	talus	4255647	900	2	lost_aqualish_bomber			0
4255676	-63.38278961	-70.54878235	-175.3375397	talus	4255647	900	4	lost_aqualish_marksman			0
4255677	-56.2865715	-68.42547607	-108.4740143	talus	4255648	1000	1	lost_aqualish_captain			0
4255678	-62.2950592	-70.36186218	-179.6994934	talus	4255647	900	1	lost_aqualish_infiltrator			0
4255679	-9.930802345	-64.68842316	-199.2921295	talus	4255645	900	4	lost_aqualish_bomber			0
4255680	-13.79383373	-63.87180328	-224.339035	talus	4255646	900	3	lost_aqualish_infiltrator			0
4255681	-14.92686462	-64.87804413	-220.377182	talus	4255646	1000	1	lost_aqualish_captain			0
4255682	-16.92276001	-62.88864136	-261.2215576	talus	4255646	1750	1	lost_aqualish_marshal			0
4255683	-22.45462227	-64.11555481	-254.4197693	talus	4255646	900	4	lost_aqualish_infiltrator			0
4255684	28.4525547	-59.70608139	-184.4706879	talus	4255644	900	2	lost_aqualish_marksman			0
4255685	27.68496132	-60.33555984	-178.7102356	talus	4255644	900	2	lost_aqualish_bomber			0
4255686	64.10400391	-54.8982811	-153.0179291	talus	4255644	900	1	lost_aqualish_infiltrator			0
4255687	49.50608063	-48.18796158	-125.4621887	talus	4255644	900	3	lost_aqualish_marksman			0
4255688	-7.213500023	-44.94205475	-138.2396698	talus	4255644	900	4	lost_aqualish_bomber			0
4255689	46.5635643	-46.4017601	-92.24653625	talus	4255643	900	2	lost_aqualish_marksman			0
4255690	32.81538391	-45.26680756	-52.55526733	talus	4255643	900	2	lost_aqualish_bomber			0
4255691	12.0078783	-40.30416489	-77.77951813	talus	4255642	700	1	lost_aqualish_marksman			0
4255692	7.803809166	-40.70605087	-73.61209106	talus	4255642	700	3	lost_aqualish_commando			0
4255693	-11.12267971	-40.40842056	-60.60403824	talus	4255642	700	4	lost_aqualish_commando			0
4255694	9.569526672	-23.83769608	-26.90782928	talus	4255641	700	3	lost_aqualish_commando			0
4255695	2.625596046	-4.961918831	9.180895805	talus	4255640	700	3	lost_aqualish_commando			0
4255696	-4347.612793	31.01588058	-1418.263306	talus	0	700	4	lost_aqualish_lookout			0
4255697	-4349.983398	30.89863396	-1429.861328	talus	0	700	1	lost_aqualish_commando			0
4255698	-88.69927216	-69.85059357	-99.62054443	talus	4255647	1000	1	lost_aqualish_captain			0
4255699	-30.42871475	-80.05036163	-144.5339355	talus	4255649	1000	1	lost_aqualish_captain			0
4255700	-86.89051819	-102.3076096	-113.9528275	talus	4255650	1000	2	lost_aqualish_infiltrator			0
4795366	-3.953591108	0.25	-0.900969982	talus	4795358	1800	2	mutated_kahmurra			0
4795367	-4.588768005	-6.75	4.958869934	talus	4795360	1800	2	genetically_enhanced_kahmurra			0
4795368	-5.891962051	-6.75	-5.419729233	talus	4795361	1800	1	kahmurra_bio_engineer			0
4795369	-4.583562851	-6.75	-8.943604469	talus	4795361	1800	1	frenzied_kahmurra			0
4795370	8.99630928	-6.766777039	-15.1194582	talus	4795362	1800	2	frenzied_kahmurra			0
4795371	6.39136982	-6.75	-1.771868944	talus	4795363	1800	1	frenzied_kahmurra			0
4795372	6.96626091	-6.758407116	-5.651209831	talus	4795363	1800	2	genetically_enhanced_kahmurra			0
4795373	0.080339	-13.75	-14.16583347	talus	4795365	1800	2	kahmurra_bio_engineer			0
4795374	-5.298241138	-13.75	-14.17193031	talus	4795365	1800	2	kahmurra_bio_engineer			0
4795375	-1.868499994	-13.75	-7.424715042	talus	4795365	1800	1	rabid_mutant_kahmurra			0
4795376	1.089033008	-13.75	-0.728856027	talus	4795365	1800	2	frenzied_kahmurra			0
4795394	5933.706543	40.10958862	4649.494141	talus	0	960	2	aakuan_guardian			0
