w	LOC_X	LOC_Y	LOC_Z	PLANET	BUILDING	DELAY	POP	TYPE	RADIUS	SCRIPTS	SENTINEL	PLANET_LEVEL
s	c	c	c	c	c	f	i	s	f	s	i[1]	i[1]
385	-5725.188965	23.50596809	6484.336914	tatooine	0	360	3	dewback			0	
386	-4825.228516	26.65001869	6528.963867	tatooine	0	360	1	tusken_chief			0	
387	-4826.280273	26.77096748	6532.400879	tatooine	0	3	1	tusken_commoner			0	
388	-4821.322754	26.39130592	6529.914063	tatooine	0	360	1	tusken_bantha			0	
389	-5799.210938	54.335289	5405.506836	tatooine	0	3600	4	giant_sand_beetle			0	
394	-4690.963379	30.69375801	5460.406738	tatooine	0	360	5	alkhara_bandit			0	
400	-4466.796875	32.97682953	5785.674316	tatooine	0	360	1	valarian_assassin			0	
401	-4471.55127	33.17782593	5781.618652	tatooine	0	3600	1	ig_assassin_droid			0	
402	-6206.745605	34.46037674	5060.157227	tatooine	0	3600	5	giant_sand_beetle			0	
403	-6110.185547	190.2492218	3965.165527	tatooine	0	360	1	desert_demon_leader			0	
404	-6109.855957	191.2199707	3971.765869	tatooine	0	360	4	desert_demon_bodyguard			0	
405	-4880.160156	94.77199554	2950.273193	tatooine	0	5	1	spice_fiend			0	
409	-6893.890137	68.80459595	1514.347534	tatooine	0	3600	3	pathfinder			0	
416	-4937.146484	10.06877232	1264.475586	tatooine	0	3600	1	pirate_leader			0	
417	-4927.658691	10.3499651	1254.258667	tatooine	0	3600	3	pirate_armsman			0
418	-5783.994629	27.0557518	-560.9586182	tatooine	0	360	3	smuggler			0
435	-7171.437012	41.24019241	-2400.285645	tatooine	0	360	3	farmer_rancher			0
459	-4936.552246	29.76093674	-5552.882813	tatooine	0	360	5	mountain_squill			0
484	-6712.829102	49.27311325	-5664.822754	tatooine	0	100	1	thug			0
498	-3982.57959	16.89082146	-3056.330322	tatooine	0	360	3	jabba_assassin			0
506	-3326.986572	7.511413097	-3719.564941	tatooine	0	3600	1	assassin			0
134369	-1630.382568	0	-5582.632324	tatooine	0	3600	5	bocatt			0
134372	-3734.978027	8.631569862	-6811.958496	tatooine	0	360	3	weequay_thug			0
894822	-860.1379395	9.271525383	-1228.668091	tatooine	0	360	5	alkhara_bandit			0
894823	-2607.748291	8.698589325	-2291.551025	tatooine	0	360	5	dim_u_abbot			0
894824	-2667.489014	22.63690186	-410.8734741	tatooine	0	360	5	valarian_assassin			0
894825	-2129.262207	6.580749989	674.3850098	tatooine	0	360	5	thief			0
894836	-3164.95752	9.346738815	3630.871582	tatooine	0	360	5	farmer_rancher			0
894842	-1263.959961	10.08303738	5463.371582	tatooine	0	360	5	alkhara_bandit			0
894865	3383.322998	6.69831562	-6588.554688	tatooine	0	3600	5	grizzled_dewback			0
894874	2201.118896	1.30E-08	-4458.391602	tatooine	0	360	5	farmer_rancher			0
894894	5944.547363	180	-3827.781006	tatooine	0	180	5	jawa_engineer			0
894895	5676.189941	180	-5767.414551	tatooine	0	5	1	jawa_thief			0
894896	7032.805176	67.64884186	7037.743164	tatooine	0	3600	2	bounty_hunter			0
894906	6400.648926	64.99223328	185.7153778	tatooine	0	3600	5	mountain_squill			0
894930	5453.053711	27.11908531	2144.592041	tatooine	0	5	1	dim_u_abbot			0
894938	-2826.819336	277.9603577	6057.762695	tatooine	0	3600	5	giant_sand_beetle			0
1033634	-2744.707764	5	2031.262085	tatooine	0	100	1	thug			0
1033636	-2925.557861	5	2014.031494	tatooine	0	100	1	thug			0
1106885	-5467.27832	30	-3885.60791	tatooine	0	1800	3	fringer			0
1563469	-5323.241211	40	-4443.621582	tatooine	0	600	2	tusken_raider			0
1563471	-5340.421875	40	-4452.426758	tatooine	0	600	1	tusken_bantha			0
1563472	-5289.453613	40	-4441.288086	tatooine	0	600	3	tusken_raider			0
1563473	-5315.96582	40	-4444.794922	tatooine	0	600	2	tusken_sniper			0
1563474	-5332.035645	40	-4455.939941	tatooine	0	600	2	tusken_raider			0
1563475	-5318.302734	40	-4427.289551	tatooine	0	600	2	tusken_raider			0
1563476	-5282.890625	40	-4442.856445	tatooine	0	600	1	tusken_bantha			0
1563477	-5337.958984	40	-4434.895508	tatooine	0	600	1	tusken_captain			0
1683902	-5417.328613	41.60870361	-6044.499023	tatooine	0	400	3	fringer			0
1885431	-2912.162842	5	2138.151855	tatooine	0	100	1	thug			0
1885432	-2729.656738	5	2243.340088	tatooine	0	100	1	thug			0
1885433	-2801.482666	5	2325.693604	tatooine	0	100	1	thug			0
1885434	-2859.001709	5	2252.722656	tatooine	0	100	1	thug			0
1885435	-3065.094971	5	2142.415771	tatooine	0	100	1	thug			0
1885436	-2996.411865	5	2326.359863	tatooine	0	100	1	thug			0
1885437	-2918.434082	5	2400.580078	tatooine	0	100	1	thug			0
1885438	-2958.01123	5	2538.508789	tatooine	0	100	1	thug			0
4235607	-1487.735474	41	-186.6426849	tatooine	0	360	3	tusken_sniper			0
4235608	1.586398005	-20.75	32.00039291	tatooine	4235606	3600	1	tusken_king			0
4685594	-1472.49353	41	-192.4217072	tatooine	0	360	3	tusken_warrior			0
4685595	-3.510592937	0.25	3.146800518	tatooine	4235598	360	2	tusken_savage			0
4685596	-4.246354103	-6.75	4.770616055	tatooine	4235600	360	2	tusken_guard			0
4685597	5.413062096	-13.75	8.333244324	tatooine	4235603	360	3	tusken_savage			0
4685598	2.209470987	-20.73322296	4.520503998	tatooine	4235605	360	4	tusken_guard			0
4685599	0.782428026	-20.75	17.17621994	tatooine	4235606	960	3	tusken_elite_guard			0
4685600	-2.924949884	-20.75	29.4689827	tatooine	4235606	960	1	tusken_elite_guard			0
4685601	6.074365139	-20.75	29.8174305	tatooine	4235606	960	1	tusken_elite_guard			0
4685602	3.740745068	0.25	-4.075441837	tatooine	4235599	360	1	tusken_savage			0
5705438	5768.240723	53.71467972	4008.834961	tatooine	0	15	5	jawa_avenger	8		0
5705439	5760.872559	50.97087479	4000.880859	tatooine	0	15	5	jawa_protector	8		0
5705440	5779.829102	50.45687866	4000.202393	tatooine	0	15	5	jawa_warlord	8		0
5705441	5777.95752	50.7678566	3982.866699	tatooine	0	15	5	tusken_raider	8		0
5705442	5784.994141	49.9546051	3992.933594	tatooine	0	15	3	tusken_captain	8		0
5705443	5744.922363	53.04419708	4011.303955	tatooine	0	15	5	tusken_raider	8		0
7875680	-3971.409424	22	6163.890625	tatooine	0	400	3	tusken_raider			0
7875692	-6.838000774	1.996834993	54.76979828	tatooine	1189174	400	2	tusken_raider			0
7875693	-2.495413065	1.517779946	-6.474730015	tatooine	1189175	400	2	tusken_raider			0
7875694	-23.94126892	2.524221897	-0.917578995	tatooine	1189176	400	3	tusken_commoner			0
7875695	-21.12592316	3.796186924	10.12304115	tatooine	1189176	400	2	tusken_commoner			0
7875696	-14.5819521	6.36902523	-17.63271332	tatooine	1189177	400	3	tusken_raider			0
7875698	-0.896174073	8.612736702	-42.70040512	tatooine	1189178	400	1	tusken_captain			0
7875699	-20.54205132	12.75430965	-44.50117493	tatooine	1189179	400	2	tusken_raider			0
7875700	3.784904957	22.37776184	-44.9821701	tatooine	1189180	400	2	tusken_raider			0
7875701	5.377756119	22.78087997	-48.49315262	tatooine	1189180	400	1	tusken_chief			0
