OBJ_ID	LOC_X	LOC_Y	LOC_Z	PLANET	BUILDING	DELAY	POP	TYPE	RADIUS	SCRIPTS	SENTINEL	PLANET_LEVEL
s	c	c	c	c	c	f	i	s	f	s	i[1]	i[1]
468331	480.6660156	81	-657.1801758	yavin4	0	400	5	woolamander	3			
468332	511.8817139	81	-687.1906128	yavin4	0	387	3	stunted_woolamander	3			
468333	-0.806356013	2.020203114	6.004621029	yavin4	3705355	523	2	woolamander_gatherer	2			
468335	15.35353565	2.020200968	-0.472202003	yavin4	3705355	387	2	woolamander	2			
468336	-18.53961945	2.020200014	-0.402530998	yavin4	3705355	385	2	woolamander	2			
468337	53.38688278	2.020210981	4.981026173	yavin4	3705361	456	2	woolamander_harvester	2			
468339	74.39707947	2.020212889	4.749608994	yavin4	3705362	603	2	woolamander_reaper	2			
468341	-59.32005692	2.051445484	21.05906105	yavin4	3705359	345	1	woolamander_harvester				
468342	-59.24731064	2.020195007	-11.05656815	yavin4	3705359	344	1	woolamander_gatherer				
468344	-84.06556702	2.020191908	5.01512289	yavin4	3705359	456	2	woolamander_harrower	2			
2955755	-7558.804688	30.71892929	-5906.549316	yavin4	0	100	3	tanc_mite				
2955756	-7569.386719	20.5852375	-1094.067993	yavin4	0	3600	3	rebel_scout				
2955757	-7572.081543	227.0601654	121.2408371	yavin4	0	3600	3	master_thief				
2955758	-7413.798828	388.4300842	964.8218384	yavin4	0	360	4	kliknik				
2955759	-7555.625977	421.4223328	2121.147705	yavin4	0	3600	3	master_thief
2955760	-7497.364746	425.4785767	2590.566895	yavin4	0	360	3	giant_crystal_snake
2955761	-7458.681641	341.6951904	2929.636963	yavin4	0	360	3	rebel_scout
2955762	-7450.419434	224.5558624	3430.487549	yavin4	0	360	3	imperial_trooper
2955763	-7444.808105	103.7305145	4112.681641	yavin4	0	100	1	thug
2955764	-7374.723145	103.7641296	4399.851074	yavin4	0	3600	1	bounty_hunter
2955765	-7601.507324	39.9723053	5428.46875	yavin4	0	3600	3	giant_tanc_mite
2955766	-7464.78418	8.868413925	7038.751953	yavin4	0	3600	5	kliknik_warrior
2955773	-6895.393066	14.36480808	-2038.539429	yavin4	0	360	3	thief
2955774	-6955.638672	8.313203812	-1587.525513	yavin4	0	360	3	crystal_snake
2955775	-6942.032715	45.68120193	-908.2772827	yavin4	0	360	3	rebel_scout
2955776	-6942.293945	196.9475555	-105.6810837	yavin4	0	360	1	rebel_scout
2955777	-6896.787598	572.1038208	1081.540649	yavin4	0	3600	3	angler
2955778	-7107.80957	561.100769	1569.410767	yavin4	0	360	3	master_thief
2955779	-7053.116211	274.4571533	3429.574463	yavin4	0	360	3	kliknik_worker
2955780	-7101.157715	83.3875351	4994.322754	yavin4	0	360	3	choku_pup
2955781	-7107.893066	83.94622803	5000.619629	yavin4	0	360	1	choku_male
2955782	-7111.75293	83.87861633	4995.234375	yavin4	0	360	1	choku_female
2955783	-6924.55957	69.32894135	6049.609863	yavin4	0	3600	3	master_thief
2955784	-6944.335938	50.44658661	6554.159668	yavin4	0	3600	3	giant_tanc_mite
2955785	-6957.760254	33.14742661	6983.012695	yavin4	0	360	5	thief
2955786	-7078.290039	47.96231842	7561.544434	yavin4	0	3600	3	rebel_scout
2955787	-6272.958008	206.335556	-5252.922363	yavin4	0	360	5	angler
2955788	-6341.803711	79.29380798	-3091.272705	yavin4	0	360	3	rebel_scout
2955789	-6354.32959	66.11322021	-654.8693848	yavin4	0	360	5	tanc_mite
