battlefield	area	type	x1	y1	z1	radius	gameType	Imperial	Rebel	Hutt	restartMin	restartMax	gameTime	object	object_x	object_y	object_z	object_delta	heading	faction	structure_type	gameCritical	script	value1	value2
s	s	s	f	f	f	f	s	i	i	i	i	i	i	s	f	f	f	i	f	s	s	i	s	f	f
two_fortresses	tatooine	pvp	2488	0	4388	192	Destroy	1	1	0	600	900	3600												
														START_LOC	49	0	105	1	0	Imperial					
														START_LOC	-49	0	-105	1	0	Rebel					
														object/installation/battlefield/destructible/battlefield_constructor.iff	-18	0	80	1	0	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	14.9336	0	120.797	1	180	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	6.93359	0	120.797	1	180	Imperial					
														object/installation/battlefield/destructible/bfield_column_strong.iff	18.9336	0	120.797	1	180	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	18.9336	0	108.797	1	90	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	18.9336	0	116.797	1	90	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-9.06641	0	120.797	1	180	Imperial					
														object/building/military/military_outpost_guard_house_imperial.iff	22.9336	0	98.7969	1	270	Imperial					
														object/building/military/military_base_shed_imperial_style_01.iff	-1.06641	0	90.7969	1	0	Imperial	healing				
														object/installation/battlefield/destructible/bfield_column_strong.iff	18.9336	0	76.7969	1	0	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	18.9336	0	88.7969	1	90	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	18.9336	0	80.7969	1	90	Imperial					
														object/installation/battlefield/destructible/bfield_target_power_generator.iff	-1.06641	0	106.797	1	270	Imperial		1	systems.battlefield.destroy_objective	3000	10
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-9.06641	0	76.7969	1	0	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	14.9336	0	76.7969	1	0	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	6.93359	0	76.7969	1	0	Imperial					
														object/building/military/military_outpost_guard_house_imperial.iff	-25.0664	0	98.7969	1	90	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-17.0664	0	120.797	1	180	Imperial					
														object/installation/battlefield/destructible/bfield_column_strong.iff	-21.0664	0	120.797	1	270	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-21.0664	0	108.797	1	270	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-21.0664	0	116.797	1	270	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-21.0664	0	80.7969	1	270	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-21.0664	0	88.7969	1	270	Imperial					
														object/installation/battlefield/destructible/bfield_column_strong.iff	-21.0664	0	76.7969	1	0	Imperial					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-17.0664	0	76.7969	1	0	Imperial					
														object/installation/battlefield/destructible/bfield_wall_med.iff	-5.06641	0	114.797	1	180	Imperial					
														object/installation/battlefield/destructible/bfield_wall_med.iff	2.93359	0	114.797	1	180	Imperial					
														object/installation/battlefield/destructible/barracks/storm_trooper_barracks.iff	-17.8	0	33.9	1	0	Imperial					
														object/installation/battlefield/destructible/barracks/storm_trooper_barracks.iff	17.8	0	33.9	1	0	Imperial					
														object/installation/battlefield/destructible/barracks/storm_trooper_barracks.iff	10.2	0	140.7	1	0	Imperial					
														object/installation/battlefield/destructible/battlefield_constructor.iff	18	0	-80	1	0	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-14.9332	0	-120.795	1	0	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-6.93384	0	-120.795	1	0	Rebel					
														object/installation/battlefield/destructible/bfield_column_strong.iff	-18.9332	0	-120.795	1	0	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-18.9332	0	-108.795	1	270	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-18.9331	0	-116.795	1	270	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	9.06665	0	-120.795	1	0	Rebel					
														object/building/military/military_outpost_guard_house_imperial.iff	-22.933	0	-98.7954	1	90	Rebel					
														object/building/military/military_base_shed_imperial_style_01.iff	1.06677	0	-90.7954	1	180	Rebel	healing				
														object/installation/battlefield/destructible/bfield_column_strong.iff	-18.9331	0	-76.7954	1	180	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-18.9332	0	-88.7954	1	270	Rebel					
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-18.9336	0	-80.7949	1	270	Rebel					
														object/installation/battlefield/destructible/bfield_target_power_generator.iff	1.06677	0	-106.795	1	90	Rebel		1	systems.battlefield.destroy_objective	3000	10
														object/installation/battlefield/destructible/bfield_wall_strong.iff	9.06665	0	-76.7954	1	180	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-14.9337	0	-76.7949	1	180	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	-6.93341	0	-76.7954	1	180	Rebel
														object/building/military/military_outpost_guard_house_imperial.iff	25.0667	0	-98.7954	1	270	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	17.0668	0	-120.795	1	0	Rebel
														object/installation/battlefield/destructible/bfield_column_strong.iff	21.0668	0	-120.795	1	90	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	21.0668	0	-108.795	1	90	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	21.0662	0	-116.795	1	90	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	21.0666	0	-80.7954	1	90	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	21.0667	0	-88.7954	1	90	Rebel
														object/installation/battlefield/destructible/bfield_column_strong.iff	21.0668	0	-76.7954	1	180	Rebel
														object/installation/battlefield/destructible/bfield_wall_strong.iff	17.0663	0	-76.7954	1	180	Rebel
														object/installation/battlefield/destructible/bfield_wall_med.iff	5.06622	0	-114.795	1	0	Rebel
														object/installation/battlefield/destructible/bfield_wall_med.iff	-2.93341	0	-114.795	1	0	Rebel
														object/installation/battlefield/destructible/antenna_tatt_style_1.iff	-13.0664	0	84.7969	1	0	Imperial
														object/installation/battlefield/destructible/antenna_tatt_style_2.iff	12.9336	0	114.797	1	0	Imperial
