strTemplate	fltJX	fltJY	fltJZ	fltKX	fltKY	fltKZ	fltPX	fltPY	fltPZ	strObjVars	strScripts	strCellName	intNoCreate	strLocationList
s	f	f	f	f	f	f	f	f	f	p	s	s	i	s
object/tangible/npe/npe_commando_bomb.iff	0	1	0	0	0	1	-16.5395	29.0018	93.8578	$|	script.quest.task.ground.retrieve_item_on_item	r31	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.281616	0	0.959527	-103.896	28.9822	-4.68152	fltMaxSpawnTime|2|10.000000|fltMinSpawnTime|2|5.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_bounty_2|strSpawnerType|4|area|strSpawns|4|npe/bounty_2|$|	script.systems.spawning.spawner_area	r30	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.996945	0	0.0781075	-103.741	28.9806	-2.35144	fltMaxSpawnTime|2|10.000000|fltMinSpawnTime|2|5.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_bounty_2_guard_2|strSpawnerType|4|area|strSpawns|4|npe/bounty_guard|$|	script.systems.spawning.spawner_area	r30	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.973748	0	0.227632	-5.80919	28.958	-68.9729	fltMaxSpawnTime|2|480.000000|fltMinSpawnTime|2|300.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_greenhouse_insect_guard1|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_insect_guard|$|	script.systems.spawning.spawner_area	r29	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.987972	0	0.154633	-19.2375	28.9716	-68.3658	fltMaxSpawnTime|2|480.000000|fltMinSpawnTime|2|300.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_greenhouse_insect_guard2|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_insect_guard|$|	script.systems.spawning.spawner_area	r29	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.104887	0	0.994484	-11.5386	28.9435	-88.2834	fltMaxSpawnTime|2|5.000000|fltMinSpawnTime|2|10.000000|fltRadius|2|1.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_greenhouse_insect_boss|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_insect_boss|$|	script.systems.spawning.spawner_area	r29	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.998912	0	0.0466336	-11.1759	29.007	-56.8556	fltMaxSpawnTime|2|20.000000|fltMinSpawnTime|2|10.000000|fltRadius|2|2.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|greenhouseinsect3|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_insect|$|	script.systems.spawning.spawner_area	r29	0	
object/tangible/quest/npe_spice_plant.iff	0	1	0	0	0	1	-1.50376	29.507	-0.0310192	$|	script.quest.task.ground.retrieve_item_on_item	greenhouse	0	
object/tangible/npe/npe_sign_elevator_1.iff	0	1	0	0.999784	0	0.0207936	36.4681	30.4216	-1.22662	$|	script.systems.sign.sign	greenhouse	0	
object/tangible/npe/npe_air_scrubber_terminal.iff	0	1	0	-0.999848	0	-0.0174517	37.0878	29.007	2.73361	$|	script.quest.task.ground.retrieve_item_on_item	greenhouse	0	
object/tangible/npe/npe_air_scrubber_terminal.iff	0	1	0	0.999942	0	0.0107988	13.4024	29.0083	0.00772846	$|	script.quest.task.ground.retrieve_item_on_item	greenhouse	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.9033	0	-0.429009	-10.2803	29.007	-30.2408	fltMaxSpawnTime|2|20.000000|fltMinSpawnTime|2|10.000000|fltRadius|2|15.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|5|intSpawnSystem|0|1|registerWithController|0|1|strName|4|greenhouseinsect|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_insect|$|	script.systems.spawning.spawner_area	greenhouse	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.583424	0	-0.812168	-13.9254	29.007	-40.8414	fltMaxSpawnTime|2|20.000000|fltMinSpawnTime|2|10.000000|fltRadius|2|15.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|greenhouseinsect2|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_insect|$|	script.systems.spawning.spawner_area	greenhouse	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.933568	0	-0.358401	3.63613	31.007	47.6624	fltMaxSpawnTime|2|30.000000|fltMinSpawnTime|2|20.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_bounty|strSpawnerType|4|area|strSpawns|4|npe/bounty|$|	script.systems.spawning.spawner_area	greenhouse	0	
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.897551	0	0.440912	-24.5803	31.0071	-40.5728	fltMaxSpawnTime|2|30.000000|fltMinSpawnTime|2|20.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_commando|strSpawnerType|4|area|strSpawns|4|npe/commando|$|	script.systems.spawning.spawner_area	greenhouse	0
object/soundobject/soundobject_jungle_music_a.iff	0	1	0	0	0	1	21.4245	28.5	-0.798431	$|		greenhouse	0
object/mobile/dressed_commoner_tatooine_aqualish_male_06.iff	0	1	0	-1	0	-6.26E-05	43.454	31.007	-10.7821	_notskill.mods.carbine_accuracy|0|5|_notskill.mods.heavyweapon_accuracy|0|5|_notskill.mods.melee_defense|0|5|_notskill.mods.onehandmelee_accuracy|0|5|_notskill.mods.pistol_accuracy|0|5|_notskill.mods.polearm_accuracy|0|5|_notskill.mods.ranged_defense|0|5|_notskill.mods.rifle_accuracy|0|5|_notskill.mods.thrown_accuracy|0|5|_notskill.mods.toHitChance|0|5|_notskill.mods.twohandmelee_accuracy|0|5|_notskill.mods.unarmed_accuracy|0|5|ai.chatMood|4|quiet|ai.chatType|4|mumble|ai.defaultCalmBehavior|0|1|ai.diction|4|townperson|armor.armorCategory|0|1|armor.armorLevel|0|1|armor.general_protection|2|0.000000|combat.intCombatXP|0|100|difficultyClass|0|0|faction|4|townsperson|intCombatDifficulty|0|1|$|	"script.conversation.npe_side_smuggle_buyer,script.systems.combat.credit_for_kills"	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.81492	0	0.579574	6.0561	29.007	-8.01696	fltMaxSpawnTime|2|20.000000|fltMinSpawnTime|2|15.000000|fltRadius|2|15.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|7|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_atrium_flying1|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_flyer|$|	script.systems.spawning.spawner_area	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.654241	0	0.756287	-12.7497	29.007	17.7977	fltMaxSpawnTime|2|20.000000|fltMinSpawnTime|2|15.000000|fltRadius|2|15.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_atrium_flyer2|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_flyer|$|	script.systems.spawning.spawner_area	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.900061	0	-0.435763	-33.8973	29.007	0.78134	fltMaxSpawnTime|2|20.000000|fltMinSpawnTime|2|15.000000|fltRadius|2|15.000000|intDefaultBehavior|0|0|intGoodLocationSpawner|0|0|intSpawnCount|0|4|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_atrium_flyer3|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_flyer|$|	script.systems.spawning.spawner_area	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.736387	0	0.676561	-39.4195	31.007	46.7617	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_greenhouse_ground_guard|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_ground_guard|$|	script.systems.spawning.spawner_area	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.15692	0	-0.987611	-49.8774	31.007	42.2651	fltMaxSpawnTime|2|180.000000|fltMinSpawnTime|2|120.000000|fltRadius|2|1.000000|intDefaultBehavior|0|1|intGoodLocationSpawner|0|0|intSpawnCount|0|1|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_greenhouse_ground_boss|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_ground_boss|$|	script.systems.spawning.spawner_area	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	0.830563	0	0.556925	-56.8209	31.007	35.2855	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|7.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_greehhouse_ground_guard2|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_ground_guard|$|	script.systems.spawning.spawner_area	greenhouse	0
object/tangible/ground_spawning/area_spawner.iff	0	1	0	-0.511352	0	-0.859371	36.5779	31.007	28.1069	fltMaxSpawnTime|2|45.000000|fltMinSpawnTime|2|30.000000|fltRadius|2|10.000000|intDefaultBehavior|0|2|intGoodLocationSpawner|0|0|intSpawnCount|0|3|intSpawnSystem|0|1|registerWithController|0|1|strName|4|npe_atrium_lizard1|strSpawnerType|4|area|strSpawns|4|npe/greenhouse_ground|$|	script.systems.spawning.spawner_area	greenhouse	0
