strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	I	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff			40			140	360	none	naboo_gnort_group_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff			40			175	450	none	naboo_chuba_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			40			175	450	none	naboo_chuba_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			40			210	540	none	naboo_capper_spineflap_flight_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			40			210	540	none	naboo_capper_spineflap_pod_neutral_small		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			210	540	none	naboo_flesh_eating_chuba_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff			40			210	540	none	naboo_flesh_eating_chuba_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			1			245	630	none	naboo_nightspider_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			5			245	630	none	naboo_nightspider_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_red.iff			40			245	630	none	naboo_hermit_spider_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_green.iff			40			40	230	none	naboo_hermit_spider_lair_neutral_small_01		object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			40			245	630	none	naboo_nightspider_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			40			245	630	none	naboo_nightspider_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			245	630	none	naboo_flewt_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			40			245	630	none	naboo_flewt_swarm_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			40			280	720	none	naboo_narglatch_youngling_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			15			350	900		naboo_rsf_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_generator.iff			50			350	900		naboo_rsf_outpost_neutral_large_theater		object/tangible/lair/base/objective_power_generator.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			50			420	1080		naboo_mountain_outpost_rebel_large_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			15			350	900		naboo_rsf_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_generator.iff			50			350	900		naboo_rsf_outpost_neutral_large_theater		object/tangible/lair/base/objective_power_generator.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			50			420	1080		naboo_mountain_outpost_rebel_large_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff			20			490	1260	none	naboo_mountain_krevol_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff			1			490	1260	none	naboo_mountain_krevol_click_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff			1			490	1260	none	naboo_peko_peko_solitary_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff			1			490	1260	none	naboo_peko_peko_flight_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff			10			490	1260	none	naboo_borvos_camp_neutral_small_theater		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_node.iff			40			490	1260		naboo_plasma_thief_camp_neutral_large_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			50			490	1260		naboo_trade_federation_camp_neutral_large_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_node.iff			40			490	1260		naboo_plasma_thief_camp_neutral_large_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			50			490	1260		naboo_trade_federation_camp_neutral_large_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff			1			560	1440	none	naboo_mountain_ikopi_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			20			560	1440	none	naboo_mountain_ikopi_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			20			595	1530		naboo_veermok_camp_neutral_medium		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			20			595	1530		naboo_veermok_camp_neutral_medium		object/tangible/lair/base/objective_power_transformer.iff		npc
