strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	I	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_dead_log_small_fog_mustard.iff		creature
