strTemplate	intMinDifficulty	intMaxDifficulty	strDetailTemplate	strIdFileName	intStringId	intSize	intNumToSpawn	strTemplateToSpawn	intMinReward	intMaxReward	strBuildingType	strLairType	strObjective	strObjectiveTarget	fltKillPercentage	strTargetType
s	i	i	s	s	i	i	i	s	i	I	s	s	s	s	f	s
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_red.iff			40			140	360	none	naboo_gnort_group_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			40			140	360	none	naboo_gnort_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			40			175	450	none	naboo_chuba_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			40			175	450	none	naboo_chuba_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			210	540	none	naboo_capper_spineflap_flight_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			210	540	none	naboo_capper_spineflap_pod_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			40			210	540	none	naboo_flesh_eating_chuba_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			40			210	540	none	naboo_flesh_eating_chuba_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			50			245	630	none	naboo_ikopi_herd_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff			20			245	630	none	naboo_ikopi_lair_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff			10			245	630	none	naboo_hermit_spider_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_green.iff			40			40	230	none	naboo_hermit_spider_lair_neutral_small_01		object/tangible/lair/base/poi_all_lair_mound_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff			20			245	630	none	naboo_sharupat_family_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_mustard.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff			40			245	630	none	naboo_sharupat_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff			20			245	630	none	naboo_nightspider_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			20			245	630	none	naboo_nightspider_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff			40			245	630	none	naboo_hermit_spider_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			40			245	630	none	naboo_nightspider_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff			40			245	630	none	naboo_nightspider_pack_neutral_none		object/tangible/lair/base/poi_all_lair_rocks_large_evil_fire_green.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			245	630	none	naboo_flewt_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff			40			245	630	none	naboo_flewt_swarm_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			40			280	720	none	naboo_narglatch_youngling_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff			40			315	810	none	naboo_sharupat_pack_diseased_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_small_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			50			315	810	none	naboo_sharupat_family_diseased_neutral_medium		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff			20			350	900	none	naboo_krevol_click_neutral_none		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_small.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_red.iff			20			350	900	none	naboo_krevol_lair_neutral_small		object/tangible/lair/base/poi_all_lair_rock_shelter_large_evil_fire_red.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_thicket_small_fog_gray.iff			30			490	1260	none	naboo_kaadu_domesticated_neutral_small		object/tangible/lair/base/poi_all_lair_thicket_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/poi_all_lair_thicket_small_fog_gray.iff			30			490	1260	none	naboo_falumpaset_domesticated_neutral_medium		object/tangible/lair/base/poi_all_lair_thicket_small_fog_gray.iff		creature
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_node.iff			10			420	1080		naboo_borvos_camp_neutral_small_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			20			420	1080		naboo_rsf_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_gungan_statue.iff			40			420	1080		naboo_rsf_outpost_neutral_large_theater		object/tangible/lair/base/objective_gungan_statue.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_node.iff			10			420	1080		naboo_borvos_camp_neutral_small_theater		object/tangible/lair/base/objective_power_node.iff		npc
object/tangible/lair/npc_lair.iff	20	90	object/tangible/lair/base/objective_power_transformer.iff			20			420	1080		naboo_rsf_camp_neutral_medium_theater		object/tangible/lair/base/objective_power_transformer.iff		npc
